Date of data,Commodity code,Commodity,US dollar
202408,10129,Other horses,851676.0
202408,10229,Other cattle,5026346.0
202408,10310,Purebred breeding swine,1500838.0
202408,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",3032294.0
202408,10611,Primates,21024.0
202408,10613,Camels and other camelids (Camelidae),973200.0
202408,10619,Other mammals,1451290.0
202408,10649,Other insects,692.0
202408,20120,Other cuts with bone in,855225.0
202408,20130,Boneless,70052022.0
202408,20220,Other cuts with bone in,93305842.0
202408,20230,Boneless,945306691.0
202408,20322,"Hams, shoulders and cuts thereof, with bone in",40738689.0
202408,20329,Other frozen meat of swine,143197273.0
202408,20410,"Carcasses and halfcarcasses of lamb, fresh or chilled",339647.0
202408,20422,"Other sheep cuts with bone in ,fresh or chilled",1209756.0
202408,20423,"Boneless,fresh or chilled",45731.0
202408,20430,"Carcasses and halfcarcasses of lamb, frozen",433161.0
202408,20441,"Carcasses and halfcarcasses,frozen",6271869.0
202408,20442,"Other cuts with bone in,frozen",52422275.0
202408,20443,"Boneless meat of sheep,frozen",2681541.0
202408,20450,"Meat of goats,frozen",972148.0
202408,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",10455910.0
202408,20629,"Other edible offal of bovine animals,frozen",13915965.0
202408,20641,"Livers,frozen",56727.0
202408,20649,"Other edible offal of swine,frozen",224551740.0
202408,20690,"Other edible offal,frozen",1007629.0
202408,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",24751.0
202408,20714,"Cuts and offal, frozen",285034432.0
202408,20725,"Turkeys,not cut in pieces, frozen",90716.0
202408,20727,"Cuts and offal of turkeys , frozen",3897560.0
202408,20890,"Other meat and edible meat offal,fresh, chilled or frozen",1184869.0
202408,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",1225654.0
202408,21011,"Hams, shoulders and cuts thereof, with bone in",1141643.0
202408,21019,Other meat of swine,1620017.0
202408,30111,Ornamental fish of freshwater,2520186.0
202408,30119,Other ornamental fish,800280.0
202408,30192,Eels (Anguilla spp),298177.0
202408,30199,"Live fish,nes",13576178.0
202408,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",206099.0
202408,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",1603437.0
202408,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",84149839.0
202408,30222,"Plaice (Pleuronectes platessa),fresh or chilled",12491.0
202408,30223,"Sole (Solea spp) ,fresh or chilled",8402.0
202408,30229,"Other flat fish,fresh or chilled",25314.0
202408,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",3876.0
202408,30234,"Bigeye tunas (Thunnus obesus),fresh or chilled",6308.0
202408,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",2063530.0
202408,30236,"Southern bluefin tunas (Thunnus maccoyii) ,fresh or chilled",275679.0
202408,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",85318.0
202408,30251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,fresh or chilled",6634.0
202408,30289,"Other fish,fresh or chilled",4841500.0
202408,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",2093515.0
202408,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",13986909.0
202408,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",5713533.0
202408,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",471369.0
202408,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",14933755.0
202408,30326,"Eels (Anguilla spp) , frozen",150289.0
202408,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",27482256.0
202408,30332,"Plaice (Pleuronectes platessa) , frozen",85399.0
202408,30333,"Sole (Solea spp) , frozen",35976.0
202408,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",22529049.0
202408,30342,"Yellowfin tunas (Thunnus albacares),frozen",1195415.0
202408,30343,"Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis) ,frozen",24851366.0
202408,30344,"Bigeye tunas (Thunnus obesus) ,frozen",25948.0
202408,30345,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis) ,frozen",233778.0
202408,30346,"Southern bluefin tunas (Thunnus maccoyii) ,frozen",2309543.0
202408,30349,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis),frozen",419984.0
202408,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",964259.0
202408,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",8227199.0
202408,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",1703515.0
202408,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",969584.0
202408,30357,"Swordfish (Xiphias gladius) ,frozen",122377.0
202408,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",6651234.0
202408,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",57933712.0
202408,30364,"Haddock (Melanogrammus aeglefinus) ,frozen",11717445.0
202408,30365,"Coalfish (Pollachius virens) ,frozen",6009757.0
202408,30366,"Hake (Merluccius spp, Urophycis spp) ,frozen",1247522.0
202408,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",31276438.0
202408,30368,"Blue whitings (Micromesistius poutassou, Micromesistius australis) ,frozen",1809161.0
202408,30369,"Other fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae,frozen",1599736.0
202408,30381,"Dogfish and other sharks ,frozen",6260.0
202408,30382,"Rays and skates (Rajidae) ,frozen",317067.0
202408,30383,"Toothfish (Dissostichus spp) ,frozen",8083379.0
202408,30389,"Other fish ,frozen",73884724.0
202408,30391,"Livers, roes and milt,frozen",7054785.0
202408,30392,"Shark fins ,frozen",5152202.0
202408,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",17576429.0
202408,30441,"Fresh or chilled pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha , fresh, chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",1363925.0
202408,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",12672965.0
202408,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",125192.0
202408,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),236687.0
202408,30475,Frozen fillets of Alaska Pollock (Theragra chalcogramma),2903124.0
