Date of data,Commodity code,Commodity,US dollar
202101,10129,Other horses,4017418.0
202101,10221,Purebred breeding cattle,26190644.0
202101,10229,Other cattle,77518348.0
202101,10310,Purebred breeding swine,6022642.0
202101,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",3369815.0
202101,10619,Other mammals,431356.0
202101,10620,Reptiles (including snakes and turtles),28476.0
202101,10649,Other insects,8727.0
202101,10690,Other lives animals,2128.0
202101,20120,Other cuts with bone in,1485453.0
202101,20130,Boneless,47834213.0
202101,20220,Other cuts with bone in,91665167.0
202101,20230,Boneless,964484795.0
202101,20319,Other fresh or chilled meat of swine,830247.0
202101,20321,Carcasses and halfcarcasses,605640.0
202101,20322,"Hams, shoulders and cuts thereof, with bone in",274353560.0
202101,20329,Other frozen meat of swine,811048306.0
202101,20410,"Carcasses and halfcarcasses of lamb, fresh or chilled",103394.0
202101,20422,"Other sheep cuts with bone in ,fresh or chilled",370220.0
202101,20423,"Boneless,fresh or chilled",233106.0
202101,20430,"Carcasses and halfcarcasses of lamb, frozen",8901994.0
202101,20441,"Carcasses and halfcarcasses,frozen",11906571.0
202101,20442,"Other cuts with bone in,frozen",65795699.0
202101,20443,"Boneless meat of sheep,frozen",7050163.0
202101,20450,"Meat of goats,frozen",148423.0
202101,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",3653502.0
202101,20610,"Of bovine animals, fresh or chilled",3735.0
202101,20621,"Tongues of bovine animals,frozen",938.0
202101,20629,"Other edible offal of bovine animals,frozen",10071376.0
202101,20641,"Livers,frozen",2961019.0
202101,20649,"Other edible offal of swine,frozen",220329789.0
202101,20690,"Other edible offal,frozen",770922.0
202101,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",961937.0
202101,20714,"Cuts and offal, frozen",273969619.0
202101,20727,"Cuts and offal of turkeys , frozen",5629593.0
202101,20890,"Other meat and edible meat offal,fresh, chilled or frozen",180586.0
202101,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",13042610.0
202101,21011,"Hams, shoulders and cuts thereof, with bone in",935702.0
202101,21019,Other,1513977.0
202101,30111,Ornamental fish of freshwater,663955.0
202101,30119,Other ornamental fish,400527.0
202101,30192,Eels (Anguilla spp),1835681.0
202101,30199,Other,8823889.0
202101,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",132335.0
202101,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",18984208.0
202101,30229,"Other flat fish,fresh or chilled",5005.0
202101,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",47508.0
202101,30233,"Skipjack or stripebellied bonito ,fresh or chilled",11910.0
202101,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",736267.0
202101,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",74869.0
202101,30241,"Herrings (Clupea harengus, Clupea pallasii) ,fresh or chilled,fresh or chilled",17479.0
202101,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",22045.0
202101,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",73991.0
202101,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",1013775.0
202101,30274,"Eels (Anguilla spp) ,fresh or chilled",11201.0
202101,30289,"Other fish,fresh or chilled",9359431.0
202101,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",593480.0
202101,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",13596554.0
