Date of data,Commodity code,Commodity,US dollar
201905,10121,Purebred breeding horses,45600.0
201905,10129,Other horses,1509581.0
201905,10221,Purebred breeding cattle,12185136.0
201905,10229,Other cattle,29341954.0
201905,10410,Sheep,83400.0
201905,10420,Goats,3139500.0
201905,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",3436645.0
201905,10611,Primates,1536944.0
201905,10612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)",1012810.0
201905,10614,Rabbits and hares,136678.0
201905,10619,Other mammals,1587421.0
201905,10620,Reptiles (including snakes and turtles),475872.0
201905,10632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",61835.0
201905,10639,Other birds,2763829.0
201905,10641,Bees,3912.0
201905,10649,Other insects,8293.0
201905,10690,Other lives animals,1417.0
201905,20120,Other cuts with bone in,985236.0
201905,20130,Boneless,21480117.0
201905,20220,Other cuts with bone in,59660920.0
201905,20230,Boneless,506089072.0
201905,20319,Other fresh or chilled meat of swine,4267.0
201905,20321,Carcasses and halfcarcasses,208322.0
201905,20322,"Hams, shoulders and cuts thereof, with bone in",83996734.0
201905,20329,Other frozen meat of swine,280911438.0
201905,20421,"Carcasses and halfcarcasses of sheep,fresh or chilled",201012.0
201905,20422,"Other sheep cuts with bone in ,fresh or chilled",326847.0
201905,20423,"Boneless,fresh or chilled",12757.0
201905,20430,"Carcasses and halfcarcasses of lamb, frozen",1923401.0
201905,20441,"Carcasses and halfcarcasses,frozen",8862104.0
201905,20442,"Other cuts with bone in,frozen",170714881.0
201905,20443,"Boneless meat of sheep,frozen",8878197.0
201905,20450,"Meat of goats,frozen",481689.0
201905,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",2865724.0
201905,20621,"Tongues of bovine animals,frozen",39018.0
201905,20629,"Other edible offal of bovine animals,frozen",9542131.0
201905,20641,"Livers,frozen",115845.0
201905,20649,"Other edible offal of swine,frozen",182173571.0
201905,20690,"Other edible offal,frozen",2384137.0
201905,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",269814.0
201905,20714,"Cuts and offal, frozen",156274556.0
201905,20725,"Turkeys,not cut in pieces, frozen",68912.0
201905,20727,"Cuts and offal of turkeys , frozen",3097527.0
201905,20850,"Meat and edible meat offal of reptiles (including snakes and turtles) ,fresh, chilled or frozen",6068.0
201905,20890,"Other meat and edible meat offal,fresh, chilled or frozen",650100.0
201905,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",16074784.0
201905,21011,"Hams, shoulders and cuts thereof, with bone in",5507.0
201905,21019,Other,909917.0
201905,30111,Ornamental fish of freshwater,3126971.0
201905,30119,Other ornamental fish,172096.0
201905,30192,Eels (Anguilla spp),8484248.0
201905,30199,Other,9424114.0
201905,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",478200.0
201905,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",66513720.0
201905,30223,"Sole (Solea spp) ,fresh or chilled",1724.0
201905,30229,"Other flat fish,fresh or chilled",615374.0
201905,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",120663.0
201905,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",1349630.0
201905,30236,"Southern bluefin tunas (Thunnus maccoyii) ,fresh or chilled",221344.0
201905,30241,"Herrings (Clupea harengus, Clupea pallasii) ,fresh or chilled,fresh or chilled",1697.0
201905,30243,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus) ,fresh or chilled",1097.0
201905,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",36376.0
201905,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",126682.0
