Date of data,Commodity code,Commodity,US dollar
202004,10221,Purebred breeding cattle,20641027.0
202004,10229,Other cattle,5163619.0
202004,10410,Sheep,129093.0
202004,10420,Goats,1998865.0
202004,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",4220524.0
202004,10619,Other mammals,1054490.0
202004,10620,Reptiles (including snakes and turtles),74724.0
202004,10639,Other birds,75832.0
202004,10649,Other insects,443.0
202004,10690,Other lives animals,643.0
202004,20120,Other cuts with bone in,567064.0
202004,20130,Boneless,40848925.0
202004,20210,Carcasses and halfcarcasses,3520.0
202004,20220,Other cuts with bone in,57485016.0
202004,20230,Boneless,741174124.0
202004,20319,Other fresh or chilled meat of swine,825771.0
202004,20321,Carcasses and halfcarcasses,536811.0
202004,20322,"Hams, shoulders and cuts thereof, with bone in",187253522.0
202004,20329,Other frozen meat of swine,901324937.0
202004,20422,"Other sheep cuts with bone in ,fresh or chilled",114964.0
202004,20430,"Carcasses and halfcarcasses of lamb, frozen",963359.0
202004,20441,"Carcasses and halfcarcasses,frozen",10720279.0
202004,20442,"Other cuts with bone in,frozen",147229463.0
202004,20443,"Boneless meat of sheep,frozen",6354606.0
202004,20621,"Tongues of bovine animals,frozen",52055.0
202004,20622,"Livers of bovine animals,frozen",845.0
202004,20629,"Other edible offal of bovine animals,frozen",7738285.0
202004,20641,"Livers,frozen",565804.0
202004,20649,"Other edible offal of swine,frozen",258800577.0
202004,20690,"Other edible offal,frozen",3400865.0
202004,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",1180445.0
202004,20714,"Cuts and offal, frozen",279688352.0
202004,20727,"Cuts and offal of turkeys , frozen",3940048.0
202004,20745,"Other cuts and offal of ducks, frozen",327120.0
202004,20890,"Other meat and edible meat offal,fresh, chilled or frozen",170231.0
202004,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",13194413.0
202004,21011,"Hams, shoulders and cuts thereof, with bone in",203981.0
202004,21012,Bellies (streaky) and cuts thereof,5095.0
202004,21019,Other,958828.0
202004,30111,Ornamental fish of freshwater,1625260.0
202004,30119,Other ornamental fish,283546.0
202004,30192,Eels (Anguilla spp),2963457.0
202004,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",8815.0
202004,30199,Other,2551524.0
202004,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",438084.0
202004,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",31084943.0
202004,30222,"Plaice (Pleuronectes platessa),fresh or chilled",4814.0
202004,30229,"Other flat fish,fresh or chilled",127017.0
202004,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",44382.0
202004,30233,"Skipjack or stripebellied bonito ,fresh or chilled",866.0
202004,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",744602.0
202004,30236,"Southern bluefin tunas (Thunnus maccoyii) ,fresh or chilled",91465.0
202004,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",27087.0
202004,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",79077.0
