Date of data,Commodity code,Commodity,US dollar
201502,10121,Purebred breeding horses,55900.0
201502,10129,Other horses,2027551.0
201502,10221,Purebred breeding cattle,22891845.0
201502,10513,Ducks,165551.0
201502,10611,Primates,13841.0
201502,10613,Camels and other camelids (Camelidae),37467.0
201502,10619,Other mammals,5258794.0
201502,10620,Reptiles (including snakes and turtles),415329.0
201502,10639,Other birds,620524.0
201502,10641,Bees,43894.0
201502,10649,Other insects,549.0
201502,10690,Other lives animals,363.0
201502,20120,Other cuts with bone in,85502.0
201502,20130,Boneless,1294184.0
201502,20220,Other cuts with bone in,17744002.0
201502,20230,Boneless,72681484.0
201502,20322,"Hams, shoulders and cuts thereof, with bone in",17267275.0
201502,20329,Other frozen meat of swine,49484401.0
201502,20430,"Carcasses and halfcarcasses of lamb, frozen",1799086.0
201502,20441,"Carcasses and halfcarcasses,frozen",3220645.0
201502,20442,"Other cuts with bone in,frozen",43766034.0
201502,20443,"Boneless meat of sheep,frozen",1168753.0
201502,20450,"Meat of goats,frozen",87958.0
201502,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",61250.0
201502,20621,"Tongues of bovine animals,frozen",269444.0
201502,20629,"Other edible offal of bovine animals,frozen",3538798.0
201502,20641,"Livers,frozen",27387.0
201502,20649,"Other edible offal of swine,frozen",73412151.0
201502,20690,"Other edible offal,frozen",415526.0
201502,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",10645.0
201502,20714,"Cuts and offal, frozen",57496404.0
201502,20727,"Cuts and offal of turkeys , frozen",3308560.0
201502,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",197404.0
201502,21019,Other,173221.0
201502,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",7989.0
201502,30111,Ornamental fish of freshwater,222562.0
201502,30119,Other ornamental fish,136583.0
201502,30192,Eels (Anguilla spp),857809.0
201502,30199,Other,5574378.0
201502,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",48060.0
201502,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",23444490.0
201502,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",23503.0
201502,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",211070.0
201502,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",8183.0
201502,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",47104.0
201502,30251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,fresh or chilled",3417.0
201502,30289,"Other fish,fresh or chilled",1160257.0
201502,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",13891.0
201502,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",4914788.0
201502,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",4649413.0
201502,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",3210336.0
201502,30319,"Other salmonidae,frozen",511418.0
201502,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",177195.0
201502,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",104177.0
201502,30326,"Eels (Anguilla spp) , frozen",16449.0
201502,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",3052255.0
201502,30332,Frozen plaice,153986.0
201502,30333,Frozen sole,235561.0
201502,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",6994834.0
201502,30341,"Albacore or longfinned tunas (Thunnus alalunga),frozen",84380.0
201502,30342,"Yellowfin tunas (Thunnus albacares),frozen",836717.0
201502,30343,"Skipjack or stripebellied bonito ,frozen",3083795.0
201502,30344,"Bigeye tunas (Thunnus obesus) ,frozen",184447.0
201502,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",6265851.0
201502,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",91125.0
201502,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",7008012.0
201502,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",1460194.0
201502,30357,"Swordfish (Xiphias gladius) ,frozen",115454.0
201502,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",23335811.0
201502,30364,"Haddock (Melanogrammus aeglefinus) ,frozen",3638849.0
201502,30365,"Coalfish (Pollachius virens) ,frozen",151799.0
201502,30366,"Hake (Merluccius spp, Urophycis spp) ,frozen",51900.0
201502,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",67553021.0
201502,30368,"Blue whitings (Micromesistius poutassou, Micromesistius australis) ,frozen",54981.0
201502,30369,"Other fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae,frozen",2483176.0
201502,30381,"Dogfish and other sharks ,frozen",295904.0
201502,30382,"Rays and skates (Rajidae) ,frozen",20513.0
201502,30384,"Seabass (Dicentrarchus spp) ,frozen",388.0
201502,30389,"Other fish ,frozen",15988980.0
