Date of data,Commodity code,Commodity,US dollar
202505,10129,Other horses,"90,644,998"
202505,10221,Purebred breeding cattle,"600,745"
202505,10229,Other cattle,"3,621,562"
202505,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g","3,000,024"
202505,10513,Ducks,"158,489"
202505,10514,Geese,"257,667"
202505,10611,Primates,"28,301,409"
202505,10612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)","2,870,000"
202505,10619,Other mammals,"661,031"
202505,10620,Reptiles (including snakes and turtles),"70,080"
202505,10639,Other birds,"469,492"
202505,10649,Other insects,"12,707"
202505,10690,Other lives animals,"2,451"
202505,20120,Other cuts with bone in,"586,568"
202505,20130,Boneless,"57,247,365"
202505,20220,Other cuts with bone in,"82,931,443"
202505,20230,Boneless,"849,738,161"
202505,20322,"Hams, shoulders and cuts thereof, with bone in","44,354,618"
202505,20329,Other frozen meat of swine,"137,247,566"
202505,20410,"Carcasses and halfcarcasses of lamb, fresh or chilled","258,797"
202505,20422,"Other sheep cuts with bone in ,fresh or chilled","1,241,523"
202505,20423,"Boneless,fresh or chilled","424,311"
202505,20430,"Carcasses and halfcarcasses of lamb, frozen","750,427"
202505,20441,"Carcasses and halfcarcasses,frozen","12,476,141"
202505,20442,"Other cuts with bone in,frozen","105,212,675"
202505,20443,"Boneless meat of sheep,frozen","7,729,763"
202505,20450,"Meat of goats,frozen","2,516,877"
202505,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen","2,912,192"
202505,20629,"Other edible offal of bovine animals,frozen","13,564,602"
202505,20641,"Livers,frozen","7,333"
202505,20649,"Other edible offal of swine,frozen","206,592,531"
202505,20690,"Other edible offal,frozen","1,253,077"
202505,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen","52,565"
202505,20714,"Cuts and offal, frozen","189,729,014"
202505,20725,"Turkeys,not cut in pieces, frozen",93
202505,20727,"Cuts and offal of turkeys , frozen","3,268,975"
202505,20742,"Ducks,not cut in pieces, frozen",36
202505,20745,"Other cuts and offal of ducks, frozen","261,455"
202505,20850,"Meat and edible meat offal of reptiles (including snakes and turtles) ,fresh, chilled or frozen","64,285"
202505,20890,"Other meat and edible meat offal,fresh, chilled or frozen","1,535,310"
202505,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked","1,060,930"
202505,21011,"Hams, shoulders and cuts thereof, with bone in","1,164,492"
202505,21019,Other meat of swine,"1,372,157"
202505,30111,Ornamental fish of freshwater,"2,390,979"
