Date of data,Commodity code,Commodity,US dollar
201604,10121,Purebred breeding horses,132600.0
201604,10129,Other horses,1357684.0
201604,10221,Purebred breeding cattle,33176286.0
201604,10229,Other cattle,503909.0
201604,10290,Other live bovine animals,11235900.0
201604,10310,Purebred breeding swine,2624557.0
201604,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",1846593.0
201604,10611,Primates,34000.0
201604,10612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)",114405.0
201604,10613,Camels and other camelids (Camelidae),1337300.0
201604,10614,Rabbits and hares,144755.0
201604,10619,Other mammals,1373722.0
201604,10620,Reptiles (including snakes and turtles),551300.0
201604,10632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",48627.0
201604,10639,Other birds,406653.0
201604,10641,Bees,27182.0
201604,10649,Other insects,1167.0
201604,10690,Other lives animals,5469.0
201604,20120,Other cuts with bone in,476634.0
201604,20130,Boneless,4065488.0
201604,20220,Other cuts with bone in,23495865.0
201604,20230,Boneless,171785996.0
201604,20321,Carcasses and halfcarcasses,75381.0
201604,20322,"Hams, shoulders and cuts thereof, with bone in",65438964.0
201604,20329,Other frozen meat of swine,148705308.0
201604,20430,"Carcasses and halfcarcasses of lamb, frozen",41464.0
201604,20441,"Carcasses and halfcarcasses,frozen",4004936.0
201604,20442,"Other cuts with bone in,frozen",61561610.0
201604,20443,"Boneless meat of sheep,frozen",477968.0
201604,20450,"Meat of goats,frozen",78722.0
201604,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",768240.0
201604,20621,"Tongues of bovine animals,frozen",95350.0
201604,20629,"Other edible offal of bovine animals,frozen",5939750.0
201604,20641,"Livers,frozen",3108.0
201604,20649,"Other edible offal of swine,frozen",191677972.0
201604,20690,"Other edible offal,frozen",635411.0
201604,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",150616.0
201604,20714,"Cuts and offal, frozen",100710367.0
201604,20725,"Turkeys,not cut in pieces, frozen",83733.0
201604,20727,"Cuts and offal of turkeys , frozen",6643376.0
201604,20890,"Other meat and edible meat offal,fresh, chilled or frozen",582742.0
201604,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",6074772.0
201604,21019,Other,286559.0
201604,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",58937.0
201604,30111,Ornamental fish of freshwater,1137939.0
201604,30119,Other ornamental fish,167672.0
201604,30192,Eels (Anguilla spp),795785.0
201604,30199,Other,4184001.0
201604,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",111024.0
201604,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",21667921.0
201604,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",48490.0
201604,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",479006.0
201604,30241,"Herrings (Clupea harengus, Clupea pallasii) ,fresh or chilled,fresh or chilled",19091.0
201604,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",18553.0
201604,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",65566.0
201604,30274,"Eels (Anguilla spp) ,fresh or chilled",1247.0
201604,30281,"Dogfish and other sharks ,fresh or chilled",44203.0
201604,30289,"Other fish,fresh or chilled",2115851.0
201604,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",269494.0
201604,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",8966939.0
201604,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",7115245.0
201604,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",1698067.0
201604,30319,"Other salmonidae,frozen",111062.0
201604,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",690179.0
201604,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",117572.0
201604,30326,"Eels (Anguilla spp) , frozen",3010.0
201604,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",3305863.0
201604,30332,Frozen plaice,934575.0
201604,30333,Frozen sole,96517.0
201604,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",22098306.0
201604,30342,"Yellowfin tunas (Thunnus albacares),frozen",2284613.0
201604,30343,"Skipjack or stripebellied bonito ,frozen",10837577.0
201604,30344,"Bigeye tunas (Thunnus obesus) ,frozen",43531.0
201604,30345,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis) ,frozen",34420.0
201604,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",1467730.0
201604,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",684080.0
201604,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",7258202.0
201604,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",3079138.0
201604,30357,"Swordfish (Xiphias gladius) ,frozen",87150.0
201604,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",66867791.0
201604,30364,"Haddock (Melanogrammus aeglefinus) ,frozen",9918078.0
201604,30365,"Coalfish (Pollachius virens) ,frozen",1773020.0
201604,30366,"Hake (Merluccius spp, Urophycis spp) ,frozen",284485.0
201604,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",104748247.0
201604,30368,"Blue whitings (Micromesistius poutassou, Micromesistius australis) ,frozen",355384.0
201604,30369,"Other fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae,frozen",4292746.0
201604,30381,"Dogfish and other sharks ,frozen",502801.0
201604,30382,"Rays and skates (Rajidae) ,frozen",49622.0
201604,30383,"Toothfish (Dissostichus spp) ,frozen",816922.0
201604,30384,"Seabass (Dicentrarchus spp) ,frozen",46800.0
201604,30389,"Other fish ,frozen",30183109.0
201604,30390,-------,3593680.0
201604,30449,"Fresh or chilled fillets of fish, n.e.s",10754.0
201604,30459,"Fresh or chilled fish meat, whether or not minced (excluding all fillets, tilapias, catfish, carp, eels, Nile perch, snakeheads, salmonidae, swordfish, toothfish and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)",9179.0
201604,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",4090156.0
201604,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",363694.0
201604,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),74295.0
201604,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",204814.0
201604,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),76982.0
201604,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",406131.0
201604,30487,"Frozen fillets of tunas (of the genus Thunnus), skipjack or stripebellied bonito (Euthynnus (Katsuwonus) pelamis)",170600.0
201604,30489,"Frozen fish fillets, n.e.s.",799469.0
201604,30493,"Frozen meat, whether or not minced, of tilapias (Oreochromis spp), catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp), eels (Anguilla spp), Nile perch (Lates niloticus) and snakeheads (Channa spp)",17739.0
201604,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",2282185.0
201604,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",2751844.0
201604,30499,Frozen fish meat n.e.s. (excluding fillets),3833868.0
201604,30520,"Livers, roes and milt of fish, dried, smoked, salted or in brine",373116.0
201604,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",177.0
