Date of data,Commodity code,Commodity,US dollar
202003,10129,Other horses,90565.0
202003,10221,Purebred breeding cattle,6440943.0
202003,10229,Other cattle,32563378.0
202003,10310,Purebred breeding swine,7405689.0
202003,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",2585710.0
202003,10619,Other mammals,655533.0
202003,10620,Reptiles (including snakes and turtles),17011.0
202003,10639,Other birds,42788.0
202003,10649,Other insects,6048.0
202003,20120,Other cuts with bone in,812853.0
202003,20130,Boneless,30643551.0
202003,20220,Other cuts with bone in,80887181.0
202003,20230,Boneless,1051182929.0
202003,20319,Other fresh or chilled meat of swine,42446.0
202003,20321,Carcasses and halfcarcasses,648602.0
202003,20322,"Hams, shoulders and cuts thereof, with bone in",197513574.0
202003,20329,Other frozen meat of swine,956893846.0
202003,20410,"Carcasses and halfcarcasses of lamb, fresh or chilled",26279.0
202003,20422,"Other sheep cuts with bone in ,fresh or chilled",300023.0
202003,20423,"Boneless,fresh or chilled",47803.0
202003,20430,"Carcasses and halfcarcasses of lamb, frozen",4266397.0
202003,20441,"Carcasses and halfcarcasses,frozen",18358436.0
202003,20442,"Other cuts with bone in,frozen",140715243.0
202003,20443,"Boneless meat of sheep,frozen",8289827.0
202003,20450,"Meat of goats,frozen",2174.0
202003,20621,"Tongues of bovine animals,frozen",300142.0
202003,20622,"Livers of bovine animals,frozen",240.0
202003,20629,"Other edible offal of bovine animals,frozen",10583544.0
202003,20641,"Livers,frozen",1627375.0
202003,20649,"Other edible offal of swine,frozen",256642139.0
202003,20690,"Other edible offal,frozen",3634037.0
202003,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",3338215.0
202003,20714,"Cuts and offal, frozen",322984425.0
202003,20727,"Cuts and offal of turkeys , frozen",3922174.0
202003,20890,"Other meat and edible meat offal,fresh, chilled or frozen",654736.0
202003,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",19252503.0
202003,21011,"Hams, shoulders and cuts thereof, with bone in",968102.0
202003,21019,Other,1504602.0
202003,30111,Ornamental fish of freshwater,1247265.0
202003,30119,Other ornamental fish,208112.0
202003,30192,Eels (Anguilla spp),1300092.0
202003,30199,Other,1653913.0
202003,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",273609.0
202003,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",25880679.0
202003,30222,"Plaice (Pleuronectes platessa),fresh or chilled",1010.0
202003,30229,"Other flat fish,fresh or chilled",37139.0
202003,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",3076.0
