Date of data,Commodity code,Commodity,US dollar
202303,10129,Other horses,2407312.0
202303,10221,Purebred breeding cattle,22775288.0
202303,10229,Other cattle,59836941.0
202303,10410,Sheep,385130.0
202303,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",4183616.0
202303,10612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)",1528800.0
202303,10613,Camels and other camelids (Camelidae),2060527.0
202303,10619,Other mammals,715787.0
202303,10620,Reptiles (including snakes and turtles),9542.0
202303,10639,Other birds,240698.0
202303,10649,Other insects,19763.0
202303,10690,Other lives animals,3971.0
202303,20120,Other cuts with bone in,1369462.0
202303,20130,Boneless,49597682.0
202303,20220,Other cuts with bone in,94304342.0
202303,20230,Boneless,944454286.0
202303,20319,Other fresh or chilled meat of swine,8482.0
202303,20322,"Hams, shoulders and cuts thereof, with bone in",74224019.0
202303,20329,Other frozen meat of swine,271228775.0
202303,20422,"Other sheep cuts with bone in ,fresh or chilled",392188.0
202303,20423,"Boneless,fresh or chilled",144666.0
202303,20430,"Carcasses and halfcarcasses of lamb, frozen",2963817.0
202303,20441,"Carcasses and halfcarcasses,frozen",20374416.0
202303,20442,"Other cuts with bone in,frozen",124782698.0
202303,20443,"Boneless meat of sheep,frozen",7304614.0
202303,20450,"Meat of goats,frozen",1341977.0
202303,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",5120401.0
202303,20621,"Tongues of bovine animals,frozen",963408.0
202303,20622,"Livers of bovine animals,frozen",3787.0
202303,20629,"Other edible offal of bovine animals,frozen",13418343.0
202303,20641,"Livers,frozen",129053.0
202303,20649,"Other edible offal of swine,frozen",255384382.0
202303,20690,"Other edible offal,frozen",1320731.0
202303,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",746954.0
202303,20714,"Cuts and offal, frozen",405434346.0
202303,20727,"Cuts and offal of turkeys , frozen",3235285.0
202303,20890,"Other meat and edible meat offal,fresh, chilled or frozen",1864926.0
202303,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",904824.0
202303,21011,"Hams, shoulders and cuts thereof, with bone in",1563560.0
202303,21019,Other,1343825.0
202303,30111,Ornamental fish of freshwater,4171479.0
202303,30119,Other ornamental fish,665794.0
202303,30192,Eels (Anguilla spp),3122268.0
202303,30199,Other,12351769.0
202303,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",810585.0
202303,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",104644403.0
202303,30222,"Plaice (Pleuronectes platessa),fresh or chilled",17251.0
202303,30229,"Other flat fish,fresh or chilled",47244.0
202303,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",37066.0
202303,30234,"Bigeye tunas (Thunnus obesus),fresh or chilled",1973.0
202303,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",3933424.0
202303,30236,"Southern bluefin tunas (Thunnus maccoyii) ,fresh or chilled",84282.0
202303,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",79245.0
202303,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",52076.0
202303,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",17831.0
