Date of data,Commodity code,Commodity,US dollar
202210,10129,Other horses,3048952.0
202210,10221,Purebred breeding cattle,28087939.0
202210,10229,Other cattle,53872202.0
202210,10310,Purebred breeding swine,1208674.0
202210,10410,Sheep,987723.0
202210,10420,Goats,2277890.0
202210,10619,Other mammals,468585.0
202210,10620,Reptiles (including snakes and turtles),16921.0
202210,10639,Other birds,163151.0
202210,10649,Other insects,15750.0
202210,10690,Other lives animals,8927.0
202210,20120,Other cuts with bone in,1298383.0
202210,20130,Boneless,49116793.0
202210,20210,Carcasses and halfcarcasses,1284651.0
202210,20220,Other cuts with bone in,100999594.0
202210,20230,Boneless,1505106201.0
202210,20322,"Hams, shoulders and cuts thereof, with bone in",99663643.0
202210,20329,Other frozen meat of swine,280513903.0
202210,20422,"Other sheep cuts with bone in ,fresh or chilled",381137.0
202210,20423,"Boneless,fresh or chilled",107264.0
202210,20430,"Carcasses and halfcarcasses of lamb, frozen",1947757.0
202210,20441,"Carcasses and halfcarcasses,frozen",7844803.0
202210,20442,"Other cuts with bone in,frozen",109686281.0
202210,20443,"Boneless meat of sheep,frozen",14958704.0
202210,20450,"Meat of goats,frozen",383281.0
202210,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",217138.0
202210,20610,"Of bovine animals, fresh or chilled",3697.0
202210,20621,"Tongues of bovine animals,frozen",678453.0
202210,20622,"Livers of bovine animals,frozen",43604.0
202210,20629,"Other edible offal of bovine animals,frozen",13593711.0
202210,20641,"Livers,frozen",95528.0
202210,20649,"Other edible offal of swine,frozen",222880514.0
202210,20690,"Other edible offal,frozen",1108453.0
202210,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",177560.0
202210,20714,"Cuts and offal, frozen",351161376.0
202210,20727,"Cuts and offal of turkeys , frozen",4252294.0
202210,20890,"Other meat and edible meat offal,fresh, chilled or frozen",1052868.0
202210,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",2648471.0
202210,21011,"Hams, shoulders and cuts thereof, with bone in",575769.0
202210,21019,Other,1720111.0
202210,30111,Ornamental fish of freshwater,2980666.0
202210,30119,Other ornamental fish,629005.0
202210,30192,Eels (Anguilla spp),19227147.0
202210,30199,Other,14470825.0
202210,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",1294.0
202210,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",657605.0
202210,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",58273392.0
202210,30222,"Plaice (Pleuronectes platessa),fresh or chilled",16770.0
202210,30229,"Other flat fish,fresh or chilled",94922.0
202210,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",2383194.0
202210,30236,"Southern bluefin tunas (Thunnus maccoyii) ,fresh or chilled",22387.0
202210,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",580394.0
202210,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",49824.0
202210,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",14658.0
202210,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",446873.0
202210,30289,"Other fish,fresh or chilled",4761266.0
202210,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",5440819.0
202210,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",107745479.0
202210,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",23482396.0
202210,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",346728.0
202210,30319,"Other salmonidae,frozen",16023.0
202210,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",7489412.0
202210,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",1642.0
202210,30326,"Eels (Anguilla spp) , frozen",516561.0
202210,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",31534496.0
202210,30332,"Plaice (Pleuronectes platessa) , frozen",369716.0
202210,30333,"Sole (Solea spp) , frozen",163201.0
202210,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",13453289.0
202210,30342,"Yellowfin tunas (Thunnus albacares),frozen",2330.0
202210,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",2251507.0
202210,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",128244.0
202210,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",16114140.0
202210,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",738250.0
