Date of data,Commodity code,Commodity,US dollar
202212,102,Live bovine animals,7972967.0
202212,103,Live swine,82169601.0
202212,104,Live sheep and goats,140810.0
202212,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",137687.0
202212,106,Other live animals,3527281.0
202212,202,"Meat of bovine animals, frozen",1484.0
202212,203,"Meat of swine, fresh, chilled or frozen",13827459.0
202212,204,"Meat of sheep or goats, fresh, chilled or frozen",2839600.0
202212,205,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",265671.0
202212,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",136662.0
202212,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",87010906.0
202212,208,"Other meat and edible meat offal, fresh, chilled or frozen",6009217.0
202212,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",54341.0
202212,210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",637807.0
202212,301,Live fish,72891543.0
202212,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",53649953.0
202212,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",216864260.0
202212,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",427300721.0
202212,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",38856279.0
202212,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",90731774.0
202212,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",266793407.0
202212,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",5300330.0
202212,309,"Flours, meals and pellets of fish, crustaceans, molluscs and other aquatic invertebrates, fit for human consumption",1483088.0
202212,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",1946446.0
202212,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",1762277.0
202212,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",780279.0
202212,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",73873.0
202212,405,Butter and other fats and oils derived from milk; dairy spreads,824724.0
202212,406,Cheese and curd,85655.0
202212,407,"Birds' eggs, in shell, fresh, preserved or cooked",23122892.0
202212,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",4013777.0
202212,409,atural honey,20412541.0
202212,410,"Insects and other edible products of animal origin, not elsewhere specified or included",4393535.0
202212,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",3557327.0
202212,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",75581935.0
202212,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",55976008.0
202212,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",1264215.0
202212,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",658006.0
202212,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",271290.0
202212,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",8878405.0
202212,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",446719.0
202212,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",35497183.0
202212,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",18791214.0
202212,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",8235547.0
202212,701,"Potatoes, fresh or chilled.",27774929.0
202212,702,"Tomatoes, fresh or chilled.",24177151.0
202212,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",220545439.0
202212,704,"Cabbages, cauliflowers, kohlrabi, kale and similar edible brassicas, fresh or chilled.",64829074.0
202212,705,"Lettuce (Lactuca sativa) and chicory (Cichorium spp.), fresh or chilled.",28677829.0
202212,706,"Carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, fresh or chilled.",57957578.0
202212,707,"Cucumbers and gherkins, fresh or chilled.",6064102.0
202212,708,"Leguminous vegetables, shelled or unshelled, fresh or chilled.",32100099.0
202212,709,"Other vegetables, fresh or chilled.",142850918.0
202212,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",116648201.0
202212,711,"Vegetables provisionally preserved, but unsuitable in that state for immediate consumption.",15657102.0
202212,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",188084908.0
