Date of data,Commodity code,Commodity,US dollar
201501,101,"Live horses, asses, mules and hinnies",7200.0
201501,102,Live bovine animals,4302955.0
201501,103,Live swine,1938968.0
201501,104,Live sheep and goats,311990.0
201501,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",32712.0
201501,106,Other live animals,1537863.0
201501,202,"Meat of bovine animals, frozen",1754281.0
201501,203,"Meat of swine, fresh, chilled or frozen",35011785.0
201501,204,"Meat of sheep or goats, fresh, chilled or frozen",3700410.0
201501,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",12570.0
201501,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",39670230.0
201501,208,"Other meat and edible meat offal, fresh, chilled or frozen",2083115.0
201501,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",136860.0
201501,210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",910183.0
201501,301,Live fish,35968030.0
201501,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",13570461.0
201501,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",277195659.0
201501,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",502118798.0
201501,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",51244896.0
201501,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption",149690825.0
201501,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption",316767968.0
201501,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process; flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",19133739.0
201501,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",1926416.0
201501,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",1375864.0
201501,403,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweeteningmatter or flavoured or containing added fruit, nuts or cocoa",27508.0
201501,405,Butter and other fats and oils derived from milk; dairy spreads,785917.0
201501,406,Cheese and curd,67962.0
201501,407,"Birds' eggs, in shell, fresh, preserved or cooked",14288250.0
201501,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",1455391.0
201501,409,atural honey,22197819.0
201501,410,"dible products of animal origin, not elsewhere specified or included",5902524.0
201501,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",11337853.0
201501,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",91635601.0
201501,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",66986387.0
201501,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",583939.0
201501,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",627672.0
201501,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",246892.0
201501,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",6344914.0
201501,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",241994.0
201501,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",14557046.0
201501,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",6608601.0
201501,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",2877890.0
201501,701,"Potatoes, fresh or chilled.",6697709.0
201501,702,"Tomatoes, fresh or chilled.",7763829.0
201501,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",179137334.0
201501,704,"Cabbages, cauliflowers, kohlrabi, kale and similar edible brassicas, fresh or chilled.",31270950.0
201501,705,"Lettuce (Lactuca sativa) and chicory (Cichorium spp.), fresh or chilled.",2267035.0
201501,706,"Carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, fresh or chilled.",18437442.0
201501,707,"Cucumbers and gherkins, fresh or chilled.",3124779.0
201501,708,"Leguminous vegetables, shelled or unshelled, fresh or chilled.",1907460.0
201501,709,"Other vegetables, fresh or chilled.",26701656.0
201501,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",90680169.0
201501,711,"Vegetables provisionally preserved (for example, by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption.",19084155.0
201501,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",276551120.0
201501,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",82278310.0
201501,714,"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",21230877.0
201501,801,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled.",8443.0
201501,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",41826193.0
201501,803,"Bananas, including plantains, fresh or dried.",142200.0
