Date of data,Commodity code,Commodity,US dollar
202512,101,"Live horses, asses, mules and hinnies",99119.0
202512,102,Live bovine animals,7332277.0
202512,103,Live swine,56567613.0
202512,104,Live sheep and goats,251470.0
202512,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",174638.0
202512,106,Other live animals,3496754.0
202512,201,"Meat of bovine animals, fresh or chilled",848276.0
202512,202,"Meat of bovine animals, frozen",1879297.0
202512,203,"Meat of swine, fresh, chilled or frozen",21770648.0
202512,204,"Meat of sheep or goats, fresh, chilled or frozen",2792034.0
202512,205,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",543263.0
202512,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",784748.0
202512,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",158238324.0
202512,208,"Other meat and edible meat offal, fresh, chilled or frozen",6678356.0
202512,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",546809.0
202512,210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",1133825.0
202512,301,Live fish,39270779.0
202512,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",38608801.0
202512,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",260591238.0
202512,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",389326219.0
202512,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",45357958.0
202512,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",85675333.0
202512,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",198255169.0
202512,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",5122895.0
202512,309,"Flours, meals and pellets of fish, crustaceans, molluscs and other aquatic invertebrates, fit for human consumption",1720339.0
202512,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",3387610.0
202512,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",23487096.0
202512,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",1624916.0
202512,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",249410.0
202512,405,Butter and other fats and oils derived from milk; dairy spreads,2406220.0
202512,406,Cheese and curd,1138660.0
202512,407,"Birds' eggs, in shell, fresh, preserved or cooked",22322150.0
202512,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",9172846.0
202512,409,atural honey,25751389.0
202512,410,"Insects and other edible products of animal origin, not elsewhere specified or included",3970141.0
202512,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",2249504.0
202512,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",76485187.0
202512,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",55313682.0
202512,506,"Bones and horncores, unworked, defatted, simply prepared (but not cut to shape), treated with acid or degelatinised; powder and waste of these products",1526.0
202512,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",2503079.0
202512,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",978472.0
202512,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",331703.0
202512,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",16231075.0
202512,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",444340.0
202512,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",32137604.0
202512,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",27077352.0
202512,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",7787464.0
202512,701,"Potatoes, fresh or chilled.",20631350.0
202512,702,"Tomatoes, fresh or chilled.",14595786.0
202512,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",282954977.0
202512,704,"Cabbages, cauliflowers, kohlrabi, kale and similar edible brassicas, fresh or chilled.",75746330.0
202512,705,"Lettuce (Lactuca sativa) and chicory (Cichorium spp.), fresh or chilled.",27567891.0
