Date of data,Commodity code,Commodity,US dollar
202004,102,Live bovine animals,4568131.0
202004,103,Live swine,43564916.0
202004,104,Live sheep and goats,26953.0
202004,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",145459.0
202004,106,Other live animals,847110.0
202004,203,"Meat of swine, fresh, chilled or frozen",7371513.0
202004,204,"Meat of sheep or goats, fresh, chilled or frozen",596480.0
202004,205,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",64888.0
202004,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",14808.0
202004,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",44512011.0
202004,208,"Other meat and edible meat offal, fresh, chilled or frozen",2208832.0
202004,210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",166547.0
202004,301,Live fish,52526513.0
202004,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",10743093.0
202004,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",232929127.0
202004,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",297094543.0
202004,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",33515440.0
202004,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption",55560762.0
202004,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption",165330278.0
202004,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process; flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",4232687.0
202004,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",1755579.0
202004,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",1044832.0
202004,403,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweeteningmatter or flavoured or containing added fruit, nuts or cocoa",874265.0
202004,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",10790.0
202004,405,Butter and other fats and oils derived from milk; dairy spreads,583976.0
202004,406,Cheese and curd,53310.0
202004,407,"Birds' eggs, in shell, fresh, preserved or cooked",16472298.0
202004,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",1670914.0
202004,409,atural honey,26357473.0
202004,410,"dible products of animal origin, not elsewhere specified or included",6840548.0
202004,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",8247921.0
202004,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",85016730.0
202004,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",47586859.0
202004,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",1307235.0
202004,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",834424.0
202004,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",199446.0
202004,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",24671695.0
202004,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",365.0
202004,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",17334238.0
202004,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",7779841.0
