Date of data,Commodity code,Commodity,US dollar
201911,102,Live bovine animals,5132524.0
201911,103,Live swine,41005406.0
201911,104,Live sheep and goats,53338.0
201911,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",153249.0
201911,106,Other live animals,5140828.0
201911,201,"Meat of bovine animals, fresh or chilled",3359.0
201911,202,"Meat of bovine animals, frozen",186767.0
201911,203,"Meat of swine, fresh, chilled or frozen",12204246.0
201911,204,"Meat of sheep or goats, fresh, chilled or frozen",2587452.0
201911,205,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",76275.0
201911,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",71325.0
201911,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",48379452.0
201911,208,"Other meat and edible meat offal, fresh, chilled or frozen",3048124.0
201911,210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",1037427.0
201911,301,Live fish,49973932.0
201911,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",15068994.0
201911,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",268631367.0
201911,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",350442295.0
201911,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",44536385.0
201911,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption",126897662.0
201911,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption",264698223.0
201911,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process; flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",8249247.0
201911,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",1782498.0
201911,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",939920.0
201911,403,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweeteningmatter or flavoured or containing added fruit, nuts or cocoa",967095.0
201911,405,Butter and other fats and oils derived from milk; dairy spreads,1142869.0
201911,406,Cheese and curd,51736.0
201911,407,"Birds' eggs, in shell, fresh, preserved or cooked",13060552.0
201911,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",2068951.0
201911,409,atural honey,22452768.0
201911,410,"dible products of animal origin, not elsewhere specified or included",7456311.0
201911,501,"Human hair, unworked, whether or not washed or scoured; waste of human hair",2.0
201911,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",18469620.0
201911,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",86453308.0
201911,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",41875925.0
201911,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",2716348.0
201911,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",1022901.0
201911,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",275492.0
201911,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",24868636.0
201911,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",162006.0
201911,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",22541286.0
201911,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",8935058.0
201911,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",5466311.0
201911,701,"Potatoes, fresh or chilled.",60693941.0
201911,702,"Tomatoes, fresh or chilled.",17831573.0
201911,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",313071340.0
201911,704,"Cabbages, cauliflowers, kohlrabi, kale and similar edible brassicas, fresh or chilled.",59946178.0
201911,705,"Lettuce (Lactuca sativa) and chicory (Cichorium spp.), fresh or chilled.",18352853.0
201911,706,"Carrots, turnips, salad beetroot, salsify, celeriac, radishes and similar edible roots, fresh or chilled.",40531552.0
201911,707,"Cucumbers and gherkins, fresh or chilled.",6860245.0
201911,708,"Leguminous vegetables, shelled or unshelled, fresh or chilled.",2186882.0
201911,709,"Other vegetables, fresh or chilled.",80676811.0
201911,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",114677209.0
201911,711,"Vegetables provisionally preserved (for example, by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption.",17600126.0
201911,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",272417666.0
201911,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",42366839.0
201911,714,"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",19229839.0
201911,801,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled.",55206.0
201911,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",115575749.0
201911,803,"Bananas, including plantains, fresh or dried.",2098576.0
201911,804,"Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens, fresh or dried.",2784587.0
201911,805,"Citrus fruit, fresh or dried.",216438013.0
201911,806,"Grapes, fresh or dried.",172671328.0
201911,807,"Melons (including watermelons) and papaws (papayas), fresh.",15529722.0
201911,808,"Apples, pears and quinces, fresh.",276188657.0
201911,809,"Apricots, cherries, peaches (including nectarines), plums and sloes, fresh.",1162488.0
201911,810,"Other fruit, fresh.",75090602.0
201911,811,"Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter.",18478865.0
201911,812,"Fruit and nuts, provisionally preserved (for example, by sulphurdioxide gas, in brine, in sulphur water or in other preservativesolutions), but unsuitable in that state for immediateconsumption.",11833774.0
201911,813,"Fruit, dried, other than that of headings 08.01 to 08.06; mixtures of nuts or dried fruits of this Chapter.",12243637.0
201911,814,"Peel of citrus fruit or melons (including watermelons), fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions.",436489.0
201911,901,"Coffee, whether or not roasted or decaffeinated; coffee husks and skins; coffee substitutes containing coffee in any proportion.",4996308.0
201911,902,"Tea, whether or not flavoured.",167579379.0
201911,904,Pepper of the genus Piper; dried or crushed or ground fruits of the genus Capsicum or of the genus Pimenta.,54659493.0
201911,906,Cinnamon and cinnamontree flowers.,14616789.0
201911,907,"loves (whole fruit, cloves and stems).",146243.0
201911,908,"Nutmeg, mace and cardamoms.",4199.0
201911,909,"Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries.",5113246.0
201911,910,"Ginger, saffron, turmeric (curcuma), thyme, bay leaves, curry and other spices.",58266330.0
201911,1003,Barley,6278.0
201911,1004,Oats,16334.0
201911,1005,Maize (corn).,1762683.0
201911,1006,Rice.,66928289.0
201911,1007,Grain sorghum.,2322686.0
201911,1008,"Buckwheat, millet and canary seeds; other cereals.",3688813.0
201911,1101,Wheat or meslin flour.,7671464.0
201911,1102,Cereal flours other than of wheat or meslin.,115595.0
201911,1103,"Cereal groats, meal and pellets.",1033.0
201911,1104,"Cereal grains otherwise worked (for example, hulled, rolled, flaked, pearled, sliced or kibbled), except rice of heading 10.06; germ of cereals, whole, rolled, flaked or ground.",3370540.0
201911,1105,"Flour, meal, powder, flakes, granules and pellets of potatoes.",141510.0
201911,1106,"Flour, meal and powder of the dried leguminous vegetables of heading 07.13, of sago or of roots or tubers of heading 07.14 or of the products of Chapter 8.",4280025.0
201911,1107,"Malt, whether or not roasted.",21147229.0
201911,1108,tarches; inulin.,27666621.0
201911,1109,"Wheat gluten, whether or not dried.",8972343.0
201911,1201,"Soya beans, whether or not broken.",11350584.0
201911,1202,"Groundnuts, not roasted or otherwise cooked, whether or not shelled or broken.",32565015.0
201911,1204,"Linseed, whether or not broken.",19687.0
201911,1205,"Rape or colza seeds, whether or not broken.",16830.0
201911,1206,"Sunflower seeds, whether or not broken.",75634039.0
201911,1207,"Other oil seeds and oleaginous fruits, whether or not broken.",50086383.0
201911,1208,"Flours and meals of oil seeds or oleaginous fruits, other than those of mustard.",4318375.0
201911,1209,"Seeds, fruit and spores, of a kind used for sowing.",20785216.0
201911,1210,"Hop cones, fresh or dried, whether or not ground, powdered or in the form of pellets; lupulin.",79400.0
201911,1211,"lants and parts of plants (including seeds and fruits), of a kind used primarily in perfumery, in pharmacy or for insecticidal, fungicidal or similar purposes, fresh, chilled, frozen or dried, whether or not cut, crushed or powdered.",94986290.0
201911,1212,"Locust beans, seaweeds and other algae, sugar beet and sugar cane, fresh, chilled, frozen or dried, whether or not ground; fruit stones and kernels and other vegetable products (including unroasted chicory roots of the variety Cichorium intybus sativum) of a kind used primarily for human consumption, not elsewhere specified or included.",53368915.0
201911,1213,"Cereal straw and husks, unprepared, whether or not chopped,ground, pressed or in the form of pellets.",235377.0
201911,1214,"wedes, mangolds, fodder roots, hay, lucerne (alfalfa), clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets.",163989.0
201911,1301,"Lac; natural gums, resins, gumresins and oleoresins (for example, balsams).",617091.0
201911,1302,"Vegetable saps and extracts; pectic substances, pectinates and pectates; agaragar and other mucilages and thickeners, whether or not modified, derived from vegetable products.",127398168.0
201911,1401,"Vegetable materials of a kind used primarily for plaiting (for example, bamboos, rattans, reeds, rushes, osier, raffia, cleaned, bleached or dyed cereal straw, and lime bark).",5167776.0
201911,1404,Vegetable products not elsewhere specified or included.,6203849.0
201911,1501,"Pig fat (including lard) and poultry fat, other than that of heading 02.09 or 15.03",12332.0
201911,1502,"Fats of bovine animals, sheep or goats, other than those of heading 15.03.",171450.0
201911,1504,"ats and oils and their fractions, of fish or marine mammals, whether or not refined, but not chemically modified.",16653833.0
201911,1505,Wool grease and fatty substances derived therefrom (including lanolin).,3215011.0
201911,1506,"Other animal fats and oils and their fractions, whether or not refined, but not chemically modified.",1355032.0
201911,1507,"oyabean oil and its fractions, whether or not refined, but not chemically modified.",15392864.0
201911,1508,"Groundnut oil and its fractions, whether or not refined, but not chemically modified.",1660493.0
201911,1509,"Olive oil and its fractions, whether or not refined, but not chemically modified.",27928.0
201911,1511,"Palm oil and its fractions, whether or not refined, but not chemically modified.",2161004.0
201911,1512,"unflowerseed, safflower or cottonseed oil and fractions thereof, whether or not refined, but not chemically modified.",695498.0
201911,1513,"Coconut (copra), palm kernel or babassu oil and fractions thereof, whether or not refined, but not chemically modified.",4474.0
201911,1514,"Rape, colza or mustard oil and fractions thereof, whether or not refined, but not chemically modified.",402662.0
201911,1515,"Other fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined, but not chemically modified.",10512776.0
201911,1516,"Animal or vegetable fats and oils and their fractions, partly or wholly hydrogenated, interesterified, reesterified or elaidinised, whether or not refined, but not further prepared.",459115.0
201911,1517,"Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this Chapter, other than edible fats or oils or their fractions of heading 15.16.",3820411.0
201911,1518,"Animal or vegetable fats and oils and their fractions, boiled, oxidised,dehydrated, sulphurised, blown, polymerised by heat in vacuum or in inert gas or otherwise chemically modified, excluding those of heading 15.16; inedible mixtures or preparations of animal or vegetable fats or oils or of fractions of different fats or oils of this Chapter, not elsewhere specified or included.",55848478.0
201911,1521,"egetable waxes (other than triglycerides), beeswax, other insect waxes and spermaceti, whether or not refined or coloured.",4186982.0
201911,1522,Degras; residues resulting from the treatment of fatty substances or animal or vegetable waxes.,104689.0
201911,1601,"Sausages and similar products, of meat, meat offal or blood; food preparations based on these products.",14567455.0
201911,1602,"Other prepared or preserved meat, meat offal or blood.",134833054.0
201911,1603,"Extracts and juices of meat, fish or crustaceans, molluscs or other aquatic invertebrates.",4514576.0
201911,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs.,339918137.0
201911,1605,"rustaceans, molluscs and other aquatic invertebrates, prepared or preserved.",308194787.0
201911,1701,"Cane or beet sugar and chemically pure sucrose, in solid form.",8554958.0
201911,1702,"Other sugars, including chemically pure lactose, maltose, glucose and fructose, in solid form; sugar syrups not containing added flavouring or colouring matter; artificial honey, whether or not mixed with natural honey; caramel.",63972662.0
201911,1703,olasses resulting from the extraction or refining of sugar.,10455.0
201911,1704,"ugar confectionery (including white chocolate), not containing cocoa.",97502869.0
201911,1803,"Cocoa paste, whether or not defatted.",544580.0
201911,1804,"Cocoa butter, fat and oil.",4042210.0
201911,1805,"Cocoa powder, not containing added sugar or other sweetening matter.",1262179.0
201911,1806,hocolate and other food preparations containing cocoa.,36636181.0
201911,1901,"Malt extract; food preparations of flour, groats, meal, starch or malt extract, not containing cocoa or containing less than 40% by weight of cocoa calculated on a totally defatted basis, not elsewhere specified or included; food preparations of goods of headings 04.01 to 04.04,not containing cocoa or containing less than 5% by weight of cocoa calculated on a totally efatted basis, not elsewhere specified or included.",50962033.0
201911,1902,"Pasta, whether or not cooked or stuffed (with meat or other substances) or otherwise prepared, such as spaghetti, macaroni, noodles, lasagne, gnocchi, ravioli, cannelloni; couscous, whether or not prepared.",84399736.0
201911,1903,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, siftings or in similar forms.",2262013.0
201911,1904,"repared foods obtained by the swelling or roasting of cereals or cereal products (for example, corn flakes); cereals (other than maize (corn)) in grain form or in the form of flakes or other worked grains (except flour, groats and meal), precooked, or otherwise prepared, not elsewhere specified or included.",22007036.0
201911,1905,"read, pastry, cakes, biscuits and other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets of a kind suitable for pharmaceutical use, sealing wafers, rice paper and similar products.",43259281.0
201911,2001,"Vegetables, fruit, nuts and other edible parts of plants, prepared or preserved by vinegar or acetic acid.",11692797.0
201911,2002,Tomatoes prepared or preserved otherwise than by vinegar or acetic acid.,66741794.0
201911,2003,"Mushrooms and truffles, prepared or preserved otherwise than by vinegar or acetic acid.",84532716.0
201911,2004,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, frozen, other than products of heading 20.06.",34495261.0
201911,2005,"Other vegetables prepared or preserved otherwise than by vinegar or acetic acid, not frozen, other than products of heading 20.06.",186808452.0
201911,2006,"Vegetables, fruit, nuts, fruitpeel and other parts of plants, preserved by sugar (drained, glacé or crystallised).",26985055.0
201911,2007,"Jams, fruit jellies, marmalades, fruit or nut purée and fruit or nut pastes, obtained by cooking, whether or not containing added sugar or other sweetening matter.",5748751.0
201911,2008,"Fruit, nuts and other edible parts of plants, otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, not elsewhere specified or included.",240265745.0
201911,2009,"ruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other sweetening matter.",84727607.0
201911,2101,"Extracts, essences and concentrates, of coffee, tea or maté and preparations with a basis of these products or with a basis of coffee, tea or mate; roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates thereof",16803987.0
201911,2102,"Yeasts (active or inactive); other singlecell microorganisms, dead (but not including vaccines of heading 30.02); prepared baking powders.",30242345.0
201911,2103,"Sauce and preparations therefor; mixed condiments and mixed seasonings; mustard flour and meal, whether or not prepared, and mustard",141156220.0
201911,2104,Soups and broths and preparations therefor; homogenised composite food preparations.,7425509.0
201911,2105,"Ice cream and other edible ice, whether or not containing cocoa.",3117749.0
201911,2106,Food preparations not elsewhere specified or included.,179351524.0
201911,2201,"Waters, including natural or artificial mineral waters andaerated waters, not containing added sugar or other sweeteningmatter nor flavoured; ice and snow.",62687647.0
201911,2202,"Waters, including mineral waters and aerated waters, containing added sugar or other sweetening matter or flavoured, and other nonalcoholic beverages, not including fruit or vegetable juices of heading 20.09.",18460842.0
201911,2203,Beer made from malt.,21985478.0
201911,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading 20.09.",4226703.0
201911,2205,Vermouth and other wine of fresh grapes flavoured with plants or aromatic substances.,19867.0
201911,2206,"Other fermented beverages (for example, cider, perry, mead, saké); mixtures of fermented beverages and mixtures of fermented beverages and nonalcoholic beverages, not elsewhere specified or included.",3796072.0
201911,2207,"Undenatured ethyl alcohol of an alcoholic strength by volume of 80% vol.or higher; ethyl alcohol and other spirits, denatured, of any strength.",480645.0
201911,2208,"Undenatured ethyl alcohol of an alcoholic strength by volume of Undenatured ethyl alcohol of an alcoholic strength by volume of less than 80% vol.; spirits, liqueurs and other spirituous beverages.",65044597.0
201911,2209,Vinegar and substitutes for vinegar obtained from acetic acid.,1959496.0
201911,2302,"Bran, sharps and other residues, whether or not in the form of pellets, derived from the sifting, milling or other working of cereals or of leguminous plants.",690737.0
201911,2303,"Residues of starch manufacture and similar residues, beetpulp, bagasse and other waste of sugar manufacture, brewing ordistilling dregs and waste, whether or not in the form of pellets.",25583524.0
201911,2304,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil.",38835271.0
201911,2305,"Oilcake and other soli residues, whether or not ground or in the form of pellets, resulting from the extraction of groundnut oil.",21122.0
201911,2306,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of vegetable fats or oils,other than those of heading 23.04 or 23.05.",2313220.0
201911,2308,"Vegetable materials and vegetable waste, vegetable residues and byproducts, whether or not in the form of pellets, of a kind used in animal feeding, not elsewhere specified or included.",8801048.0
201911,2309,Preparations of a kind used in animal feeding.,155038687.0
201911,2401,Unmanufactured tobacco; tobacco refuse.,45893976.0
201911,2402,"Cigars, cheroots, cigarillos and cigarettes, of tobacco or of tobacco substitutes.",77625068.0
201911,2403,Other manufactured tobacco and manufactured tobacco substitutes; “homogenised” or reconstituted” tobacco; tobacco extracts and essences.,10799822.0
201911,2501,"Salts, incl. table salt and denatured salt, and pure sodium chloride, whether or not in aqueous solution or containing added anti-caking or free-flowing agents; sea water",12462903.0
201911,2502,Unroasted iron pyrites.,416550.0
201911,2503,"Sulphur of all kinds (excluding sublimed sulphur, precipitated sulphur and colloidal sulphur)",27196.0
201911,2504,Natural graphite.,22054000.0
201911,2505,"Natural sands of all kinds, whether or not coloured, other than metalbearing sands of Chapter 26.",578941.0
201911,2506,"Quartz (excluding natural sands); quartzite, whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a square or rectangular shape",7120525.0
201911,2507,"Kaolin and other kaolinic clays, whether or not calcined",9385317.0
