Date of data,Commodity code,Commodity,Renminbi Yuan
201912,101,"Live horses, asses, mules and hinnies",5191645.0
201912,102,Live bovine animals,196695890.0
201912,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",40321084.0
201912,106,Other live animals,44601606.0
201912,201,"Meat of bovine animals, fresh or chilled",265134357.0
201912,202,"Meat of bovine animals, frozen",6993854467.0
201912,203,"Meat of swine, fresh, chilled or frozen",5379116290.0
201912,204,"Meat of sheep or goats, fresh, chilled or frozen",1462681741.0
201912,205,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",71999720.0
201912,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",1428882889.0
201912,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",1702853792.0
201912,208,"Other meat and edible meat offal, fresh, chilled or frozen",13708202.0
201912,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",103105472.0
201912,210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",23195959.0
201912,301,Live fish,108205041.0
201912,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",483838252.0
201912,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",3493382806.0
201912,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",530472087.0
201912,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process; flours, meals and pellets of fish, fit for human consumption",86601344.0
201912,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine; flours, meals and pellets of crustaceans, fit for human consumption",5820122888.0
201912,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process; flours, meals and pellets of molluscs, fit for human consumption",1199214643.0
201912,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process; flours, meals and pellets of aquatic invertebrates other than crustaceans and molluscs, fit for human consumption",118371290.0
201912,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",629157268.0
201912,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",2247479964.0
201912,403,"Buttermilk, curdled milk and cream, yogurt, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweeteningmatter or flavoured or containing added fruit, nuts or cocoa",24381879.0
201912,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",358608240.0
201912,405,Butter and other fats and oils derived from milk; dairy spreads,218893187.0
201912,406,Cheese and curd,301494952.0
201912,409,atural honey,72690629.0
201912,410,"dible products of animal origin, not elsewhere specified or included",318218917.0
201912,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",231118979.0
201912,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",104631990.0
201912,506,"Bones and horncores, unworked, defatted, simply prepared (but not cut to shape), treated with acid or degelatinised; powder and waste of these products",12652216.0
201912,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",21578831.0
201912,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",14558626.0
201912,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",711723.0
201912,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",93585750.0
201912,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",31990395.0
201912,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",27753719.0
201912,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",36137311.0
201912,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",9503969.0
201912,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables, fresh or chilled.",89756.0
