Date of data,Commodity code,Commodity,Renminbi Yuan
201812,101,,23072114.0
201812,102,,99953329.0
201812,105,,17709190.0
201812,106,,68847425.0
201812,201,,131040279.0
201812,202,,3154935705.0
201812,203,,1142603091.0
201812,204,,817127443.0
201812,205,,70371080.0
201812,206,,781563798.0
201812,207,,681737018.0
201812,208,,2584633.0
201812,209,,9167252.0
201812,210,,2921070.0
201812,301,,83889886.0
201812,302,,408853328.0
201812,303,,2655877087.0
201812,304,,288727485.0
201812,305,,39666257.0
201812,306,,3328651405.0
201812,307,,701427214.0
201812,308,,72909111.0
201812,401,,629850154.0
201812,402,,1277649188.0
201812,403,,29965726.0
201812,404,,372308599.0
201812,405,,126700171.0
201812,406,,322736522.0
201812,407,,14551.0
201812,409,,52316244.0
201812,410,,149046649.0
201812,504,,165280333.0
201812,505,,156244480.0
201812,506,,10358150.0
201812,507,,29255262.0
201812,508,,9511165.0
201812,510,,2665128.0
201812,511,,60558894.0
201812,601,,31009682.0
201812,602,,92006121.0
201812,603,,37356094.0
201812,604,,5376814.0
201812,701,,6366.0
201812,703,,1393530.0
201812,706,,121325.0
201812,707,,19070.0
201812,709,,35560858.0
201812,710,,25943594.0
201812,711,,801141.0
201812,712,,3662719.0
201812,713,,448951298.0
201812,714,,419268874.0
201812,801,,314277950.0
201812,802,,1515816048.0
201812,803,,615720392.0
201812,804,,281033516.0
201812,805,,20407260.0
201812,806,,187828308.0
201812,807,,33232347.0
201812,808,,62318243.0
201812,809,,1576274173.0
201812,810,,1017199808.0
201812,811,,145811775.0
201812,812,,24186663.0
201812,813,,181226284.0
201812,814,,1350058.0
201812,901,,165642672.0
201812,902,,88548508.0
201812,903,,1338.0
201812,904,,163419846.0
201812,905,,2647698.0
201812,906,,80597.0
201812,908,,650.0
201812,909,,444858.0
201812,910,,4527457.0
201812,1001,,426089074.0
201812,1003,,278853110.0
201812,1004,,30948289.0
201812,1005,,663502186.0
201812,1006,,1138241686.0
201812,1007,,4763698.0
201812,1008,,3578203.0
201812,1101,,39818712.0
201812,1102,,21603503.0
201812,1103,,1316693.0
201812,1104,,32532203.0
201812,1105,,5709599.0
201812,1106,,10773477.0
201812,1107,,3158048.0
201812,1108,,592799138.0
201812,1109,,800193.0
201812,1201,,17681716422.0
201812,1202,,10720195.0
201812,1203,,7097.0
201812,1204,,221944621.0
201812,1205,,1244829506.0
201812,1206,,88156187.0
201812,1207,,392539843.0
201812,1208,,422710.0
201812,1209,,386506828.0
201812,1210,,74297235.0
201812,1211,,76719099.0
201812,1212,,189386711.0
201812,1213,,5152400.0
201812,1214,,231647318.0
201812,1301,,24030102.0
201812,1302,,156368654.0
201812,1401,,8764275.0
201812,1404,,68016139.0
201812,1501,,1472435.0
201812,1502,,29208893.0
201812,1504,,126529524.0
201812,1505,,18092.0
201812,1506,,4498096.0
201812,1507,,273126724.0
201812,1508,,63173282.0
201812,1509,,126494516.0
201812,1510,,8401778.0
201812,1511,,2276986267.0
201812,1512,,553864020.0
201812,1513,,542726828.0
201812,1514,,787217318.0
201812,1515,,295458185.0
201812,1516,,60916204.0
201812,1517,,245389346.0
201812,1518,,28128920.0
201812,1520,,206906044.0
201812,1521,,10685433.0
201812,1601,,3901447.0
201812,1602,,141836910.0
201812,1603,,1488698.0
201812,1604,,89191935.0
201812,1605,,61810842.0
201812,1701,,387062796.0
201812,1702,,84881837.0
201812,1704,,174552490.0
201812,1801,,41400220.0
201812,1802,,92304.0
201812,1803,,35779314.0
201812,1804,,38860642.0
201812,1805,,66259201.0
201812,1806,,421095566.0
201812,1901,,3350672026.0
201812,1902,,120028643.0
201812,1903,,3687507.0
201812,1904,,150464920.0
201812,1905,,482870976.0
201812,2001,,9347114.0
201812,2002,,11595539.0
201812,2003,,381048.0
201812,2004,,104133749.0
201812,2005,,15614915.0
201812,2006,,26778474.0
201812,2007,,47978430.0
201812,2008,,794763115.0
201812,2009,,192548857.0
