Date of data,Commodity code,Commodity,Renminbi Yuan
202403,101,"Live horses, asses, mules and hinnies",27487942.0
202403,102,Live bovine animals,1124797.0
202403,103,Live swine,31109172.0
202403,104,Live sheep and goats,32582710.0
202403,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",41808105.0
202403,106,Other live animals,4462537.0
202403,201,"Meat of bovine animals, fresh or chilled",538322671.0
202403,202,"Meat of bovine animals, frozen",7774802974.0
202403,203,"Meat of swine, fresh, chilled or frozen",1244952394.0
202403,204,"Meat of sheep or goats, fresh, chilled or frozen",827902770.0
202403,205,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",8022541.0
202403,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",1651475670.0
202403,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",1763514271.0
202403,208,"Other meat and edible meat offal, fresh, chilled or frozen",12128611.0
202403,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",6761614.0
202403,210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",15515081.0
202403,301,Live fish,221058475.0
202403,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",718166285.0
202403,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",2832596863.0
202403,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",307397106.0
202403,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",158896678.0
202403,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",4520102521.0
202403,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",803044678.0
202403,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",31010990.0
202403,309,"Flours, meals and pellets of fish, crustaceans, molluscs and other aquatic invertebrates, fit for human consumption",109718.0
202403,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",917164030.0
202403,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",1501628763.0
202403,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",24249753.0
202403,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",421934682.0
202403,405,Butter and other fats and oils derived from milk; dairy spreads,497452481.0
