Date of data,Commodity code,Commodity,Renminbi Yuan
202510,101,"Live horses, asses, mules and hinnies",148539143.0
202510,102,Live bovine animals,39838100.0
202510,104,Live sheep and goats,1280000.0
202510,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",44730184.0
202510,106,Other live animals,120502557.0
202510,201,"Meat of bovine animals, fresh or chilled",477138489.0
202510,202,"Meat of bovine animals, frozen",10540846791.0
202510,203,"Meat of swine, fresh, chilled or frozen",988442253.0
202510,204,"Meat of sheep or goats, fresh, chilled or frozen",500100739.0
202510,205,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",3807704.0
202510,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",1357387558.0
202510,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",455948246.0
202510,208,"Other meat and edible meat offal, fresh, chilled or frozen",251961.0
202510,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",3943804.0
202510,210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",29745129.0
202510,301,Live fish,186744605.0
202510,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",961313504.0
202510,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",4231647351.0
202510,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",277578634.0
202510,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",211613517.0
202510,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",6042168618.0
202510,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",1202133307.0
202510,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",24470116.0
202510,309,"Flours, meals and pellets of fish, crustaceans, molluscs and other aquatic invertebrates, fit for human consumption",91216.0
202510,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",817313415.0
202510,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",891688334.0
202510,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",20485609.0
