Date of data,Commodity code,Commodity,Renminbi Yuan
201605,10290,Other live bovine animals,31167404.0
201605,10310,Purebred breeding swine,347435.0
201605,10391,"Other lives wine,weighing less than 50 kg",1944646.0
201605,10392,"Other lives wine,weighing 50 kg or more",243016389.0
201605,10420,Goats,194017.0
201605,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",470421.0
201605,10594,"Fowls of the species Gallus domesticus,weighing more than 185 g",7575339.0
201605,10611,Primates,15524131.0
201605,10614,Rabbits and hares,257400.0
201605,10619,Other mammals,1250397.0
201605,10620,Reptiles (including snakes and turtles),2188073.0
201605,10639,Other birds,1600315.0
201605,10649,Other insects,18479.0
201605,10690,Other lives animals,132528.0
201605,20230,Boneless,29218772.0
201605,20312,"Hams, shoulders and cuts thereof, with bone in",9717354.0
201605,20319,Other fresh or chilled meat of swine,16320861.0
201605,20321,Carcasses and halfcarcasses,4716373.0
201605,20329,Other frozen meat of swine,101652405.0
201605,20442,"Other cuts with bone in,frozen",3989495.0
201605,20443,"Boneless meat of sheep,frozen",2773003.0
201605,20622,"Livers of bovine animals,frozen",96918.0
201605,20649,"Other edible offal of swine,frozen",92348.0
201605,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",96981710.0
201605,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",5794452.0
201605,20713,"Cuts and offal, fresh or chilled",437979.0
201605,20714,"Cuts and offal, frozen",143650085.0
201605,20741,"Ducks,not cut in pieces, fresh or chilled",24118946.0
201605,20742,"Ducks,not cut in pieces, frozen",3769345.0
201605,20745,"Other cuts and offal of ducks, frozen",22809896.0
201605,20751,"Geese,not cut in pieces, fresh or chilled",21494270.0
201605,20752,"Geese,not cut in pieces, frozen",134201.0
201605,20754,"Other cuts and offal of geese, fresh or chilled",2975.0
201605,20755,"Other cuts and offal of geese, frozen",5696.0
201605,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",9526202.0
201605,20890,"Other meat and edible meat offal,fresh, chilled or frozen",5428985.0
201605,21011,"Hams, shoulders and cuts thereof, with bone in",29145.0
201605,21012,Bellies (streaky) and cuts thereof,513070.0
201605,21019,Other,111585.0
201605,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",312484.0
201605,30111,Ornamental fish of freshwater,1765311.0
201605,30192,Eels (Anguilla spp),89062976.0
201605,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",70644406.0
201605,30199,Other,228597315.0
201605,30223,"Sole (Solea spp) ,fresh or chilled",2022233.0
201605,30251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,fresh or chilled",253268.0
201605,30273,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, fresh or chilledHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",9812.0
201605,30274,"Eels (Anguilla spp) ,fresh or chilled",3333014.0
201605,30282,"Rays and skates (Rajidae) ,fresh or chilled",1296744.0
201605,30289,"Other fish,fresh or chilled",65939407.0
