Date of data,Commodity code,Commodity,Renminbi Yuan
201508,10290,Other live bovine animals,30293654.0
201508,10310,Purebred breeding swine,370887.0
201508,10391,"Other lives wine,weighing less than 50 kg",1851157.0
201508,10392,"Other lives wine,weighing 50 kg or more",236541787.0
201508,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",323371.0
201508,10594,"Fowls of the species Gallus domesticus,weighing more than 185 g",8048734.0
201508,10611,Primates,25644149.0
201508,10619,Other mammals,1045495.0
201508,10620,Reptiles (including snakes and turtles),1824514.0
201508,10639,Other birds,1544621.0
201508,10649,Other insects,5681.0
201508,10690,Other lives animals,167539.0
201508,20230,Boneless,23303943.0
201508,20319,Other fresh or chilled meat of swine,21530316.0
201508,20321,Carcasses and halfcarcasses,10216181.0
201508,20329,Other frozen meat of swine,141294106.0
201508,20442,"Other cuts with bone in,frozen",3880836.0
201508,20443,"Boneless meat of sheep,frozen",2284857.0
201508,20450,"Meat of goats,frozen",5694615.0
201508,20629,"Other edible offal of bovine animals,frozen",49306.0
201508,20690,"Other edible offal,frozen",281299.0
201508,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",94362878.0
201508,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",4641954.0
201508,20713,"Cuts and offal, fresh or chilled",77131.0
201508,20714,"Cuts and offal, frozen",119071026.0
201508,20741,"Ducks,not cut in pieces, fresh or chilled",32993498.0
201508,20742,"Ducks,not cut in pieces, frozen",3163600.0
201508,20745,"Other cuts and offal of ducks, frozen",17891908.0
201508,20751,"Geese,not cut in pieces, fresh or chilled",22598769.0
201508,20752,"Geese,not cut in pieces, frozen",123229.0
201508,20755,"Other cuts and offal of geese, frozen",5996.0
201508,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",17798582.0
201508,20890,"Other meat and edible meat offal,fresh, chilled or frozen",5324073.0
201508,21012,Bellies (streaky) and cuts thereof,673112.0
201508,21019,Other,324142.0
201508,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",208301.0
201508,30111,Ornamental fish of freshwater,2025463.0
201508,30192,Eels (Anguilla spp),64191984.0
201508,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",76727171.0
201508,30199,Other,129000925.0
201508,30223,"Sole (Solea spp) ,fresh or chilled",589898.0
201508,30273,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, fresh or chilledHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",11658.0
201508,30274,"Eels (Anguilla spp) ,fresh or chilled",3251648.0
201508,30289,"Other fish,fresh or chilled",61132423.0
201508,30290,-------,75731.0
201508,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",7144458.0
201508,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",549206.0
201508,30319,"Other salmonidae,frozen",255570.0
201508,30323,"Tilapias (Oreochromis spp) , frozen",162530650.0
201508,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",5228200.0
201508,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",92472.0
201508,30326,"Eels (Anguilla spp) , frozen",14179756.0
201508,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",7308604.0
201508,30332,Frozen plaice,2101740.0
201508,30333,Frozen sole,474674.0
201508,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",19110399.0
201508,30341,"Albacore or longfinned tunas (Thunnus alalunga),frozen",16482766.0
201508,30342,"Yellowfin tunas (Thunnus albacares),frozen",45680387.0
201508,30343,"Skipjack or stripebellied bonito ,frozen",139750436.0
201508,30344,"Bigeye tunas (Thunnus obesus) ,frozen",33972435.0
201508,30349,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis),frozen",19115135.0
201508,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",11796235.0
201508,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",47461077.0
201508,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",197735775.0
201508,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",570534.0
201508,30357,"Swordfish (Xiphias gladius) ,frozen",14929783.0
201508,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",163043.0
201508,30366,"Hake (Merluccius spp, Urophycis spp) ,frozen",1294297.0
201508,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",33138970.0
201508,30368,"Blue whitings (Micromesistius poutassou, Micromesistius australis) ,frozen",341228.0
201508,30369,"Other fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae,frozen",337654.0
201508,30381,"Dogfish and other sharks ,frozen",10943861.0
201508,30382,"Rays and skates (Rajidae) ,frozen",436074.0
201508,30384,"Seabass (Dicentrarchus spp) ,frozen",2813717.0
201508,30389,"Other fish ,frozen",461484042.0
201508,30390,-------,14723379.0
201508,30439,"Other fresh or chilled fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)",2290974.0
