Date of data,Commodity code,Commodity,Renminbi Yuan
202108,10290,Other live bovine animals,40552933.0
202108,10392,"Other lives wine,weighing 50 kg or more",274956100.0
202108,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",998499.0
202108,10594,"Fowls of the species Gallus domesticus,weighing more than 185 g",1671133.0
202108,10614,Rabbits and hares,394644.0
202108,10619,Other mammals,2776506.0
202108,10620,Reptiles (including snakes and turtles),1881238.0
202108,10649,Other insects,27002.0
202108,10690,Other lives animals,185160.0
202108,20312,"Hams, shoulders and cuts thereof, with bone in",11140127.0
202108,20319,Other fresh or chilled meat of swine,21091901.0
202108,20321,Carcasses and halfcarcasses,3269728.0
202108,20329,Other frozen meat of swine,37968262.0
202108,20442,"Other cuts with bone in,frozen",7102965.0
202108,20443,"Boneless meat of sheep,frozen",4653812.0
202108,20450,"Meat of goats,frozen",834200.0
202108,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",1035071.0
202108,20629,"Other edible offal of bovine animals,frozen",108446.0
202108,20690,"Other edible offal,frozen",40489.0
202108,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",144218591.0
202108,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",5054497.0
202108,20713,"Cuts and offal, fresh or chilled",4757133.0
202108,20714,"Cuts and offal, frozen",141049604.0
202108,20741,"Ducks,not cut in pieces, fresh or chilled",27313902.0
202108,20742,"Ducks,not cut in pieces, frozen",15296474.0
202108,20743,"Fatty livers of ducks, fresh or chilled",81600.0
202108,20744,"Other cuts and offal of ducks, fresh or chilled",305359.0
202108,20745,"Other cuts and offal of ducks, frozen",5768530.0
202108,20751,"Geese,not cut in pieces, fresh or chilled",44204529.0
202108,20752,"Geese,not cut in pieces, frozen",10919.0
202108,20754,"Other cuts and offal of geese, fresh or chilled",1312094.0
202108,20755,"Other cuts and offal of geese, frozen",9635.0
202108,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",9363160.0
202108,20890,"Other meat and edible meat offal,fresh, chilled or frozen",15067913.0
202108,21012,Bellies (streaky) and cuts thereof,100104.0
202108,21019,Other,66288.0
202108,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",481175.0
202108,30111,Ornamental fish of freshwater,1745565.0
202108,30192,Eels (Anguilla spp),94778149.0
202108,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",53316340.0
202108,30199,Other,282679717.0
202108,30223,"Sole (Solea spp) ,fresh or chilled",425181.0
202108,30229,"Other flat fish,fresh or chilled",1918168.0
202108,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",4670.0
202108,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",15272.0
202108,30246,"Cobia (Rachycentron canadum) ,fresh or chilled",1680745.0
202108,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",209894.0
202108,30271,"Tilapias (Oreochromis spp) ,fresh or chilled",48580.0
202108,30273,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, fresh or chilledHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",698149.0
202108,30274,"Eels (Anguilla spp) ,fresh or chilled",1430917.0
202108,30289,"Other fish,fresh or chilled",98813588.0
202108,30299,"Other fish fins, heads, tails, maws and other edible fish offal,fresh or chilled",37531.0
202108,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",273005.0
202108,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",2446031.0
202108,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",16160751.0
202108,30323,"Tilapias (Oreochromis spp) , frozen",134721863.0
202108,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",6501380.0
202108,30326,"Eels (Anguilla spp) , frozen",2705215.0
202108,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",28000355.0
202108,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",23550760.0
202108,30341,"Albacore or longfinned tunas (Thunnus alalunga),frozen",15142271.0
202108,30342,"Yellowfin tunas (Thunnus albacares),frozen",75014693.0
202108,30343,"Skipjack or stripebellied bonito ,frozen",42693366.0
202108,30344,"Bigeye tunas (Thunnus obesus) ,frozen",18760799.0
202108,30345,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis) ,frozen",4226289.0
202108,30349,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis),frozen",1700539.0
202108,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",175660.0
202108,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",14611390.0
202108,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",214737249.0
202108,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",9072081.0
202108,30357,"Swordfish (Xiphias gladius) ,frozen",13983114.0
202108,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",59316855.0
202108,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",2276484.0
202108,30381,"Dogfish and other sharks ,frozen",20136908.0
202108,30382,"Rays and skates (Rajidae) ,frozen",17997.0
202108,30384,"Seabass (Dicentrarchus spp) ,frozen",1866323.0
202108,30389,"Other fish ,frozen",316728980.0
202108,30391,"Livers, roes and milt,frozen",1250356.0
202108,30392,"Shark fins ,frozen",8130.0
202108,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",4401575.0
202108,30439,"Other fresh or chilled fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)",1447143.0
202108,30451,"Fresh or chilled meat, whether or not minced, of tilapias (Oreochromis spp), catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp), eels (Anguilla spp), Nile perch (Lates niloticus) and snakeheads (Channa spp)",13738219.0
202108,30459,"Fresh or chilled fish meat, whether or not minced (excluding all fillets, tilapias, catfish, carp, eels, Nile perch, snakeheads, salmonidae, swordfish, toothfish and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)",26071.0
202108,30461,Frozen fillets of tilapias (Oreochromis spp),44276764.0
202108,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",2392764.0
202108,30463,Frozen fillets of nile Perch (Lates niloticus),404593.0
202108,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",14818333.0
202108,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",352576867.0
202108,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),97946648.0
202108,30473,Frozen fillets of coalfish (Pollachius virens),33314789.0
202108,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",23243724.0
202108,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),377686368.0
202108,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",23995639.0
202108,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",243436953.0
