Date of data,Commodity code,Commodity,Renminbi Yuan
201503,10290,Other live bovine animals,31869514.0
201503,10391,"Other lives wine,weighing less than 50 kg",2418040.0
201503,10392,"Other lives wine,weighing 50 kg or more",209903289.0
201503,10420,Goats,191277.0
201503,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",31580.0
201503,10594,"Fowls of the species Gallus domesticus,weighing more than 185 g",9405902.0
201503,10611,Primates,15049844.0
201503,10614,Rabbits and hares,544800.0
201503,10619,Other mammals,1734356.0
201503,10620,Reptiles (including snakes and turtles),1439112.0
201503,10639,Other birds,1164497.0
201503,10649,Other insects,12614.0
201503,10690,Other lives animals,40906.0
201503,20230,Boneless,11261341.0
201503,20319,Other fresh or chilled meat of swine,19090526.0
201503,20321,Carcasses and halfcarcasses,7749389.0
201503,20329,Other frozen meat of swine,164645044.0
201503,20442,"Other cuts with bone in,frozen",2254609.0
201503,20443,"Boneless meat of sheep,frozen",1496477.0
201503,20450,"Meat of goats,frozen",5979473.0
201503,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",313793.0
201503,20629,"Other edible offal of bovine animals,frozen",77064.0
201503,20690,"Other edible offal,frozen",705295.0
201503,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",101259354.0
201503,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",5311843.0
201503,20713,"Cuts and offal, fresh or chilled",349790.0
201503,20714,"Cuts and offal, frozen",120261612.0
201503,20741,"Ducks,not cut in pieces, fresh or chilled",32062907.0
201503,20742,"Ducks,not cut in pieces, frozen",3443200.0
201503,20744,"Other cuts and offal of ducks, fresh or chilled",1798.0
201503,20745,"Other cuts and offal of ducks, frozen",9715906.0
201503,20751,"Geese,not cut in pieces, fresh or chilled",20716819.0
201503,20752,"Geese,not cut in pieces, frozen",114092.0
201503,20755,"Other cuts and offal of geese, frozen",2703.0
201503,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",4699954.0
201503,20890,"Other meat and edible meat offal,fresh, chilled or frozen",5926478.0
201503,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",543966.0
201503,21012,Bellies (streaky) and cuts thereof,568500.0
201503,21019,Other,582225.0
201503,21020,Meat of bovine animals,972589.0
201503,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",555855.0
201503,30111,Ornamental fish of freshwater,1707954.0
201503,30192,Eels (Anguilla spp),56634906.0
201503,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",67053625.0
201503,30199,Other,125189585.0
201503,30223,"Sole (Solea spp) ,fresh or chilled",966314.0
201503,30251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,fresh or chilled",3456853.0
201503,30273,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, fresh or chilledHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",12963.0
201503,30274,"Eels (Anguilla spp) ,fresh or chilled",1478264.0
201503,30282,"Rays and skates (Rajidae) ,fresh or chilled",2235382.0
201503,30289,"Other fish,fresh or chilled",47416094.0
201503,30290,-------,3129311.0
201503,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",155945.0
201503,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",7307279.0
201503,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",678878.0
201503,30323,"Tilapias (Oreochromis spp) , frozen",53944796.0
201503,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",3331125.0
201503,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",8346.0
201503,30326,"Eels (Anguilla spp) , frozen",24771426.0
201503,30329,"Other tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.),frozen",74516.0
201503,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",6924631.0
201503,30332,Frozen plaice,5118868.0
201503,30333,Frozen sole,1887615.0
201503,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",13489594.0
201503,30341,"Albacore or longfinned tunas (Thunnus alalunga),frozen",4699323.0
201503,30342,"Yellowfin tunas (Thunnus albacares),frozen",40790587.0
201503,30343,"Skipjack or stripebellied bonito ,frozen",41206684.0
201503,30344,"Bigeye tunas (Thunnus obesus) ,frozen",44389603.0
201503,30349,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis),frozen",6745870.0
201503,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",33230114.0
201503,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",58240737.0
201503,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",144111551.0
201503,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",1583005.0
201503,30357,"Swordfish (Xiphias gladius) ,frozen",7273902.0
201503,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",2962478.0
201503,30364,"Haddock (Melanogrammus aeglefinus) ,frozen",990308.0
201503,30366,"Hake (Merluccius spp, Urophycis spp) ,frozen",3386022.0
201503,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",14019144.0
201503,30368,"Blue whitings (Micromesistius poutassou, Micromesistius australis) ,frozen",83409.0
201503,30369,"Other fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae,frozen",52744.0
201503,30381,"Dogfish and other sharks ,frozen",11154411.0
201503,30382,"Rays and skates (Rajidae) ,frozen",608522.0
201503,30384,"Seabass (Dicentrarchus spp) ,frozen",5299497.0
201503,30389,"Other fish ,frozen",488832983.0
201503,30390,-------,19096825.0
201503,30439,"Other fresh or chilled fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)",2455929.0
201503,30451,"Fresh or chilled meat, whether or not minced, of tilapias (Oreochromis spp), catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp), carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp), eels (Anguilla spp), Nile perch (Lates niloticus) and snakeheads (Channa spp)",13988167.0
201503,30461,Frozen fillets of tilapias (Oreochromis spp),141824352.0
201503,30462,"Frozen fillets of catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp)",11630499.0
201503,30463,Frozen fillets of nile Perch (Lates niloticus),1026677.0
201503,30469,"Frozen fillets of carp Cyprinus carpio, Carassius carassius, Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus"", eels ""Anguilla spp."" and snakeheads ""Channa spp.""""",3127594.0
201503,30471,"Frozen fillets of cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",111892878.0
201503,30472,Frozen fillets of haddock (Melanogrammus aeglefinus),14859261.0
201503,30473,Frozen fillets of coalfish (Pollachius virens),5424180.0
201503,30474,"Frozen fillets of hake (Merluccius spp, Urophycis spp)",4560377.0
201503,30475,Frozen fillets of alaska Pollack (Theragra chalcogramma),139311316.0
201503,30479,"Frozen fillets of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae (excluding cod, haddock, coalfish, hake and Alaska pollack)",11858869.0
201503,30481,"Frozen fillets of Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",76232656.0
201503,30482,"Frozen fillets of trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchusclarki, Oncorhynchus aguabonita, Oncorhynchus gilae,Oncorhynchus apache and Oncorhynchus chrysogaster)",665471.0
201503,30483,"Frozen fillets of flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae, Scophthalmidae and Citharidae)",71135347.0
201503,30486,"Frozen fillets of herrings (Clupea harengus, Clupea pallasii)",369573.0
201503,30487,"Frozen fillets of tunas (of the genus Thunnus), skipjack or stripebellied bonito (Euthynnus (Katsuwonus) pelamis)",60636525.0
201503,30489,"Frozen fish fillets, n.e.s.",164109921.0
201503,30491,"Frozen meat, whether or not minced, of swordfish (Xiphias gladius)",5299941.0
201503,30494,"Frozen meat, whether or not minced, of alaska Pollack (Theragra chalcogramma)",3518785.0
201503,30495,"Frozen meat, whether or not minced, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae, other than Alaska Pollack (Theragra chalcogramma)",2779603.0
201503,30499,Frozen fish meat n.e.s. (excluding fillets),119785272.0
201503,30510,"Flours, meals and pellets of fish, fit for human consumption",5036817.0
201503,30520,"Livers, roes and milt of fish, dried, smoked, salted or in brine",18570949.0
201503,30532,"Fillets, dried, salted or in brine, but not smoked, of fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae",28592313.0
201503,30539,"Fish fillets, dried, salted or in brine, but not smoked (excluding tilapia, catfish, carp, eels, Nile perch, snakeheads and fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae)",3696811.0
201503,30541,"Smoked Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus), Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho)",483397.0
201503,30543,"Smoked trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",1857363.0
201503,30549,"Smoked fish, incl. fillets (excluding offal, Pacific salmon, Atlantic salmon, Danube salmon, herring, trout, tilapia, catfish, carp, eels, Nile perch and snakeheads)",5922773.0
201503,30551,"Dried cod (Gadus morhua, Gadus ogac, Gadus macrocephalus)",10299719.0
201503,30559,"Dried fish, even salted but not smoked (excluding fillets, offal and cod)",37993319.0
201503,30562,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus),salted or in brine (excluding fillets and offal)",1274955.0
201503,30569,"Other fish, salted or in brine only (excluding fillets, offal, herring, cod, anchovies, tilapia, catfish, carp, eels, Nile perch and snakeheads)",3441601.0
201503,30571,"Shark fins, smoked, dried, salted or in brine",1763269.0
201503,30572,"Fish heads, tails and maws, smoked, dried, salted or in brine",1026023.0
201503,30579,"Other fish fins and other edible fish offal, smoked, dried, salted or in brine (excluding heads, tails, maws and shark fins)",1041296.0
201503,30611,"Frozen rock lobster and other sea crawfish (Palinurus spp, Panulirus spp, Jasus spp)",1775500.0
201503,30614,Frozen crabs,200879990.0
201503,30616,"Frozen cold-water shrimps and prawns (Pandalus spp, Crangon crangon)",8724591.0
201503,30617,"Frozen shrimps and prawns, even smoked, whether in shell or not, incl. shrimps and prawns in shell, cooked by steaming or by boiling in water (excluding cold-water shrimps and prawns)",302285229.0
201503,30619,"Other, including flours, meals and pellets of crustaceans, fit for human consumption",3929130.0
201503,30624,-------,26701576.0
201503,30625,-------,1750592.0
201503,30627,-------,52846813.0
