Date of data,Commodity code,Commodity,Renminbi Yuan
202309,10290,Other live bovine animals,31384192.0
202309,10391,"Other lives wine,weighing less than 50 kg",41171.0
202309,10392,"Other lives wine,weighing 50 kg or more",250356545.0
202309,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",1013858.0
202309,10614,Rabbits and hares,253431.0
202309,10619,Other mammals,15005908.0
202309,10620,Reptiles (including snakes and turtles),6708398.0
202309,10649,Other insects,168564.0
202309,10690,Other lives animals,449861.0
202309,20220,Other cuts with bone in,61444.0
202309,20312,"Hams, shoulders and cuts thereof, with bone in",14068440.0
202309,20319,Other fresh or chilled meat of swine,4402311.0
202309,20321,Carcasses and halfcarcasses,2684485.0
202309,20329,Other frozen meat of swine,43547880.0
202309,20442,"Other cuts with bone in,frozen",9179552.0
202309,20443,"Boneless meat of sheep,frozen",2534271.0
202309,20450,"Meat of goats,frozen",464107.0
202309,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",3039667.0
202309,20629,"Other edible offal of bovine animals,frozen",81179.0
202309,20641,"Livers,frozen",87410.0
202309,20690,"Other edible offal,frozen",1100927.0
202309,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",153535754.0
202309,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",6476902.0
202309,20713,"Cuts and offal, fresh or chilled",5254741.0
202309,20714,"Cuts and offal, frozen",209123135.0
202309,20741,"Ducks,not cut in pieces, fresh or chilled",26420490.0
202309,20742,"Ducks,not cut in pieces, frozen",20012429.0
202309,20743,"Fatty livers of ducks, fresh or chilled",166825.0
202309,20744,"Other cuts and offal of ducks, fresh or chilled",296880.0
202309,20745,"Other cuts and offal of ducks, frozen",13769963.0
202309,20751,"Geese,not cut in pieces, fresh or chilled",57548601.0
202309,20752,"Geese,not cut in pieces, frozen",176357.0
202309,20753,"Fatty livers of geese, fresh or chilled",258400.0
202309,20754,"Other cuts and offal of geese, fresh or chilled",1538341.0
202309,20755,"Other cuts and offal of geese, frozen",76500.0
202309,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",7356325.0
202309,20890,"Other meat and edible meat offal,fresh, chilled or frozen",21001613.0
202309,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",347000.0
202309,21012,Bellies (streaky) and cuts thereof,213521.0
202309,21019,Other,559704.0
202309,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",1311304.0
202309,30111,Ornamental fish of freshwater,2864969.0
202309,30192,Eels (Anguilla spp),123585469.0
202309,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",48387858.0
202309,30199,Other,198474478.0
202309,30223,"Sole (Solea spp) ,fresh or chilled",2071904.0
202309,30229,"Other flat fish,fresh or chilled",1576202.0
202309,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",101210.0
202309,30243,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus) ,fresh or chilled",2944.0
202309,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",88882.0
202309,30246,"Cobia (Rachycentron canadum) ,fresh or chilled",7033790.0
202309,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",808377.0
202309,30271,"Tilapias (Oreochromis spp) ,fresh or chilled",114762.0
202309,30273,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, fresh or chilledHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",1707631.0
202309,30274,"Eels (Anguilla spp) ,fresh or chilled",979843.0
202309,30279,"Other tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.) ,fresh or chilled",938.0
202309,30282,"Rays and skates (Rajidae) ,fresh or chilled",2691560.0
202309,30289,"Other fish,fresh or chilled",101112031.0
202309,30291,"Livers, roes and milt ,fresh or chilled",1138376.0
202309,30299,"Other fish fins, heads, tails, maws and other edible fish offal,fresh or chilled",64840.0
202309,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",10654023.0
202309,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",2632506.0
202309,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",677852.0
202309,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",2809596.0
202309,30323,"Tilapias (Oreochromis spp) , frozen",101573753.0
202309,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",11363832.0
202309,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",489771.0
202309,30326,"Eels (Anguilla spp) , frozen",11218629.0
202309,30329,"Other tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.),frozen",792987.0
202309,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",16185186.0
202309,30333,"Sole (Solea spp) , frozen",1153827.0
202309,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",25453982.0
202309,30341,"Albacore or longfinned tunas (Thunnus alalunga),frozen",33794246.0
202309,30342,"Yellowfin tunas (Thunnus albacares),frozen",13441217.0
202309,30343,"Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis) ,frozen",7482953.0
202309,30344,"Bigeye tunas (Thunnus obesus) ,frozen",7407300.0
202309,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",15162206.0
202309,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",26314772.0
202309,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",293083222.0
