Date of data,Commodity code,Commodity,Renminbi Yuan
202407,10129,Other horses,176000.0
202407,10290,Other live bovine animals,24761864.0
202407,10392,"Other lives wine,weighing 50 kg or more",233753227.0
202407,10410,Sheep,159200.0
202407,10420,Goats,107200.0
202407,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",1035743.0
202407,10614,Rabbits and hares,365734.0
202407,10619,Other mammals,17521271.0
202407,10620,Reptiles (including snakes and turtles),4149661.0
202407,10649,Other insects,132683.0
202407,10690,Other lives animals,918355.0
202407,20120,Other cuts with bone in,52802.0
202407,20130,Boneless,2001500.0
202407,20220,Other cuts with bone in,60485.0
202407,20230,Boneless,1457906.0
202407,20312,"Hams, shoulders and cuts thereof, with bone in",13024730.0
202407,20319,Other fresh or chilled meat of swine,4885225.0
202407,20321,Carcasses and halfcarcasses,510384.0
202407,20329,Other frozen meat of swine,55195248.0
202407,20430,"Carcasses and halfcarcasses of lamb, frozen",57097.0
202407,20441,"Carcasses and halfcarcasses,frozen",23953.0
202407,20442,"Other cuts with bone in,frozen",6828610.0
202407,20443,"Boneless meat of sheep,frozen",2612757.0
202407,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",3293799.0
202407,20610,"Of bovine animals, fresh or chilled",3748.0
202407,20622,"Livers of bovine animals,frozen",232811.0
202407,20629,"Other edible offal of bovine animals,frozen",468926.0
202407,20641,"Livers,frozen",72001.0
202407,20690,"Other edible offal,frozen",4794993.0
202407,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",140695262.0
202407,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",5838672.0
202407,20713,"Cuts and offal, fresh or chilled",6214777.0
202407,20714,"Cuts and offal, frozen",339545474.0
202407,20741,"Ducks,not cut in pieces, fresh or chilled",21149221.0
202407,20742,"Ducks,not cut in pieces, frozen",18237164.0
202407,20743,"Fatty livers of ducks, fresh or chilled",679620.0
202407,20744,"Other cuts and offal of ducks, fresh or chilled",349165.0
202407,20745,"Other cuts and offal of ducks, frozen",17392945.0
202407,20751,"Geese,not cut in pieces, fresh or chilled",48506308.0
202407,20752,"Geese,not cut in pieces, frozen",125968.0
202407,20753,"Fatty livers of geese, fresh or chilled",508640.0
202407,20754,"Other cuts and offal of geese, fresh or chilled",1343367.0
202407,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",10334492.0
202407,20890,"Other meat and edible meat offal,fresh, chilled or frozen",18765804.0
202407,21011,"Hams, shoulders and cuts thereof, with bone in",322087.0
202407,21012,Bellies (streaky) and cuts thereof,184991.0
202407,21019,Other meat of swine,622618.0
202407,21020,Meat of bovine animals,84499.0
202407,21093,"Meat and edible meat offal of reptiles (including snakes and turtles), salted, in brine, dried or smoked",484519.0
202407,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",1927768.0
202407,30111,Ornamental fish of freshwater,1944405.0
202407,30191,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",310000.0
202407,30192,Eels (Anguilla spp),254193210.0
202407,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",47141390.0
202407,30199,"Live fish,nes",171471626.0
202407,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",10501.0
202407,30223,"Sole (Solea spp) ,fresh or chilled",903932.0
202407,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",337820.0
202407,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",257015.0
202407,30246,"Cobia (Rachycentron canadum) ,fresh or chilled",17040204.0
202407,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",891752.0
