Date of data,Commodity code,Commodity,Renminbi Yuan
202001,10130,Asses,530505.0
202001,10290,Other live bovine animals,10734038.0
202001,10392,"Other lives wine,weighing 50 kg or more",24276596.0
202001,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",93773.0
202001,10611,Primates,10580572.0
202001,10614,Rabbits and hares,391848.0
202001,10619,Other mammals,1641955.0
202001,10620,Reptiles (including snakes and turtles),6243445.0
202001,10649,Other insects,13852.0
202001,10690,Other lives animals,1304300.0
202001,20230,Boneless,92489.0
202001,20312,"Hams, shoulders and cuts thereof, with bone in",751591.0
202001,20319,Other fresh or chilled meat of swine,6590234.0
202001,20321,Carcasses and halfcarcasses,2048179.0
202001,20329,Other frozen meat of swine,50778493.0
202001,20422,"Other sheep cuts with bone in ,fresh or chilled",3838.0
202001,20442,"Other cuts with bone in,frozen",1513614.0
202001,20443,"Boneless meat of sheep,frozen",1503307.0
202001,20450,"Meat of goats,frozen",6919187.0
202001,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",510762.0
202001,20629,"Other edible offal of bovine animals,frozen",46098.0
202001,20690,"Other edible offal,frozen",413169.0
202001,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",42511049.0
202001,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",5504171.0
202001,20713,"Cuts and offal, fresh or chilled",1231434.0
202001,20714,"Cuts and offal, frozen",123860904.0
202001,20741,"Ducks,not cut in pieces, fresh or chilled",18256250.0
202001,20742,"Ducks,not cut in pieces, frozen",13092959.0
202001,20744,"Other cuts and offal of ducks, fresh or chilled",271598.0
202001,20745,"Other cuts and offal of ducks, frozen",3486859.0
202001,20751,"Geese,not cut in pieces, fresh or chilled",24388654.0
202001,20752,"Geese,not cut in pieces, frozen",62146.0
202001,20754,"Other cuts and offal of geese, fresh or chilled",125504.0
202001,20755,"Other cuts and offal of geese, frozen",6470.0
202001,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",18619540.0
202001,20890,"Other meat and edible meat offal,fresh, chilled or frozen",3263835.0
202001,21012,Bellies (streaky) and cuts thereof,475012.0
202001,21019,Other,1302329.0
202001,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",3290687.0
202001,30111,Ornamental fish of freshwater,3036203.0
202001,30191,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",70500.0
202001,30192,Eels (Anguilla spp),137401056.0
202001,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",26699406.0
202001,30199,Other,88717354.0
202001,30223,"Sole (Solea spp) ,fresh or chilled",844721.0
202001,30229,"Other flat fish,fresh or chilled",13294.0
202001,30246,"Cobia (Rachycentron canadum) ,fresh or chilled",2054500.0
202001,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",68333.0
202001,30251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,fresh or chilled",2917827.0
202001,30271,"Tilapias (Oreochromis spp) ,fresh or chilled",753.0
202001,30273,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, fresh or chilledHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",21294.0
