Date of data,Commodity code,Commodity,US dollar
202404,10129,Other horses,21765.0
202404,10290,Other live bovine animals,3740650.0
202404,10310,Purebred breeding swine,192503.0
202404,10392,"Other lives wine,weighing 50 kg or more",31961218.0
202404,10420,Goats,7555.0
202404,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",146222.0
202404,10614,Rabbits and hares,34244.0
202404,10619,Other mammals,2842520.0
202404,10620,Reptiles (including snakes and turtles),527577.0
202404,10639,Other birds,1300.0
202404,10649,Other insects,16648.0
202404,10690,Other lives animals,187215.0
202404,20130,Boneless,140043.0
202404,20220,Other cuts with bone in,6500.0
202404,20230,Boneless,127495.0
202404,20312,"Hams, shoulders and cuts thereof, with bone in",1559621.0
202404,20319,Other fresh or chilled meat of swine,586544.0
202404,20321,Carcasses and halfcarcasses,157800.0
202404,20329,Other frozen meat of swine,6633847.0
202404,20430,"Carcasses and halfcarcasses of lamb, frozen",528.0
202404,20442,"Other cuts with bone in,frozen",719327.0
202404,20443,"Boneless meat of sheep,frozen",420105.0
202404,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",393798.0
202404,20629,"Other edible offal of bovine animals,frozen",69438.0
202404,20690,"Other edible offal,frozen",468638.0
202404,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",19331984.0
202404,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",823444.0
202404,20713,"Cuts and offal, fresh or chilled",753590.0
202404,20714,"Cuts and offal, frozen",46482166.0
202404,20741,"Ducks,not cut in pieces, fresh or chilled",3024522.0
202404,20742,"Ducks,not cut in pieces, frozen",2808491.0
202404,20744,"Other cuts and offal of ducks, fresh or chilled",43994.0
202404,20745,"Other cuts and offal of ducks, frozen",2134632.0
202404,20751,"Geese,not cut in pieces, fresh or chilled",6705807.0
202404,20753,"Fatty livers of geese, fresh or chilled",18689.0
202404,20754,"Other cuts and offal of geese, fresh or chilled",210482.0
202404,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",1397182.0
202404,20890,"Other meat and edible meat offal,fresh, chilled or frozen",2918085.0
202404,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",20085.0
202404,21012,Bellies (streaky) and cuts thereof,30941.0
202404,21019,Other meat of swine,25452.0
202404,21020,Meat of bovine animals,7762.0
202404,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",185533.0
202404,30111,Ornamental fish of freshwater,326573.0
202404,30192,Eels (Anguilla spp),21420335.0
202404,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",6763712.0
202404,30199,"Live fish,nes",31052553.0
202404,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",599.0
202404,30222,"Plaice (Pleuronectes platessa),fresh or chilled",126.0
202404,30223,"Sole (Solea spp) ,fresh or chilled",233704.0
202404,30229,"Other flat fish,fresh or chilled",71490.0
202404,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",36310.0
202404,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",10593.0
202404,30246,"Cobia (Rachycentron canadum) ,fresh or chilled",822261.0
202404,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",185322.0
202404,30271,"Tilapias (Oreochromis spp) ,fresh or chilled",19926.0
202404,30273,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, fresh or chilledHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",267160.0
202404,30274,"Eels (Anguilla spp) ,fresh or chilled",154323.0
202404,30282,"Rays and skates (Rajidae) ,fresh or chilled",42001.0
202404,30289,"Other fish,fresh or chilled",15321192.0
202404,30299,"Other fish fins, heads, tails, maws and other edible fish offal,fresh or chilled",27855.0
202404,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",810414.0
202404,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",106283.0
202404,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",1612405.0
202404,30319,"Other salmonidae,frozen",1540.0
202404,30323,"Tilapias (Oreochromis spp) , frozen",16807300.0
202404,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",872435.0
202404,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",50752.0
202404,30326,"Eels (Anguilla spp) , frozen",847723.0
202404,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",2431878.0
202404,30332,"Plaice (Pleuronectes platessa) , frozen",30.0
202404,30333,"Sole (Solea spp) , frozen",157252.0
202404,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",3294994.0
202404,30341,"Albacore or longfinned tunas (Thunnus alalunga),frozen",2992647.0
202404,30342,"Yellowfin tunas (Thunnus albacares),frozen",4529147.0
202404,30343,"Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis) ,frozen",2133846.0
202404,30344,"Bigeye tunas (Thunnus obesus) ,frozen",693386.0
202404,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",1615727.0
202404,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",3029541.0
202404,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",41440731.0
202404,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",646156.0
202404,30356,"Cobia (Rachycentron canadum) ,frozen",145664.0
202404,30357,"Swordfish (Xiphias gladius) ,frozen",2179939.0
202404,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",10301945.0
202404,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",1832.0
202404,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",2836910.0
202404,30368,"Blue whitings (Micromesistius poutassou, Micromesistius australis) ,frozen",47369.0
202404,30369,"Other fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae,frozen",256787.0
202404,30381,"Dogfish and other sharks ,frozen",92000.0
202404,30382,"Rays and skates (Rajidae) ,frozen",141516.0
202404,30383,"Toothfish (Dissostichus spp) ,frozen",18792.0
202404,30389,"Other fish ,frozen",59065542.0
202404,30391,"Livers, roes and milt,frozen",3585452.0
202404,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",1181116.0
