Date of data,Commodity code,Commodity,US dollar
202109,10290,Other live bovine animals,3751239.0
202109,10392,"Other lives wine,weighing 50 kg or more",33607985.0
202109,10410,Sheep,6957.0
202109,10420,Goats,2319.0
202109,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",159730.0
202109,10594,"Fowls of the species Gallus domesticus,weighing more than 185 g",280448.0
202109,10599,"Other ducks, geese, turkeys and guinea fowls(weighing more than 185 g)",18876.0
202109,10614,Rabbits and hares,41251.0
202109,10619,Other mammals,612565.0
202109,10620,Reptiles (including snakes and turtles),585325.0
202109,10649,Other insects,3696.0
202109,10690,Other lives animals,30066.0
202109,20230,Boneless,27349.0
202109,20312,"Hams, shoulders and cuts thereof, with bone in",1986237.0
202109,20319,Other fresh or chilled meat of swine,2667003.0
202109,20321,Carcasses and halfcarcasses,882935.0
202109,20329,Other frozen meat of swine,6878271.0
202109,20442,"Other cuts with bone in,frozen",1077804.0
202109,20443,"Boneless meat of sheep,frozen",1285839.0
202109,20450,"Meat of goats,frozen",975633.0
202109,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",68.0
202109,20629,"Other edible offal of bovine animals,frozen",11854.0
202109,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",26844264.0
202109,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",620001.0
202109,20713,"Cuts and offal, fresh or chilled",779411.0
202109,20714,"Cuts and offal, frozen",22480218.0
202109,20741,"Ducks,not cut in pieces, fresh or chilled",4039639.0
202109,20742,"Ducks,not cut in pieces, frozen",1658352.0
202109,20743,"Fatty livers of ducks, fresh or chilled",25380.0
202109,20744,"Other cuts and offal of ducks, fresh or chilled",40844.0
202109,20745,"Other cuts and offal of ducks, frozen",1548832.0
202109,20751,"Geese,not cut in pieces, fresh or chilled",7049653.0
202109,20754,"Other cuts and offal of geese, fresh or chilled",200157.0
202109,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",2506135.0
202109,20890,"Other meat and edible meat offal,fresh, chilled or frozen",2374724.0
202109,21012,Bellies (streaky) and cuts thereof,21511.0
202109,21019,Other,67808.0
202109,21020,Meat of bovine animals,7073.0
202109,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",145652.0
202109,30111,Ornamental fish of freshwater,336460.0
202109,30192,Eels (Anguilla spp),12846769.0
202109,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",7915153.0
202109,30199,Other,36188430.0
202109,30223,"Sole (Solea spp) ,fresh or chilled",84763.0
202109,30229,"Other flat fish,fresh or chilled",56322.0
202109,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",1206.0
202109,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",1786.0
202109,30246,"Cobia (Rachycentron canadum) ,fresh or chilled",327041.0
