Date of data,Commodity code,Commodity,US dollar
202403,10290,Other live bovine animals,3085486.0
202403,10392,"Other lives wine,weighing 50 kg or more",28470164.0
202403,10420,Goats,60991.0
202403,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",147957.0
202403,10614,Rabbits and hares,32405.0
202403,10619,Other mammals,2564032.0
202403,10620,Reptiles (including snakes and turtles),872567.0
202403,10649,Other insects,12024.0
202403,10690,Other lives animals,231292.0
202403,20130,Boneless,83933.0
202403,20230,Boneless,22200.0
202403,20312,"Hams, shoulders and cuts thereof, with bone in",1401912.0
202403,20319,Other fresh or chilled meat of swine,545916.0
202403,20321,Carcasses and halfcarcasses,285766.0
202403,20329,Other frozen meat of swine,6837287.0
202403,20442,"Other cuts with bone in,frozen",1044690.0
202403,20443,"Boneless meat of sheep,frozen",235749.0
202403,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",555328.0
202403,20622,"Livers of bovine animals,frozen",33467.0
202403,20629,"Other edible offal of bovine animals,frozen",33536.0
202403,20641,"Livers,frozen",12392.0
202403,20690,"Other edible offal,frozen",238607.0
202403,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",20968306.0
202403,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",562297.0
202403,20713,"Cuts and offal, fresh or chilled",666788.0
202403,20714,"Cuts and offal, frozen",40913777.0
202403,20741,"Ducks,not cut in pieces, fresh or chilled",3111808.0
202403,20742,"Ducks,not cut in pieces, frozen",3403776.0
202403,20743,"Fatty livers of ducks, fresh or chilled",11727.0
202403,20744,"Other cuts and offal of ducks, fresh or chilled",35686.0
202403,20745,"Other cuts and offal of ducks, frozen",2877450.0
202403,20751,"Geese,not cut in pieces, fresh or chilled",7119822.0
202403,20752,"Geese,not cut in pieces, frozen",34273.0
202403,20753,"Fatty livers of geese, fresh or chilled",20820.0
202403,20754,"Other cuts and offal of geese, fresh or chilled",209214.0
202403,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",1458756.0
202403,20890,"Other meat and edible meat offal,fresh, chilled or frozen",2945202.0
202403,21012,Bellies (streaky) and cuts thereof,10134.0
202403,21019,Other meat of swine,80879.0
202403,21020,Meat of bovine animals,904.0
202403,21093,"Meat and edible meat offal of reptiles (including snakes and turtles), salted, in brine, dried or smoked",280.0
202403,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",263999.0
202403,30111,Ornamental fish of freshwater,391962.0
202403,30192,Eels (Anguilla spp),21951713.0
202403,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",7298126.0
202403,30199,"Live fish,nes",26438712.0
202403,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",3534.0
202403,30223,"Sole (Solea spp) ,fresh or chilled",217706.0
202403,30229,"Other flat fish,fresh or chilled",131856.0
202403,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",16866.0
202403,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",20725.0
202403,30246,"Cobia (Rachycentron canadum) ,fresh or chilled",1465721.0
202403,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",159558.0
202403,30251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,fresh or chilled",35648.0
202403,30271,"Tilapias (Oreochromis spp) ,fresh or chilled",21637.0
202403,30272,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) ,fresh or chilled",10200.0
202403,30273,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, fresh or chilledHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",277927.0
202403,30274,"Eels (Anguilla spp) ,fresh or chilled",215474.0
202403,30282,"Rays and skates (Rajidae) ,fresh or chilled",146564.0
202403,30289,"Other fish,fresh or chilled",16480888.0
202403,30291,"Livers, roes and milt ,fresh or chilled",152375.0
202403,30299,"Other fish fins, heads, tails, maws and other edible fish offal,fresh or chilled",30566.0
202403,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",223470.0
202403,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",526676.0
202403,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",19359.0
202403,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",2605721.0
202403,30323,"Tilapias (Oreochromis spp) , frozen",15772574.0
202403,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",1436698.0
202403,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",38446.0
202403,30326,"Eels (Anguilla spp) , frozen",881511.0
202403,30329,"Other tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.),frozen",19297.0
202403,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",3140387.0
202403,30333,"Sole (Solea spp) , frozen",305617.0
202403,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",3576910.0
202403,30341,"Albacore or longfinned tunas (Thunnus alalunga),frozen",2934474.0
202403,30342,"Yellowfin tunas (Thunnus albacares),frozen",4634132.0
202403,30343,"Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis) ,frozen",5728591.0
202403,30344,"Bigeye tunas (Thunnus obesus) ,frozen",1411649.0
202403,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",6503166.0
202403,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",3354775.0
