Date of data,Commodity code,Commodity,US dollar
202306,10290,Other live bovine animals,4150726.0
202306,10391,"Other lives wine,weighing less than 50 kg",2866.0
202306,10392,"Other lives wine,weighing 50 kg or more",33645108.0
202306,10420,Goats,28073.0
202306,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",227531.0
202306,10614,Rabbits and hares,34287.0
202306,10619,Other mammals,2128647.0
202306,10620,Reptiles (including snakes and turtles),296984.0
202306,10649,Other insects,24981.0
202306,10690,Other lives animals,118057.0
202306,20220,Other cuts with bone in,18192.0
202306,20312,"Hams, shoulders and cuts thereof, with bone in",2281540.0
202306,20319,Other fresh or chilled meat of swine,346144.0
202306,20321,Carcasses and halfcarcasses,480118.0
202306,20322,"Hams, shoulders and cuts thereof, with bone in",18375.0
202306,20329,Other frozen meat of swine,6206521.0
202306,20430,"Carcasses and halfcarcasses of lamb, frozen",12962.0
202306,20442,"Other cuts with bone in,frozen",827344.0
202306,20443,"Boneless meat of sheep,frozen",107127.0
202306,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",302537.0
202306,20622,"Livers of bovine animals,frozen",39163.0
202306,20629,"Other edible offal of bovine animals,frozen",131097.0
202306,20641,"Livers,frozen",18758.0
202306,20690,"Other edible offal,frozen",192977.0
202306,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",21543679.0
202306,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",562236.0
202306,20713,"Cuts and offal, fresh or chilled",686844.0
202306,20714,"Cuts and offal, frozen",27780465.0
202306,20741,"Ducks,not cut in pieces, fresh or chilled",3804774.0
202306,20742,"Ducks,not cut in pieces, frozen",2219260.0
202306,20743,"Fatty livers of ducks, fresh or chilled",34622.0
202306,20744,"Other cuts and offal of ducks, fresh or chilled",43455.0
202306,20745,"Other cuts and offal of ducks, frozen",1805289.0
202306,20751,"Geese,not cut in pieces, fresh or chilled",8039245.0
202306,20752,"Geese,not cut in pieces, frozen",6470.0
202306,20753,"Fatty livers of geese, fresh or chilled",52357.0
202306,20754,"Other cuts and offal of geese, fresh or chilled",187042.0
202306,20755,"Other cuts and offal of geese, frozen",8190.0
202306,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",1855217.0
202306,20890,"Other meat and edible meat offal,fresh, chilled or frozen",3430155.0
202306,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",52950.0
202306,21012,Bellies (streaky) and cuts thereof,13016.0
202306,21019,Other,56044.0
202306,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",97899.0
202306,30111,Ornamental fish of freshwater,278451.0
202306,30192,Eels (Anguilla spp),21846968.0
202306,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",7447574.0
202306,30199,Other,37789200.0
202306,30223,"Sole (Solea spp) ,fresh or chilled",540248.0
202306,30229,"Other flat fish,fresh or chilled",272643.0
202306,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",6731.0
202306,30246,"Cobia (Rachycentron canadum) ,fresh or chilled",658607.0
202306,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",67730.0
202306,30271,"Tilapias (Oreochromis spp) ,fresh or chilled",14970.0
202306,30273,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, fresh or chilledHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",214960.0
202306,30274,"Eels (Anguilla spp) ,fresh or chilled",74901.0
202306,30279,"Other tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.) ,fresh or chilled",282.0
202306,30289,"Other fish,fresh or chilled",16154553.0
202306,30299,"Other fish fins, heads, tails, maws and other edible fish offal,fresh or chilled",5455.0
202306,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",239938.0
202306,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",108307.0
202306,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",249808.0
202306,30323,"Tilapias (Oreochromis spp) , frozen",18636652.0
202306,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",1096721.0
202306,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",43566.0
202306,30326,"Eels (Anguilla spp) , frozen",1290666.0
202306,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",2061819.0
202306,30332,"Plaice (Pleuronectes platessa) , frozen",119.0
202306,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",4121153.0
202306,30341,"Albacore or longfinned tunas (Thunnus alalunga),frozen",2697407.0
202306,30342,"Yellowfin tunas (Thunnus albacares),frozen",3730132.0
202306,30343,"Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis) ,frozen",1067915.0
202306,30344,"Bigeye tunas (Thunnus obesus) ,frozen",1797587.0
202306,30349,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito (Euthynnus (Katsuwonus) pelamis),frozen",10200.0
202306,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",5944538.0
202306,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",2058311.0
202306,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",41842696.0
202306,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",336918.0
202306,30357,"Swordfish (Xiphias gladius) ,frozen",1460099.0
202306,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",14647148.0
202306,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",45477.0
202306,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",360983.0
202306,30368,"Blue whitings (Micromesistius poutassou, Micromesistius australis) ,frozen",3.0
202306,30369,"Other fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae,frozen",79264.0
202306,30382,"Rays and skates (Rajidae) ,frozen",139328.0
202306,30384,"Seabass (Dicentrarchus spp) ,frozen",418235.0
202306,30389,"Other fish ,frozen",47806313.0
202306,30391,"Livers, roes and milt,frozen",44989.0
202306,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",1283200.0
202306,30439,"Other fresh or chilled fillets of tilapias (Oreochromis spp.), catfish (Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.), carp (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp., Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp.), eels (Anguilla spp.), Nile perch (Lates niloticus) and snakeheads (Channa spp.)",155088.0
202306,30449,"Fresh or chilled fillets of fish, n.e.s",213042.0
