数据年月,商品编码,商品名称,美元
202603,10290,其他牛,3319940.0
202603,10392,其他猪，重量≥50kg,27228208.0
202603,10420,山羊,15133.0
202603,10511,鸡，重量≤185g,420387.0
202603,10614,家兔及野兔,43965.0
202603,10619,其他哺乳动物,3226918.0
202603,10620,爬行动物（包括蛇及龟、鳖）,911655.0
202603,10649,其他昆虫,8907.0
202603,10690,其他活动物,236378.0
202603,20120,鲜、冷带骨牛肉,7629.0
202603,20130,鲜、冷去骨牛肉,723224.0
202603,20220,冻带骨牛肉,7773.0
202603,20230,冻去骨牛肉,690908.0
202603,20311,鲜、冷整头及半头猪肉,430137.0
202603,20312,鲜、冷带骨猪前腿、猪后腿及其肉块,915142.0
202603,20319,其他鲜、冷猪肉,437865.0
202603,20321,冻整头及半头猪肉,1508823.0
202603,20322,冻带骨猪前腿、猪后腿及其肉块,96736.0
202603,20329,其他冻猪肉,13524166.0
202603,20442,冻带骨绵羊肉,828478.0
202603,20443,冻去骨绵羊肉,207747.0
202603,20450,鲜、冷、冻山羊肉,12167.0
202603,20500,鲜、冷、冻马、驴、骡肉,703587.0
202603,20610,鲜、冷牛杂碎,6746.0
202603,20621,冻牛舌,4693.0
202603,20622,冻牛肝,973386.0
202603,20629,其他冻牛杂碎,59415.0
202603,20641,冻猪肝,11501.0
202603,20649,其他冻猪杂碎,3033.0
202603,20690,其他冻杂碎（牛、猪杂碎除外）,240544.0
202603,20711,整只鸡，鲜或冷的,18939452.0
202603,20712,整只鸡，冻的,2606755.0
202603,20713,鸡块及杂碎，鲜或冷的,1170576.0
202603,20714,鸡块及杂碎，冻的,77332619.0
202603,20741,鲜或冷的整只鸭,2365382.0
202603,20742,整只冻鸭,6693657.0
202603,20743,鲜或冷的鸭肥肝,47287.0
202603,20744,鲜或冷的鸭块及杂碎,47245.0
202603,20745,冻的鸭块及杂碎,7308994.0
202603,20751,鲜或冷的整只鹅,6340492.0
202603,20752,整只冻鹅,24122.0
202603,20754,鲜或冷的鹅块及杂碎,202648.0
202603,20755,冻的鹅块及杂碎,21724.0
202603,20810,鲜、冷、冻家兔或野兔肉及食用杂碎,2243362.0
202603,20890,其他鲜、冷、冻肉及食用杂碎,2683897.0
202603,20910,未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,345774.0
202603,20990,"未炼制或用其他方法提取的不带瘦肉的家禽脂肪,鲜、冷、冻、干、熏、盐腌或盐渍的",910.0
202603,21011,干、熏、盐腌或盐渍带骨猪腿及肉块,39311.0
202603,21012,干、熏、盐腌或盐渍猪腹肉（五花肉）,36872.0
202603,21019,其他干、熏、盐腌或盐渍猪肉,166476.0
202603,21020,干、熏、盐腌或盐渍牛肉,89731.0
