Date of data,Commodity code,Commodity,US dollar
202005,10290,Other live bovine animals,4785473.0
202005,10392,"Other lives wine,weighing 50 kg or more",39422206.0
202005,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",129809.0
202005,10614,Rabbits and hares,54036.0
202005,10619,Other mammals,404892.0
202005,10620,Reptiles (including snakes and turtles),688272.0
202005,10649,Other insects,2015.0
202005,10690,Other lives animals,1008.0
202005,20230,Boneless,387725.0
202005,20312,"Hams, shoulders and cuts thereof, with bone in",240847.0
202005,20319,Other fresh or chilled meat of swine,1395928.0
202005,20321,Carcasses and halfcarcasses,303216.0
202005,20329,Other frozen meat of swine,5921862.0
202005,20442,"Other cuts with bone in,frozen",606657.0
202005,20443,"Boneless meat of sheep,frozen",70079.0
202005,20450,"Meat of goats,frozen",59000.0
202005,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",119343.0
202005,20629,"Other edible offal of bovine animals,frozen",4206.0
202005,20690,"Other edible offal,frozen",24806.0
202005,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",20043803.0
202005,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",718184.0
202005,20713,"Cuts and offal, fresh or chilled",426626.0
202005,20714,"Cuts and offal, frozen",15278725.0
202005,20741,"Ducks,not cut in pieces, fresh or chilled",3904055.0
202005,20742,"Ducks,not cut in pieces, frozen",1005977.0
202005,20743,"Fatty livers of ducks, fresh or chilled",3872.0
202005,20744,"Other cuts and offal of ducks, fresh or chilled",34916.0
202005,20745,"Other cuts and offal of ducks, frozen",321335.0
202005,20751,"Geese,not cut in pieces, fresh or chilled",4171866.0
202005,20752,"Geese,not cut in pieces, frozen",724.0
202005,20754,"Other cuts and offal of geese, fresh or chilled",23140.0
202005,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",1371188.0
202005,20890,"Other meat and edible meat offal,fresh, chilled or frozen",1250699.0
202005,21011,"Hams, shoulders and cuts thereof, with bone in",3499.0
202005,21012,Bellies (streaky) and cuts thereof,17032.0
202005,21019,Other,69640.0
202005,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",98565.0
202005,30111,Ornamental fish of freshwater,158731.0
202005,30192,Eels (Anguilla spp),15432880.0
