Date of data,Commodity code,Commodity,US dollar
202111,10290,Other live bovine animals,5056885.0
202111,10392,"Other lives wine,weighing 50 kg or more",42994501.0
202111,10420,Goats,140392.0
202111,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",175106.0
202111,10614,Rabbits and hares,75733.0
202111,10619,Other mammals,1277516.0
202111,10620,Reptiles (including snakes and turtles),636933.0
202111,10649,Other insects,4177.0
202111,10690,Other lives animals,31680.0
202111,20312,"Hams, shoulders and cuts thereof, with bone in",1944593.0
202111,20319,Other fresh or chilled meat of swine,2276559.0
202111,20321,Carcasses and halfcarcasses,643988.0
202111,20329,Other frozen meat of swine,6384549.0
202111,20442,"Other cuts with bone in,frozen",1012335.0
202111,20443,"Boneless meat of sheep,frozen",756071.0
202111,20450,"Meat of goats,frozen",2461817.0
202111,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",229922.0
202111,20629,"Other edible offal of bovine animals,frozen",16712.0
202111,20690,"Other edible offal,frozen",13491.0
202111,20711,"Fowls of the species gallus domesticus,not cut in pieces, fresh or chilled",23443542.0
202111,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",782299.0
202111,20713,"Cuts and offal, fresh or chilled",767977.0
202111,20714,"Cuts and offal, frozen",20320140.0
202111,20741,"Ducks,not cut in pieces, fresh or chilled",4087115.0
202111,20742,"Ducks,not cut in pieces, frozen",1364055.0
202111,20744,"Other cuts and offal of ducks, fresh or chilled",44945.0
202111,20745,"Other cuts and offal of ducks, frozen",493672.0
202111,20751,"Geese,not cut in pieces, fresh or chilled",6284237.0
202111,20752,"Geese,not cut in pieces, frozen",52892.0
202111,20754,"Other cuts and offal of geese, fresh or chilled",206296.0
202111,20810,"Meat and edible meat offal of rabbits or hares,fresh, chilled or frozen",1237906.0
202111,20890,"Other meat and edible meat offal,fresh, chilled or frozen",2403686.0
202111,21011,"Hams, shoulders and cuts thereof, with bone in",7994.0
202111,21012,Bellies (streaky) and cuts thereof,121913.0
202111,21019,Other,600425.0
202111,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",574274.0
202111,30111,Ornamental fish of freshwater,410056.0
202111,30192,Eels (Anguilla spp),15866109.0
202111,30193,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, Hypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",6601853.0
202111,30199,Other,31766205.0
202111,30223,"Sole (Solea spp) ,fresh or chilled",450971.0
202111,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",796.0
202111,30246,"Cobia (Rachycentron canadum) ,fresh or chilled",328257.0
