Date of data,Commodity code,Commodity,Renminbi Yuan
202305,101,"Live horses, asses, mules and hinnies",248939.0
202305,102,Live bovine animals,28063571.0
202305,103,Live swine,212985494.0
202305,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",922403.0
202305,106,Other live animals,21052128.0
202305,202,"Meat of bovine animals, frozen",15323.0
202305,203,"Meat of swine, fresh, chilled or frozen",53013319.0
202305,204,"Meat of sheep or goats, fresh, chilled or frozen",11483796.0
202305,205,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",2118384.0
202305,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",2583310.0
202305,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",440413767.0
202305,208,"Other meat and edible meat offal, fresh, chilled or frozen",38792814.0
202305,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",126000.0
202305,210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",1262320.0
202305,301,Live fish,521420166.0
202305,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",115493824.0
202305,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",1341800011.0
202305,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",2006502762.0
202305,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",193000734.0
202305,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",390628214.0
202305,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",1547101428.0
202305,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",39157799.0
202305,309,"Flours, meals and pellets of fish, crustaceans, molluscs and other aquatic invertebrates, fit for human consumption",4202213.0
202305,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",13518399.0
202305,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",20204133.0
202305,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",9221478.0
202305,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",320336.0
202305,405,Butter and other fats and oils derived from milk; dairy spreads,8105195.0
202305,406,Cheese and curd,1054780.0
202305,407,"Birds' eggs, in shell, fresh, preserved or cooked",177294410.0
202305,408,"Birds' eggs, not in shell, and egg yolks, fresh, dried, cooked by steaming or by boiling in water, moulded, frozen or otherwise preserved, whether or not containing added sugar or other sweetening matter",40741343.0
202305,409,atural honey,116329011.0
202305,410,"Insects and other edible products of animal origin, not elsewhere specified or included",28418253.0
202305,502,"Pigs', hogs' or boars' bristles and hair; badger hair and other brush making hair; waste of such bristles or hair",25675534.0
