Date of data,Commodity code,Commodity,Renminbi Yuan
201809,102,,34860305.0
201809,103,,228453613.0
201809,104,,173686.0
201809,105,,528840.0
201809,106,,32228726.0
201809,201,,171214.0
201809,202,,1360572.0
201809,203,,131265780.0
201809,204,,14366964.0
201809,205,,997317.0
201809,206,,83972.0
201809,207,,321210336.0
201809,208,,30781109.0
201809,209,,137500.0
201809,210,,1493459.0
201809,301,,283087624.0
201809,302,,52869035.0
201809,303,,1706798801.0
201809,304,,2620124132.0
201809,305,,338753006.0
201809,306,,791529374.0
201809,307,,1547543474.0
201809,308,,61022788.0
201809,401,,14338719.0
201809,402,,8164304.0
201809,403,,3344435.0
201809,404,,16983.0
201809,405,,7284359.0
201809,406,,1218942.0
201809,407,,98962948.0
201809,408,,11148669.0
201809,409,,128237365.0
201809,410,,54339923.0
201809,502,,134226134.0
201809,504,,645461980.0
201809,505,,459283692.0
201809,507,,9478168.0
201809,508,,4827700.0
201809,510,,1641605.0
201809,511,,61501129.0
201809,601,,2689115.0
201809,602,,110829348.0
201809,603,,70457120.0
201809,604,,39054288.0
201809,701,,195383032.0
201809,702,,68349098.0
201809,703,,1108413219.0
201809,704,,343530912.0
201809,705,,71088501.0
201809,706,,363087456.0
201809,707,,17148548.0
201809,708,,13596450.0
201809,709,,458421959.0
201809,710,,681056667.0
201809,711,,84866564.0
201809,712,,2247363667.0
201809,713,,171267556.0
201809,714,,109348554.0
201809,801,,456566.0
201809,802,,237772375.0
201809,803,,12925192.0
201809,804,,18847538.0
201809,805,,282060821.0
201809,806,,889619034.0
201809,807,,134472072.0
201809,808,,765914810.0
201809,809,,47012990.0
201809,810,,306280824.0
201809,811,,152632151.0
201809,812,,15540982.0
201809,813,,77674156.0
201809,814,,2368210.0
201809,901,,91929355.0
201809,902,,1059529588.0
201809,904,,253388247.0
201809,906,,68641828.0
201809,907,,484002.0
201809,908,,444378.0
201809,909,,26921218.0
201809,910,,343996676.0
201809,1001,,661.0
201809,1003,,62177.0
201809,1004,,50338.0
201809,1005,,1404744.0
201809,1006,,435259763.0
201809,1007,,9997730.0
201809,1008,,13196474.0
201809,1101,,50908304.0
201809,1102,,345996.0
201809,1103,,245505.0
201809,1104,,14216062.0
201809,1105,,277735.0
201809,1106,,11837514.0
201809,1107,,120317002.0
201809,1108,,138829754.0
201809,1109,,89154154.0
201809,1201,,25430614.0
201809,1202,,123543874.0
201809,1203,,6084.0
201809,1204,,2492322.0
201809,1205,,900981.0
201809,1206,,121601523.0
201809,1207,,116365447.0
201809,1208,,12608326.0
201809,1209,,93585750.0
201809,1211,,513719619.0
201809,1212,,233600303.0
201809,1213,,1626365.0
201809,1214,,379.0
201809,1301,,3071700.0
201809,1302,,858872300.0
201809,1401,,38546556.0
201809,1404,,17869614.0
201809,1501,,932196.0
201809,1502,,1459702.0
201809,1504,,83460057.0
