Date of data,Commodity code,Commodity,Renminbi Yuan
201711,102,,36168417.0
201711,103,,255191496.0
201711,104,,743776.0
201711,105,,363338.0
201711,106,,37287262.0
201711,202,,3270924.0
201711,203,,126082485.0
201711,204,,79061266.0
201711,205,,633084.0
201711,206,,58902.0
201711,207,,342737103.0
201711,208,,22265857.0
201711,209,,495000.0
201711,210,,4452390.0
201711,301,,263815521.0
201711,302,,84372323.0
201711,303,,1917030479.0
201711,304,,2672683353.0
201711,305,,361175095.0
201711,306,,1310879762.0
201711,307,,1972262606.0
201711,308,,44544387.0
201711,401,,13052823.0
201711,402,,10406433.0
201711,403,,1883139.0
201711,404,,96430.0
201711,405,,6810305.0
201711,406,,901090.0
201711,407,,89071461.0
201711,408,,15042691.0
201711,409,,156470750.0
201711,410,,56939732.0
201711,502,,166944264.0
201711,504,,751341132.0
201711,505,,300530565.0
201711,506,,4731.0
201711,507,,5728930.0
201711,508,,3397038.0
201711,510,,515482.0
201711,511,,52855157.0
201711,601,,574948.0
201711,602,,117773656.0
201711,603,,51121341.0
201711,604,,32537347.0
201711,701,,190525119.0
201711,702,,136984309.0
201711,703,,1411911556.0
201711,704,,320465124.0
201711,705,,50585778.0
201711,706,,271126901.0
201711,707,,33005886.0
201711,708,,13839406.0
201711,709,,476347666.0
201711,710,,752162416.0
201711,711,,115907345.0
201711,712,,2627685222.0
201711,713,,395298806.0
201711,714,,150396386.0
201711,801,,206205.0
201711,802,,462791840.0
201711,803,,11320059.0
201711,804,,11756030.0
201711,805,,1680107515.0
201711,806,,708664352.0
201711,807,,35796371.0
201711,808,,1417764286.0
201711,809,,4093600.0
201711,810,,304318658.0
201711,811,,119992691.0
201711,812,,102439973.0
201711,813,,75727746.0
201711,814,,1231312.0
201711,901,,53633848.0
201711,902,,1047566122.0
201711,904,,281393437.0
201711,906,,73686338.0
201711,907,,473872.0
201711,908,,555326.0
201711,909,,27090923.0
201711,910,,270122639.0
201711,1001,,1783782.0
201711,1003,,78096.0
201711,1005,,8592512.0
201711,1006,,479941893.0
201711,1007,,23548032.0
201711,1008,,22955428.0
201711,1101,,70494880.0
201711,1102,,662135.0
201711,1103,,13672.0
201711,1104,,25535501.0
201711,1105,,467380.0
201711,1106,,29268003.0
201711,1107,,102863321.0
201711,1108,,87836618.0
201711,1109,,85256120.0
201711,1201,,65061142.0
201711,1202,,132141847.0
201711,1204,,1564774.0
201711,1205,,858.0
201711,1206,,386846020.0
201711,1207,,292349607.0
201711,1208,,40598864.0
201711,1209,,210690506.0
201711,1210,,635099.0
201711,1211,,732255647.0
201711,1212,,285011752.0
201711,1213,,3890870.0
201711,1214,,462.0
201711,1301,,2708915.0
201711,1302,,740005503.0
201711,1401,,50273573.0
201711,1404,,19616706.0
201711,1501,,72399.0
201711,1502,,514650.0
201711,1504,,84425177.0
201711,1505,,27754836.0
201711,1506,,445585.0
201711,1507,,96270180.0
201711,1508,,7088296.0
201711,1509,,887702.0
201711,1510,,281.0
201711,1511,,14408173.0
201711,1512,,1381283.0
201711,1513,,1702455.0
201711,1514,,8374140.0
201711,1515,,58186160.0
201711,1516,,19278985.0
201711,1517,,18276600.0
201711,1518,,156447180.0
201711,1520,,150000.0
201711,1521,,25983948.0
201711,1522,,867741.0
201711,1601,,221227739.0
201711,1602,,1077771222.0
201711,1603,,14514268.0
201711,1604,,2006941603.0
201711,1605,,2721998141.0
201711,1701,,72749903.0
201711,1702,,475061192.0
201711,1703,,79585.0
201711,1704,,558338277.0
201711,1803,,5772634.0
201711,1804,,72528937.0
201711,1805,,12300317.0
201711,1806,,265907446.0
201711,1901,,117655461.0
201711,1902,,541042928.0
201711,1903,,7484111.0
201711,1904,,147595603.0
201711,1905,,217068711.0
201711,2001,,86335689.0
201711,2002,,406777385.0
201711,2003,,405721438.0
201711,2004,,211620381.0
201711,2005,,1366218885.0
201711,2006,,162998342.0
201711,2007,,41270955.0
201711,2008,,1672905598.0
201711,2009,,543765208.0
201711,2101,,178317346.0
201711,2102,,160191305.0
201711,2103,,670517131.0
201711,2104,,43724079.0
201711,2105,,25002113.0
201711,2106,,883057521.0
201711,2201,,2285384695.0
201711,2202,,110548392.0
201711,2203,,134816387.0
201711,2204,,285916480.0
201711,2206,,16604912.0
201711,2207,,28907730.0
201711,2208,,388634236.0
201711,2209,,11199505.0
201711,2301,,2199697.0
201711,2302,,5087001.0
201711,2303,,119411248.0
201711,2304,,231702928.0
201711,2305,,124094.0
201711,2306,,16971906.0
201711,2308,,64269500.0
201711,2309,,1095535400.0
201711,2401,,295082004.0
201711,2402,,445246453.0
201711,2403,,75435712.0
201711,2501,,89216923.0
201711,2502,,4516542.0
201711,2503,,215956.0
201711,2504,,191964210.0
201711,2505,,3580761.0
201711,2506,,42524106.0
201711,2507,,65858346.0
201711,2508,,160288616.0
201711,2509,,1866913.0
201711,2510,,13913790.0
201711,2511,,97402255.0
201711,2512,,2700867.0
201711,2513,,26785350.0
201711,2514,,7526485.0
201711,2515,,7988711.0
201711,2516,,11186110.0
201711,2517,,159600666.0
201711,2518,,18833613.0
201711,2519,,448910029.0
201711,2520,,9630780.0
201711,2521,,5688171.0
201711,2522,,15964714.0
201711,2523,,383137805.0
201711,2524,,4020063.0
201711,2525,,22049808.0
201711,2526,,129756959.0
201711,2528,,862584.0
201711,2529,,64741096.0
201711,2530,,101908441.0
201711,2601,,179915958.0
201711,2602,,2800011.0
201711,2603,,224640.0
201711,2606,,3368419.0
201711,2608,,364270.0
201711,2609,,3737471.0
201711,2610,,263055.0
201711,2613,,21299800.0
201711,2614,,6467439.0
201711,2615,,20615296.0
201711,2617,,27504625.0
201711,2618,,29082900.0
201711,2619,,2202613.0
201711,2620,,12070642.0
201711,2621,,70346884.0
201711,2701,,602242521.0
201711,2702,,344815.0
201711,2703,,451544.0
201711,2704,,1892218878.0
201711,2706,,3017336.0
201711,2707,,19546338.0
201711,2708,,281040220.0
201711,2709,,2247723776.0
201711,2710,,19116746955.0
201711,2711,,1165023049.0
201711,2712,,285132277.0
201711,2713,,562389971.0
201711,2714,,24226.0
201711,2715,,16123401.0
201711,2716,,697594499.0
201711,2801,,1507856.0
201711,2802,,109971.0
201711,2803,,413775977.0
201711,2804,,1248078017.0
201711,2805,,152776761.0
201711,2806,,2626084.0
201711,2807,,29256779.0
201711,2808,,7166942.0
201711,2809,,273470116.0
201711,2810,,1279270.0
201711,2811,,671119235.0
201711,2812,,66082623.0
201711,2813,,4864392.0
201711,2814,,2404227.0
201711,2815,,504235117.0
201711,2816,,16437172.0
201711,2817,,16625418.0
201711,2818,,476721862.0
201711,2819,,25114611.0
201711,2820,,53459559.0
201711,2821,,155501735.0
201711,2822,,229045985.0
201711,2823,,91156636.0
201711,2824,,1373134.0
201711,2825,,797049103.0
201711,2826,,133709573.0
201711,2827,,340792238.0
201711,2828,,75830001.0
201711,2829,,37761162.0
201711,2830,,50921433.0
201711,2831,,53377731.0
201711,2832,,53537298.0
201711,2833,,553820479.0
201711,2834,,195304012.0
201711,2835,,518417294.0
201711,2836,,522872130.0
201711,2837,,122694860.0
201711,2839,,68538764.0
201711,2840,,25897996.0
201711,2841,,477699981.0
201711,2842,,148623860.0
201711,2843,,89965305.0
201711,2844,,2900318.0
201711,2845,,11230403.0
201711,2846,,190422612.0
201711,2847,,1182341.0
201711,2849,,312048377.0
201711,2850,,62452170.0
201711,2853,,382171987.0
201711,2901,,54580610.0
201711,2902,,222555126.0
201711,2903,,1378762952.0
201711,2904,,147657366.0
201711,2905,,565726191.0
201711,2906,,274121961.0
201711,2907,,151584210.0
201711,2908,,30599117.0
201711,2909,,485109691.0
201711,2910,,60548347.0
201711,2911,,15824796.0
201711,2912,,225777223.0
201711,2913,,15777310.0
201711,2914,,666104849.0
201711,2915,,1110240755.0
201711,2916,,839585331.0
201711,2917,,1120865563.0
201711,2918,,1678557275.0
201711,2919,,257893524.0
201711,2920,,172048427.0
201711,2921,,1336278031.0
201711,2922,,1795864258.0
201711,2923,,232653841.0
201711,2924,,924894973.0
201711,2925,,176417264.0
201711,2926,,379760769.0
201711,2927,,100072640.0
201711,2928,,66103725.0
201711,2929,,552600960.0
201711,2930,,990023452.0
201711,2931,,1340581735.0
201711,2932,,1503768918.0
201711,2933,,4295376745.0
201711,2934,,1490330347.0
201711,2935,,418315268.0
201711,2936,,2549492281.0
201711,2937,,340565048.0
201711,2938,,342844688.0
201711,2939,,56254202.0
201711,2940,,57507268.0
201711,2941,,1878098285.0
201711,2942,,30890885.0
201711,3001,,673567709.0
