Date of data,Commodity code,Commodity,Renminbi Yuan
202309,10129,Other horses,16986096.0
202309,10229,Other cattle,36667939.0
202309,10239,Other buffalo,1094550.0
202309,10310,Purebred breeding swine,31113706.0
202309,10410,Sheep,11340000.0
202309,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",15243602.0
202309,10614,Rabbits and hares,1496975.0
202309,10619,Other mammals,7823744.0
202309,10620,Reptiles (including snakes and turtles),137561.0
202309,10649,Other insects,89510.0
202309,10690,Other lives animals,17798.0
202309,20120,Other cuts with bone in,8467642.0
202309,20130,Boneless,389660068.0
202309,20210,Carcasses and halfcarcasses,3379807.0
202309,20220,Other cuts with bone in,890731297.0
202309,20230,Boneless,7385951194.0
202309,20322,"Hams, shoulders and cuts thereof, with bone in",270567271.0
202309,20329,Other frozen meat of swine,1219449982.0
202309,20410,"Carcasses and halfcarcasses of lamb, fresh or chilled",5442.0
202309,20422,"Other sheep cuts with bone in ,fresh or chilled",3604065.0
202309,20423,"Boneless,fresh or chilled",313054.0
202309,20430,"Carcasses and halfcarcasses of lamb, frozen",23029364.0
202309,20441,"Carcasses and halfcarcasses,frozen",42552010.0
202309,20442,"Other cuts with bone in,frozen",581963540.0
202309,20443,"Boneless meat of sheep,frozen",56410269.0
202309,20450,"Meat of goats,frozen",8345172.0
202309,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",69094281.0
202309,20610,"Of bovine animals, fresh or chilled",22287.0
202309,20621,"Tongues of bovine animals,frozen",1122007.0
202309,20622,"Livers of bovine animals,frozen",13457.0
202309,20629,"Other edible offal of bovine animals,frozen",122239785.0
202309,20641,"Livers,frozen",401834.0
202309,20649,"Other edible offal of swine,frozen",1558927750.0
202309,20690,"Other edible offal,frozen",5077750.0
202309,20714,"Cuts and offal, frozen",2218948054.0
202309,20727,"Cuts and offal of turkeys , frozen",20623046.0
202309,20890,"Other meat and edible meat offal,fresh, chilled or frozen",584865.0
202309,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",10751887.0
202309,21011,"Hams, shoulders and cuts thereof, with bone in",17705725.0
202309,21019,Other,12344349.0
202309,30111,Ornamental fish of freshwater,10821830.0
202309,30119,Other ornamental fish,5492071.0
202309,30192,Eels (Anguilla spp),16777781.0
202309,30199,Other,117543056.0
202309,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",2069830.0
202309,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",9654198.0
202309,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",552591797.0
202309,30229,"Other flat fish,fresh or chilled",864787.0
202309,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",29451.0
202309,30234,"Bigeye tunas (Thunnus obesus),fresh or chilled",43971.0
202309,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",2984262.0
202309,30236,"Southern bluefin tunas (Thunnus maccoyii) ,fresh or chilled",3317030.0
202309,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",108144.0
202309,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",17274.0
202309,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",2303505.0
202309,30251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,fresh or chilled",8106.0
202309,30289,"Other fish,fresh or chilled",28569953.0
202309,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",26397971.0
202309,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",715686704.0
202309,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",60399303.0
202309,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",21659117.0
202309,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",75455794.0
202309,30326,"Eels (Anguilla spp) , frozen",1796565.0
202309,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",292942801.0
202309,30333,"Sole (Solea spp) , frozen",2657590.0
202309,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",45032531.0
202309,30341,"Albacore or longfinned tunas (Thunnus alalunga),frozen",905162.0
202309,30342,"Yellowfin tunas (Thunnus albacares),frozen",22059001.0
202309,30343,"Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis) ,frozen",461528.0
202309,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",9182152.0
202309,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",172086773.0
202309,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",10776269.0
202309,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",1245073.0
202309,30357,"Swordfish (Xiphias gladius) ,frozen",1761430.0
202309,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",108017228.0
202309,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",210658606.0
202309,30364,"Haddock (Melanogrammus aeglefinus) ,frozen",40905446.0
202309,30365,"Coalfish (Pollachius virens) ,frozen",29999419.0
202309,30366,"Hake (Merluccius spp, Urophycis spp) ,frozen",10797583.0
202309,30367,"Alaska Pollack (Theragra chalcogramma) ,frozen",332804220.0
202309,30368,"Blue whitings (Micromesistius poutassou, Micromesistius australis) ,frozen",14237384.0
202309,30369,"Other fish of the families Bregmacerotidae, Euclichthyidae, Gadidae, Macrouridae, Melanonidae, Merlucciidae, Moridae and Muraenolepididae,frozen",38163144.0
202309,30382,"Rays and skates (Rajidae) ,frozen",1985108.0
202309,30383,"Toothfish (Dissostichus spp) ,frozen",151688337.0
202309,30389,"Other fish ,frozen",565762270.0
202309,30391,"Livers, roes and milt,frozen",95733199.0
202309,30392,"Shark fins ,frozen",26737501.0
202309,30399,"Other fish fins, heads, tails, maws and other edible fish offal,frozen",105605641.0
