Date of data,Commodity code,Commodity,Renminbi Yuan
202008,10129,Other horses,13080235.0
202008,10221,Purebred breeding cattle,201524825.0
202008,10229,Other cattle,77738546.0
202008,10410,Sheep,2177700.0
202008,10420,Goats,17668005.0
202008,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",26240749.0
202008,10619,Other mammals,1209050.0
202008,10620,Reptiles (including snakes and turtles),222039.0
202008,10639,Other birds,3588420.0
202008,10649,Other insects,20850.0
202008,10690,Other lives animals,2920.0
202008,20120,Other cuts with bone in,7491586.0
202008,20130,Boneless,208532813.0
202008,20220,Other cuts with bone in,403737209.0
202008,20230,Boneless,5279292357.0
202008,20312,"Hams, shoulders and cuts thereof, with bone in",165928.0
202008,20319,Other fresh or chilled meat of swine,8620910.0
202008,20321,Carcasses and halfcarcasses,10277218.0
202008,20322,"Hams, shoulders and cuts thereof, with bone in",1320335666.0
202008,20329,Other frozen meat of swine,4382367508.0
202008,20421,"Carcasses and halfcarcasses of sheep,fresh or chilled",293736.0
202008,20422,"Other sheep cuts with bone in ,fresh or chilled",455996.0
202008,20423,"Boneless,fresh or chilled",9433.0
202008,20430,"Carcasses and halfcarcasses of lamb, frozen",9276862.0
202008,20441,"Carcasses and halfcarcasses,frozen",36420621.0
202008,20442,"Other cuts with bone in,frozen",708663572.0
202008,20443,"Boneless meat of sheep,frozen",48211316.0
202008,20450,"Meat of goats,frozen",801106.0
202008,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",26413790.0
202008,20610,"Of bovine animals, fresh or chilled",5902.0
202008,20622,"Livers of bovine animals,frozen",391.0
202008,20629,"Other edible offal of bovine animals,frozen",51223020.0
202008,20641,"Livers,frozen",6151758.0
202008,20649,"Other edible offal of swine,frozen",1281799249.0
202008,20690,"Other edible offal,frozen",10085159.0
202008,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",8108967.0
202008,20714,"Cuts and offal, frozen",2262238760.0
202008,20727,"Cuts and offal of turkeys , frozen",16569572.0
202008,20745,"Other cuts and offal of ducks, frozen",1537855.0
202008,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",58402723.0
202008,21011,"Hams, shoulders and cuts thereof, with bone in",2003010.0
202008,21019,Other,11188430.0
202008,30111,Ornamental fish of freshwater,20091297.0
202008,30119,Other ornamental fish,2736026.0
202008,30192,Eels (Anguilla spp),691421.0
202008,30199,Other,52461056.0
202008,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",15571.0
202008,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",827122.0
202008,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",103113387.0
202008,30223,"Sole (Solea spp) ,fresh or chilled",8836.0
202008,30229,"Other flat fish,fresh or chilled",307665.0
202008,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",273457.0
202008,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",5865717.0
202008,30236,"Southern bluefin tunas (Thunnus maccoyii) ,fresh or chilled",665479.0
202008,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",156574.0
202008,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",613691.0
202008,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",6219124.0
202008,30251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,fresh or chilled",2342.0
202008,30253,"Coalfish (Pollachius virens) ,fresh or chilled",17562.0
202008,30289,"Other fish,fresh or chilled",30081437.0
202008,30299,"Other fish fins, heads, tails, maws and other edible fish offal,fresh or chilled",638.0
202008,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",13331609.0
202008,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",30460741.0
202008,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",18875635.0
202008,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",2405805.0
202008,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",26623263.0
202008,30326,"Eels (Anguilla spp) , frozen",2822961.0
202008,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",148132548.0
202008,30333,"Sole (Solea spp) , frozen",1737635.0
202008,30339,"Other flat fish (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae Scophthalmidae and Citharidae), frozen",42164585.0
202008,30342,"Yellowfin tunas (Thunnus albacares),frozen",7465888.0
202008,30343,"Skipjack or stripebellied bonito ,frozen",42764059.0
202008,30344,"Bigeye tunas (Thunnus obesus) ,frozen",1496141.0
202008,30351,"Herrings (Clupea harengus, Clupea pallasii) ,frozen",3411859.0
202008,30353,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus),frozen",31470380.0
202008,30354,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,frozen",28876254.0
202008,30355,"Jack and horse mackerel (Trachurus spp) ,frozen",9465145.0
202008,30359,"Other herrings (Clupea harengus, Clupea pallasii), anchovies (Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae),frozen",8833762.0
202008,30363,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,frozen",174100253.0
202008,30364,"Haddock (Melanogrammus aeglefinus) ,frozen",53903111.0
