Date of data,Commodity code,Commodity,Renminbi Yuan
201903,10129,Other horses,11787457.0
201903,10221,Purebred breeding cattle,62395934.0
201903,10229,Other cattle,101887898.0
201903,10410,Sheep,988531.0
201903,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",26680485.0
201903,10611,Primates,941624.0
201903,10612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)",6996675.0
201903,10619,Other mammals,8465055.0
201903,10620,Reptiles (including snakes and turtles),5208331.0
201903,10632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",637919.0
201903,10639,Other birds,8573614.0
201903,10641,Bees,242824.0
201903,10649,Other insects,36902.0
201903,10690,Other lives animals,10105.0
201903,20120,Other cuts with bone in,6346993.0
201903,20130,Boneless,118586472.0
201903,20220,Other cuts with bone in,249828690.0
201903,20230,Boneless,2825199349.0
201903,20319,Other fresh or chilled meat of swine,32375.0
201903,20322,"Hams, shoulders and cuts thereof, with bone in",413975607.0
201903,20329,Other frozen meat of swine,1072028907.0
201903,20422,"Other sheep cuts with bone in ,fresh or chilled",353923.0
201903,20423,"Boneless,fresh or chilled",287756.0
201903,20430,"Carcasses and halfcarcasses of lamb, frozen",10494755.0
201903,20441,"Carcasses and halfcarcasses,frozen",105395616.0
201903,20442,"Other cuts with bone in,frozen",732450173.0
201903,20443,"Boneless meat of sheep,frozen",47364546.0
201903,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",19650800.0
201903,20621,"Tongues of bovine animals,frozen",364176.0
201903,20629,"Other edible offal of bovine animals,frozen",37076568.0
201903,20649,"Other edible offal of swine,frozen",878767114.0
201903,20690,"Other edible offal,frozen",12270650.0
201903,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",3721426.0
201903,20714,"Cuts and offal, frozen",1034507752.0
201903,20727,"Cuts and offal of turkeys , frozen",26559035.0
201903,20890,"Other meat and edible meat offal,fresh, chilled or frozen",3451119.0
201903,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",57555855.0
201903,21019,Other,5764666.0
201903,30111,Ornamental fish of freshwater,18834847.0
201903,30119,Other ornamental fish,1389082.0
