Date of data,Commodity code,Commodity,Renminbi Yuan
202201,10129,Other horses,1400135.0
202201,10221,Purebred breeding cattle,229998909.0
202201,10229,Other cattle,642077039.0
202201,10310,Purebred breeding swine,18436310.0
202201,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",44055990.0
202201,10619,Other mammals,3612954.0
202201,10620,Reptiles (including snakes and turtles),24847.0
202201,10639,Other birds,661310.0
202201,10649,Other insects,12929.0
202201,10690,Other lives animals,55317.0
202201,20120,Other cuts with bone in,12243946.0
202201,20130,Boneless,441184914.0
202201,20220,Other cuts with bone in,900307514.0
202201,20230,Boneless,4728354673.0
202201,20322,"Hams, shoulders and cuts thereof, with bone in",474544581.0
202201,20329,Other frozen meat of swine,1511919792.0
202201,20422,"Other sheep cuts with bone in ,fresh or chilled",956090.0
202201,20423,"Boneless,fresh or chilled",685131.0
202201,20430,"Carcasses and halfcarcasses of lamb, frozen",64601119.0
202201,20441,"Carcasses and halfcarcasses,frozen",182024330.0
202201,20442,"Other cuts with bone in,frozen",1228468187.0
202201,20443,"Boneless meat of sheep,frozen",68700602.0
202201,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",3218847.0
202201,20610,"Of bovine animals, fresh or chilled",36510.0
202201,20621,"Tongues of bovine animals,frozen",2557204.0
202201,20622,"Livers of bovine animals,frozen",440599.0
202201,20629,"Other edible offal of bovine animals,frozen",120279041.0
202201,20649,"Other edible offal of swine,frozen",1249123551.0
202201,20690,"Other edible offal,frozen",15595489.0
202201,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",8833960.0
202201,20714,"Cuts and offal, frozen",1986313212.0
202201,20727,"Cuts and offal of turkeys , frozen",24703886.0
202201,20890,"Other meat and edible meat offal,fresh, chilled or frozen",10934847.0
202201,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",6377790.0
202201,21011,"Hams, shoulders and cuts thereof, with bone in",18552673.0
202201,21019,Other,22230102.0
202201,30111,Ornamental fish of freshwater,4412848.0
202201,30119,Other ornamental fish,3100553.0
202201,30192,Eels (Anguilla spp),53015320.0
202201,30199,Other,85015175.0
202201,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",6236864.0
202201,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",474816089.0
202201,30222,"Plaice (Pleuronectes platessa),fresh or chilled",14877.0
202201,30223,"Sole (Solea spp) ,fresh or chilled",2086.0
202201,30229,"Other flat fish,fresh or chilled",1125003.0
202201,30233,"Skipjack tuna (stripe-bellied bonito) (Katsuwonus pelamis) ,fresh or chilled",53130.0
202201,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",15248266.0
202201,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",760396.0
202201,30241,"Herrings (Clupea harengus, Clupea pallasii) ,fresh or chilled,fresh or chilled",154816.0
202201,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",132610.0
202201,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",141014.0
202201,30249,"Other herrings (Clupea harengus, Clupea pallasii), anchovies ,fresh or chilled(Engraulis spp.), sardines (Sardina pilchardus, Sardinops spp.), sardinella (Sardinella spp.), brisling or sprats (Sprattus sprattus), mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus), Indian mackerels (Rastrelliger spp.), seerfishes (Scomberomorus spp.), jack and horse mackerel (Trachurus spp.), jacks, crevalles (Caranx spp.), cobia (Rachycentron canadum), silver pomfrets (Pampus spp.), Pacific saury (Cololabis saira), scads (Decapterus spp.), capelin (Mallotus villosus), swordfish (Xiphias gladius), Kawakawa (Euthynnus affinis), bonitos (Sarda spp.), marlins, sailfishes, spearfish (Istiophoridae)",5699412.0
202201,30251,"Cod (Gadus morhua, Gadus ogac, Gadus macrocephalus) ,fresh or chilled",13705.0
202201,30289,"Other fish,fresh or chilled",53770698.0
202201,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",2151544.0
202201,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",324350389.0
202201,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",89784637.0
202201,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",16598037.0
202201,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",64072444.0
202201,30326,"Eels (Anguilla spp) , frozen",4919867.0
202201,30331,"Halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis) , frozen",292130221.0
202201,30332,"Plaice (Pleuronectes platessa) , frozen",6043.0
202201,30333,"Sole (Solea spp) , frozen",611976.0
