Date of data,Commodity code,Commodity,Renminbi Yuan
201701,10121,,222924.0
201701,10129,,29921293.0
201701,10130,,469052.0
201701,10221,,19578900.0
201701,10290,,82822985.0
201701,10511,,20805687.0
201701,10611,,578160.0
201701,10619,,14103364.0
201701,10620,,3282686.0
201701,10639,,5618124.0
201701,10641,,246620.0
201701,10649,,7192.0
201701,10690,,47084.0
201701,20120,,2468113.0
201701,20130,,29941672.0
201701,20210,,272423.0
201701,20220,,143079573.0
201701,20230,,1284842583.0
201701,20321,,1484571.0
201701,20322,,425668940.0
201701,20329,,1011753398.0
201701,20422,,32499.0
201701,20423,,10703.0
201701,20441,,30779056.0
201701,20442,,332115967.0
201701,20443,,21707652.0
201701,20450,,25990.0
201701,20500,,20981890.0
201701,20621,,2310748.0
201701,20629,,37217158.0
201701,20641,,297044.0
201701,20649,,1313992776.0
201701,20690,,4556744.0
201701,20712,,355343.0
201701,20714,,448873974.0
201701,20727,,10273762.0
201701,20850,,66877.0
201701,20890,,1957727.0
201701,20910,,37247595.0
201701,21011,,19615.0
201701,21019,,3469595.0
201701,21020,,82310.0
201701,21099,,53502.0
201701,30111,,3670542.0
201701,30119,,857138.0
201701,30192,,4624168.0
201701,30199,,49160176.0
201701,30211,,47718.0
201701,30213,,2680093.0
201701,30214,,254926436.0
201701,30229,,225594.0
201701,30232,,413981.0
201701,30235,,2969726.0
201701,30241,,64347.0
201701,30243,,174280.0
201701,30244,,97688.0
201701,30245,,417806.0
201701,30249,,25139.0
201701,30251,,608171.0
201701,30254,,7850.0
201701,30274,,8535.0
201701,30289,,24155080.0
201701,30311,,1880071.0
201701,30312,,99908016.0
201701,30313,,89523387.0
201701,30314,,18599458.0
201701,30319,,2968714.0
201701,30324,,9094755.0
201701,30325,,2272624.0
201701,30326,,661646.0
201701,30329,,532.0
201701,30331,,37068313.0
201701,30332,,916390.0
201701,30333,,1429164.0
201701,30339,,45041835.0
201701,30341,,3356159.0
201701,30342,,5488544.0
201701,30343,,5918183.0
201701,30351,,42519066.0
201701,30353,,2387768.0
201701,30354,,148529883.0
201701,30355,,6662705.0
201701,30357,,352948.0
201701,30359,,24390238.0
201701,30363,,180739187.0
201701,30364,,31243345.0
201701,30365,,7049439.0
201701,30366,,15216101.0
201701,30367,,190867604.0
201701,30368,,18555662.0
201701,30369,,14984601.0
201701,30381,,1726562.0
201701,30382,,578233.0
201701,30383,,16768986.0
201701,30384,,134202.0
201701,30389,,228091825.0
201701,30391,,13179712.0
201701,30392,,1062625.0
201701,30399,,1414375.0
201701,30441,,33437.0
201701,30449,,80729.0
201701,30462,,41290151.0
201701,30471,,2925376.0
201701,30472,,4325674.0
201701,30474,,188183.0
201701,30475,,7998974.0
201701,30479,,328896.0
201701,30481,,1731290.0
201701,30483,,793926.0
201701,30487,,34706.0
201701,30489,,3695821.0
201701,30494,,3097747.0
201701,30495,,2877630.0
201701,30499,,22164255.0
201701,30510,,363683.0
201701,30520,,4170802.0
201701,30541,,239193.0
201701,30543,,1304586.0
201701,30549,,654309.0
201701,30559,,14746482.0
201701,30562,,1412781.0
201701,30564,,1318862.0
201701,30569,,840530.0
201701,30572,,314751.0
201701,30579,,209937.0
201701,30611,,23532230.0
201701,30612,,14201095.0
201701,30614,,104709368.0
201701,30615,,2957174.0
201701,30616,,214979112.0
201701,30617,,219573760.0
201701,30619,,12297491.0
201701,30631,,385978928.0
201701,30632,,281686486.0
201701,30633,,361083238.0
201701,30635,,13620.0
201701,30636,,117887516.0
201701,30639,,30122768.0
201701,30693,,364861.0
201701,30695,,109.0
201701,30711,,16499254.0
201701,30712,,22369.0
201701,30721,,6805177.0
201701,30722,,53233475.0
201701,30729,,23118451.0
201701,30731,,905663.0
201701,30732,,19818893.0
201701,30742,,61726.0
201701,30743,,213410567.0
201701,30749,,13529927.0
201701,30751,,85771.0
201701,30752,,2608526.0
201701,30759,,264247.0
201701,30760,,1787260.0
201701,30771,,3107316.0
201701,30772,,5632449.0
201701,30779,,1076827.0
201701,30781,,31695557.0
201701,30782,,1025982.0
201701,30783,,2827212.0
201701,30784,,35002.0
201701,30787,,60836.0
201701,30791,,59357664.0
201701,30792,,3427816.0
201701,30799,,14305598.0
201701,30812,,2362550.0
201701,30819,,4884001.0
201701,30821,,2406000.0
201701,30830,,67955.0
201701,30890,,649709.0
201701,40110,,10946003.0
201701,40120,,131667868.0
201701,40150,,134001316.0
201701,40210,,528007716.0
201701,40221,,2122107570.0
201701,40229,,10963071.0
201701,40291,,12994666.0
201701,40299,,2715458.0
201701,40310,,12372929.0
201701,40390,,2047869.0
201701,40410,,296321833.0
201701,40490,,6028717.0
201701,40510,,239523116.0
201701,40590,,83733685.0
201701,40610,,118217676.0
201701,40620,,52851238.0
201701,40630,,38808280.0
201701,40640,,247845.0
201701,40690,,76407170.0
201701,40900,,42353748.0
201701,41000,,54293900.0
201701,50400,,164855109.0
201701,50510,,34461506.0
201701,50590,,4974300.0
201701,50690,,4112239.0
201701,50710,,3420513.0
201701,50790,,22992297.0
201701,50800,,6720183.0
201701,51000,,644018.0
201701,51110,,9172835.0
201701,51191,,18247575.0
201701,51199,,4224525.0
201701,60110,,17509875.0
201701,60120,,13809.0
201701,60210,,2904795.0
201701,60220,,489548.0
201701,60230,,4537440.0
201701,60290,,42849886.0
201701,60311,,2686637.0
201701,60312,,49469.0
201701,60313,,8674271.0
201701,60314,,1291716.0
201701,60315,,27061.0
201701,60319,,15852194.0
201701,60390,,3016530.0
201701,60420,,1313049.0
201701,60490,,463623.0
201701,70310,,588540.0
201701,70410,,4510.0
201701,70490,,19210.0
201701,70519,,6894.0
201701,70610,,103137.0
201701,70920,,68183.0
201701,70940,,347.0
201701,70993,,948545.0
201701,71010,,149104.0
201701,71021,,8275506.0
201701,71022,,469129.0
201701,71029,,2306.0
201701,71030,,13486.0
201701,71040,,10915512.0
201701,71080,,964786.0
201701,71140,,64263.0
201701,71190,,86856.0
201701,71220,,447755.0
201701,71231,,18428.0
201701,71232,,1489353.0
201701,71239,,881938.0
201701,71290,,3612771.0
201701,71310,,341291520.0
201701,71331,,2241125.0
201701,71333,,1878217.0
201701,71390,,16288383.0
201701,71410,,749633688.0
201701,71420,,236721.0
201701,80111,,11082275.0
201701,80112,,73161060.0
201701,80119,,277956.0
201701,80121,,561818.0
201701,80131,,279886.0
201701,80132,,14860591.0
201701,80212,,13327556.0
201701,80222,,1215363.0
201701,80231,,4316412.0
201701,80232,,15343787.0
201701,80251,,53634278.0
201701,80252,,2135364.0
201701,80261,,6621720.0
201701,80262,,5015622.0
201701,80280,,1011351.0
201701,80290,,137731849.0
201701,80390,,271421403.0
201701,80410,,4016224.0
201701,80420,,3491632.0
201701,80430,,67699034.0
201701,80440,,59167558.0
201701,80450,,46258904.0
201701,80510,,112522875.0
201701,80521,,1436360.0
201701,80529,,1986064.0
201701,80540,,21963718.0
201701,80550,,2136820.0
201701,80610,,348762919.0
201701,80620,,26098742.0
201701,80711,,40702694.0
201701,80719,,20777.0
201701,80720,,311491.0
201701,80810,,61301116.0
201701,80830,,4743687.0
201701,80929,,2270510379.0
201701,80930,,41867537.0
201701,80940,,43010127.0
201701,81020,,369331.0
201701,81040,,186146283.0
201701,81050,,64582854.0
201701,81060,,16592360.0
201701,81090,,1168495819.0
201701,81110,,5862960.0
201701,81120,,490880.0
201701,81190,,55189716.0
201701,81210,,207523.0
201701,81290,,22167.0
201701,81310,,1806259.0
201701,81320,,5479541.0
201701,81330,,39607.0
201701,81340,,14025746.0
201701,81350,,232757.0
201701,81400,,4514105.0
201701,90111,,55275026.0
201701,90112,,19492.0
201701,90121,,87646970.0
201701,90122,,2014683.0
201701,90210,,1695648.0
201701,90220,,1242745.0
201701,90230,,13044240.0
201701,90240,,33366264.0
201701,90300,,626.0
201701,90411,,4972956.0
201701,90412,,3641007.0
201701,90421,,1614562.0
201701,90422,,1519088.0
201701,90510,,396121.0
201701,90611,,781751.0
201701,90619,,139.0
201701,90620,,11561.0
201701,90921,,134221.0
201701,90922,,5114.0
201701,90931,,122046.0
201701,90932,,23774.0
201701,90961,,44890.0
201701,90962,,22125.0
201701,91011,,12394.0
201701,91012,,22613.0
201701,91020,,19037095.0
201701,91030,,13068.0
201701,91091,,298952.0
201701,91099,,884006.0
201701,100119,,152122575.0
201701,100191,,2546.0
201701,100199,,333015507.0
201701,100390,Barley excl. seed,950739478.0
201701,100410,Oats seed,2353071.0
201701,100490,Oats excl. seed,24925091.0
201701,100510,,1093435.0
201701,100590,,228003566.0
201701,100610,,406.0
201701,100620,,643693.0
201701,100630,,640681403.0
201701,100640,,167365670.0
201701,100790,"Grain sorghum, excl. seed",772279788.0
201701,100860,,183601.0
201701,100890,,1559333.0
