Date of data,Commodity code,Commodity,Renminbi Yuan
202001,10129,Other horses,8519490.0
202001,10130,Asses,849983.0
202001,10221,Purebred breeding cattle,60179450.0
202001,10229,Other cattle,291241752.0
202001,10310,Purebred breeding swine,29099968.0
202001,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",5106528.0
202001,10611,Primates,823480.0
202001,10612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)",2386394.0
202001,10614,Rabbits and hares,167933.0
202001,10619,Other mammals,14228313.0
202001,10620,Reptiles (including snakes and turtles),904983.0
202001,10639,Other birds,4057214.0
202001,10649,Other insects,2305.0
202001,10690,Other lives animals,37538.0
202001,20120,Other cuts with bone in,9294854.0
202001,20130,Boneless,216366581.0
202001,20210,Carcasses and halfcarcasses,2312440.0
202001,20220,Other cuts with bone in,546753661.0
202001,20230,Boneless,6120313119.0
202001,20319,Other fresh or chilled meat of swine,746292.0
202001,20321,Carcasses and halfcarcasses,6684703.0
202001,20322,"Hams, shoulders and cuts thereof, with bone in",1229188169.0
202001,20329,Other frozen meat of swine,5495753695.0
202001,20410,"Carcasses and halfcarcasses of lamb, fresh or chilled",1145332.0
202001,20421,"Carcasses and halfcarcasses of sheep,fresh or chilled",1728956.0
202001,20422,"Other sheep cuts with bone in ,fresh or chilled",2310640.0
202001,20423,"Boneless,fresh or chilled",728482.0
202001,20430,"Carcasses and halfcarcasses of lamb, frozen",37711425.0
202001,20441,"Carcasses and halfcarcasses,frozen",127249032.0
202001,20442,"Other cuts with bone in,frozen",1165464138.0
202001,20443,"Boneless meat of sheep,frozen",120372279.0
202001,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",38694627.0
202001,20621,"Tongues of bovine animals,frozen",1850577.0
202001,20622,"Livers of bovine animals,frozen",280081.0
202001,20629,"Other edible offal of bovine animals,frozen",60654031.0
202001,20641,"Livers,frozen",11033525.0
202001,20649,"Other edible offal of swine,frozen",1390058625.0
202001,20690,"Other edible offal,frozen",17823695.0
202001,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",12024684.0
202001,20713,"Cuts and offal, fresh or chilled",18724.0
202001,20714,"Cuts and offal, frozen",1510588513.0
202001,20727,"Cuts and offal of turkeys , frozen",24242918.0
202001,20890,"Other meat and edible meat offal,fresh, chilled or frozen",6902188.0
202001,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",94955493.0
202001,21011,"Hams, shoulders and cuts thereof, with bone in",1442891.0
202001,21019,Other,6001518.0
202001,30111,Ornamental fish of freshwater,6179857.0
202001,30119,Other ornamental fish,1871241.0
202001,30192,Eels (Anguilla spp),8863349.0
202001,30199,Other,75040964.0
202001,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",315666.0
202001,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",3980061.0
202001,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",600226090.0
202001,30219,"Other salmonidae ,fresh or chilled",12520.0
202001,30222,"Plaice (Pleuronectes platessa),fresh or chilled",53917.0
202001,30223,"Sole (Solea spp) ,fresh or chilled",17866.0
202001,30229,"Other flat fish,fresh or chilled",478908.0
202001,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",1146835.0
202001,30233,"Skipjack or stripebellied bonito ,fresh or chilled",67639.0
202001,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",7013286.0
202001,30241,"Herrings (Clupea harengus, Clupea pallasii) ,fresh or chilled,fresh or chilled",347099.0
202001,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",185595.0
202001,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",539010.0
