Date of data,Commodity code,Commodity,Renminbi Yuan
202304,10129,Other horses,14198662.0
202304,10221,Purebred breeding cattle,27300000.0
202304,10229,Other cattle,94966200.0
202304,10310,Purebred breeding swine,29368120.0
202304,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",11493078.0
202304,10613,Camels and other camelids (Camelidae),38234245.0
202304,10619,Other mammals,3966627.0
202304,10620,Reptiles (including snakes and turtles),89350.0
202304,10649,Other insects,230010.0
202304,10690,Other lives animals,13081.0
202304,20120,Other cuts with bone in,11921883.0
202304,20130,Boneless,413206918.0
202304,20220,Other cuts with bone in,747218060.0
202304,20230,Boneless,5463857808.0
202304,20319,Other fresh or chilled meat of swine,38751.0
202304,20322,"Hams, shoulders and cuts thereof, with bone in",457575484.0
202304,20329,Other frozen meat of swine,1574900971.0
202304,20422,"Other sheep cuts with bone in ,fresh or chilled",2926365.0
202304,20423,"Boneless,fresh or chilled",763704.0
202304,20430,"Carcasses and halfcarcasses of lamb, frozen",30241510.0
202304,20441,"Carcasses and halfcarcasses,frozen",111880109.0
202304,20442,"Other cuts with bone in,frozen",998671022.0
202304,20443,"Boneless meat of sheep,frozen",85162301.0
202304,20450,"Meat of goats,frozen",19922827.0
202304,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",11877587.0
202304,20621,"Tongues of bovine animals,frozen",6025663.0
202304,20622,"Livers of bovine animals,frozen",42197.0
202304,20629,"Other edible offal of bovine animals,frozen",114337639.0
202304,20641,"Livers,frozen",337438.0
202304,20649,"Other edible offal of swine,frozen",1612013572.0
202304,20690,"Other edible offal,frozen",8069708.0
202304,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",7638789.0
202304,20714,"Cuts and offal, frozen",2527627307.0
202304,20727,"Cuts and offal of turkeys , frozen",32916612.0
202304,20890,"Other meat and edible meat offal,fresh, chilled or frozen",19247264.0
202304,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",4165507.0
202304,21011,"Hams, shoulders and cuts thereof, with bone in",7778267.0
202304,21019,Other,10082743.0
202304,30111,Ornamental fish of freshwater,19708330.0
202304,30119,Other ornamental fish,4098256.0
202304,30192,Eels (Anguilla spp),360318870.0
202304,30199,Other,73326254.0
202304,30211,"rout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, fresh or chilledOncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster)",324154.0
