Date of data,Commodity code,Commodity,Renminbi Yuan
202112,10129,Other horses,11612419.0
202112,10221,Purebred breeding cattle,114852414.0
202112,10229,Other cattle,481988201.0
202112,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",14749388.0
202112,10613,Camels and other camelids (Camelidae),3529030.0
202112,10619,Other mammals,4928686.0
202112,10649,Other insects,71876.0
202112,10690,Other lives animals,29481.0
202112,20120,Other cuts with bone in,21053912.0
202112,20130,Boneless,611879837.0
202112,20210,Carcasses and halfcarcasses,1937511.0
202112,20220,Other cuts with bone in,971107913.0
202112,20230,Boneless,6767314129.0
202112,20321,Carcasses and halfcarcasses,350240.0
202112,20322,"Hams, shoulders and cuts thereof, with bone in",509278588.0
202112,20329,Other frozen meat of swine,1710859725.0
202112,20422,"Other sheep cuts with bone in ,fresh or chilled",2645195.0
202112,20423,"Boneless,fresh or chilled",2941626.0
202112,20430,"Carcasses and halfcarcasses of lamb, frozen",71670439.0
202112,20441,"Carcasses and halfcarcasses,frozen",102079708.0
202112,20442,"Other cuts with bone in,frozen",991063916.0
202112,20443,"Boneless meat of sheep,frozen",64951644.0
202112,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",3669833.0
202112,20610,"Of bovine animals, fresh or chilled",4182.0
202112,20621,"Tongues of bovine animals,frozen",2596562.0
202112,20622,"Livers of bovine animals,frozen",152754.0
202112,20629,"Other edible offal of bovine animals,frozen",114045299.0
202112,20641,"Livers,frozen",284466.0
202112,20649,"Other edible offal of swine,frozen",1372309928.0
202112,20690,"Other edible offal,frozen",11722537.0
202112,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",6780240.0
202112,20714,"Cuts and offal, frozen",2226031454.0
202112,20727,"Cuts and offal of turkeys , frozen",36653165.0
202112,20890,"Other meat and edible meat offal,fresh, chilled or frozen",12761746.0
202112,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",17204526.0
202112,21011,"Hams, shoulders and cuts thereof, with bone in",12900379.0
202112,21019,Other,25117253.0
202112,30111,Ornamental fish of freshwater,5077410.0
202112,30119,Other ornamental fish,4672049.0
202112,30192,Eels (Anguilla spp),60525870.0
202112,30199,Other,82445316.0
202112,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",7651415.0
202112,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",363052030.0
202112,30222,"Plaice (Pleuronectes platessa),fresh or chilled",39739.0
202112,30229,"Other flat fish,fresh or chilled",853259.0
202112,30233,"Skipjack or stripebellied bonito ,fresh or chilled",89074.0
202112,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",16236551.0
202112,30239,"Other tunas (of the genus Thunnus), skipjack or stripe-bellied bonito ,fresh or chilled(Euthynnus (Katsuwonus) pelamis),fresh or chilled",1117537.0
202112,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",270871.0
