Date of data,Commodity code,Commodity,Renminbi Yuan
201511,10121,Purebred breeding horses,157369.0
201511,10129,Other horses,11322202.0
201511,10221,Purebred breeding cattle,89266618.0
201511,10229,Other cattle,203114.0
201511,10310,Purebred breeding swine,5946551.0
201511,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",13691412.0
201511,10513,Ducks,1130650.0
201511,10612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)",3096441.0
201511,10619,Other mammals,16063456.0
201511,10620,Reptiles (including snakes and turtles),3483103.0
201511,10632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",133693.0
201511,10639,Other birds,2489859.0
201511,10641,Bees,188898.0
201511,10649,Other insects,22003.0
201511,10690,Other lives animals,106594.0
201511,20120,Other cuts with bone in,4161676.0
201511,20130,Boneless,27022295.0
201511,20220,Other cuts with bone in,142803238.0
201511,20230,Boneless,1309053704.0
201511,20321,Carcasses and halfcarcasses,1312825.0
201511,20322,"Hams, shoulders and cuts thereof, with bone in",328758549.0
201511,20329,Other frozen meat of swine,716785547.0
201511,20430,"Carcasses and halfcarcasses of lamb, frozen",637333.0
201511,20441,"Carcasses and halfcarcasses,frozen",4203629.0
201511,20442,"Other cuts with bone in,frozen",193848826.0
201511,20443,"Boneless meat of sheep,frozen",3134952.0
201511,20450,"Meat of goats,frozen",3375209.0
201511,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",2911650.0
201511,20621,"Tongues of bovine animals,frozen",2567334.0
201511,20629,"Other edible offal of bovine animals,frozen",24779580.0
201511,20641,"Livers,frozen",214352.0
201511,20649,"Other edible offal of swine,frozen",664550111.0
201511,20690,"Other edible offal,frozen",1777580.0
201511,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",47748.0
201511,20714,"Cuts and offal, frozen",336654481.0
201511,20725,"Turkeys,not cut in pieces, frozen",623724.0
201511,20727,"Cuts and offal of turkeys , frozen",11374281.0
201511,20890,"Other meat and edible meat offal,fresh, chilled or frozen",700859.0
201511,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",42491647.0
201511,21019,Other,2471790.0
201511,21099,"Other meat and edible meat offal,salted, in brine, dried or smoked",118100.0
