Date of data,Commodity code,Commodity,Renminbi Yuan
201609,10129,Other horses,14119984.0
201609,10130,Asses,975583.0
201609,10221,Purebred breeding cattle,150700186.0
201609,10310,Purebred breeding swine,4185968.0
201609,10410,Sheep,9751300.0
201609,10511,"Fowls of the species Gallus omesticus, weighing not more than 185 g",19281449.0
201609,10611,Primates,2117127.0
201609,10612,"Whales, dolphins and porpoises (mammals of the order Cetacea); manatees and dugongs (mammals of the order Sirenia); seals, sea lions and walruses (mammals of the suborder Pinnipedia)",4397579.0
201609,10619,Other mammals,14304072.0
201609,10620,Reptiles (including snakes and turtles),4795114.0
201609,10632,"Psittaciformes (including parrots, parakeets, macaws and cockatoos)",122570.0
201609,10639,Other birds,3815763.0
201609,10641,Bees,182222.0
201609,10649,Other insects,15080.0
201609,10690,Other lives animals,22165.0
201609,20120,Other cuts with bone in,3979738.0
201609,20130,Boneless,34434921.0
201609,20210,Carcasses and halfcarcasses,242401.0
201609,20220,Other cuts with bone in,141241004.0
201609,20230,Boneless,886472028.0
201609,20312,"Hams, shoulders and cuts thereof, with bone in",301093.0
201609,20321,Carcasses and halfcarcasses,1614547.0
201609,20322,"Hams, shoulders and cuts thereof, with bone in",566945547.0
201609,20329,Other frozen meat of swine,1332171709.0
201609,20422,"Other sheep cuts with bone in ,fresh or chilled",32024.0
201609,20430,"Carcasses and halfcarcasses of lamb, frozen",789.0
201609,20441,"Carcasses and halfcarcasses,frozen",3652001.0
201609,20442,"Other cuts with bone in,frozen",149225018.0
201609,20443,"Boneless meat of sheep,frozen",8242353.0
201609,20500,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",7625524.0
201609,20621,"Tongues of bovine animals,frozen",1938040.0
201609,20629,"Other edible offal of bovine animals,frozen",35955277.0
201609,20641,"Livers,frozen",10278805.0
201609,20649,"Other edible offal of swine,frozen",1439895117.0
201609,20690,"Other edible offal,frozen",2026479.0
201609,20712,"Fowls of the species gallus domesticus,not cut in pieces, frozen",1571793.0
201609,20714,"Cuts and offal, frozen",759299545.0
201609,20725,"Turkeys,not cut in pieces, frozen",1120955.0
201609,20727,"Cuts and offal of turkeys , frozen",20618001.0
201609,20890,"Other meat and edible meat offal,fresh, chilled or frozen",404063.0
201609,20910,"Pig fat, free of lean meat,not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",133135100.0
201609,21019,Other,3562203.0
201609,30111,Ornamental fish of freshwater,5522383.0
201609,30119,Other ornamental fish,996968.0
201609,30192,Eels (Anguilla spp),575492.0
201609,30199,Other,25339584.0
201609,30213,"Pacific salmon (Oncorhynchus nerka, Oncorhynchus gorbuscha, fresh or chilledOncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus)",3582812.0
201609,30214,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,fresh or chilled",195901013.0
201609,30229,"Other flat fish,fresh or chilled",1964.0
201609,30232,"Yellowfin tunas (Thunnus albacares) ,fresh or chilled",346961.0
201609,30235,"Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis),fresh or chilled",3805055.0
201609,30243,"Sardines (Sardina pilchardus, Sardinops spp), sardinella (Sardinella spp), brisling or sprats (Sprattus sprattus) ,fresh or chilled",9953.0
201609,30244,"Mackerel (Scomber scombrus, Scomber australasicus, Scomber japonicus) ,fresh or chilled",109382.0
201609,30245,"Jack and horse mackerel (Trachurus spp) ,fresh or chilled",512116.0
201609,30274,"Eels (Anguilla spp) ,fresh or chilled",4795.0
201609,30281,"Dogfish and other sharks ,fresh or chilled",686.0
201609,30289,"Other fish,fresh or chilled",14989354.0
201609,30311,"Sockeye salmon (red salmon) (Oncorhynchus nerka) ,frozen",45521852.0
201609,30312,"Other Pacific salmon (Oncorhynchus gorbuscha, Oncorhynchus keta, Oncorhynchus tschawytscha, Oncorhynchus kisutch, Oncorhynchus masou and Oncorhynchus rhodurus) ,frozen",669128980.0
201609,30313,"Atlantic salmon (Salmo salar) and Danube salmon (Hucho hucho) ,frozen",26545551.0
201609,30314,"Trout (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, Oncorhynchus aguabonita, Oncorhynchus gilae, Oncorhynchus apache and Oncorhynchus chrysogaster) ,frozen",6137821.0
201609,30319,"Other salmonidae,frozen",188860.0
201609,30324,"Catfish (Pangasius spp, Silurus spp, Clarias spp, Ictalurus spp) , frozen",6306802.0
201609,30325,"Carp (Cyprinus spp, Carassius spp, Ctenopharyngodon idellus, , frozenHypophthalmichthys spp, Cirrhinus spp, Mylopharyngodon piceus, Catla catla, Labeo spp, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama spp)",579277.0
201609,30326,"Eels (Anguilla spp) , frozen",47774.0
