Date of data,Commodity code,Commodity,US dollar
202201,101,"Live horses, asses, mules and hinnies",220973.0
202201,102,Live bovine animals,136742774.0
202201,103,Live swine,2878074.0
202201,105,"Live poultry, that is to say, fowls of the species Gallus domesticus, ducks, geese, turkeys and guinea fowls",6921121.0
202201,106,Other live animals,682821.0
202201,201,"Meat of bovine animals, fresh or chilled",70976875.0
202201,202,"Meat of bovine animals, frozen",882181533.0
202201,203,"Meat of swine, fresh, chilled or frozen",311503930.0
202201,204,"Meat of sheep or goats, fresh, chilled or frozen",242173910.0
202201,205,"Meat of horses, asses, mules or hinnies, fresh, chilled or frozen",505182.0
202201,206,"Edible offal of bovine animals, swine, sheep, goats, horses, asses, mules or hinnies, fresh, chilled or frozen",217699018.0
202201,207,"Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen",316762027.0
202201,208,"Other meat and edible meat offal, fresh, chilled or frozen",1715992.0
202201,209,"Pig fat, free of lean meat, and poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",999706.0
202201,210,"Meat and edible meat offal, salted, in brine, dried or smoked; edible flours and meals of meat or meat offal",6425260.0
202201,301,Live fish,22839036.0
202201,302,"Fish, fresh or chilled, excluding fish fillets and other fish meat of heading 0304",87567776.0
202201,303,"Fish, frozen, excluding fish fillets and other fish meat of heading 0304",413606842.0
202201,304,"Fish fillets and other fish meat (whether or not minced), fresh, chilled or frozen",57106527.0
202201,305,"Fish, dried, salted or in brine; smoked fish, whether or not cooked before or during the smoking process",19541049.0
202201,306,"Crustaceans, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked crustaceans, whether in shell or not, whether or not cooked before or during the smoking process; crustaceans, in shell, cooked by steaming or by boiling in water, whether or not chilled, frozen, dried, salted or in brine",860145671.0
202201,307,"Molluscs, whether in shell or not, live, fresh, chilled, frozen, dried, salted or in brine; smoked molluscs, whether in shell or not, whether or not cooked before or during the smoking process",153735923.0
202201,308,"Aquatic invertebrates other than crustaceans and molluscs, live, fresh, chilled, frozen, dried, salted or in brine; smoked aquatic invertebrates other than crustaceans and molluscs, whether or not cooked before or during the smoking process",8917919.0
202201,309,"Flours, meals and pellets of fish, crustaceans, molluscs and other aquatic invertebrates, fit for human consumption",3262.0
202201,401,"Milk and cream, not concentrated nor containing added sugar or other sweetening matter.",153290488.0
202201,402,"Milk and cream, concentrated or containing added sugar or other sweetening matter",1091122222.0
202201,403,"Yogurt; buttermilk, curdled milk and cream, kephir and other fermented or acidified milk and cream, whether or not concentrated or containing added sugar or other sweetening matter or flavoured or containing added fruit, nuts or cocoa",4560507.0
202201,404,"Whey, whether or not concentrated or containing added sugar or other sweetening matter; products consisting of natural milk constituents, whether or not containing added sugar or other sweetening matter, not elsewhere specified or included",60474062.0
202201,405,Butter and other fats and oils derived from milk; dairy spreads,93244879.0
202201,406,Cheese and curd,59730031.0
202201,409,atural honey,9515679.0
202201,410,"Insects and other edible products of animal origin, not elsewhere specified or included",76891888.0
202201,504,"Guts, bladders and stomachs of animals (other than fish), wholeand pieces thereof, fresh, chilled, frozen, salted, in brine, dried orsmoked",55943899.0
202201,505,"Skins and other parts of birds, with their feathers or down, feathers and parts of feathers (whether or not with trimmed edges) and down, not further worked than cleaned, disinfected or treated for preservation;powder and waste of feathers or parts of feathers",17675031.0
202201,506,"Bones and horncores, unworked, defatted, simply prepared (but not cut to shape), treated with acid or degelatinised; powder and waste of these products",2007661.0
202201,507,"Ivory, tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, unworked or simply prepared but not cut to shape; powder and waste of these products",4562699.0
202201,508,"Coral and similar materials, unworked or simply prepared bunot otherwise worked; shells of molluscs, crustaceans or echinoderms and cuttlebone, unworked or simply prepared bunot cut to shape, powder and waste thereof",2380042.0
202201,510,"Ambergris, castoreum, civet and musk; cantharides; bile, whether or not dried; glands and other animal products used in the preparation of pharmaceutical products, fresh, chilled, frozen or otherwise provisionally preserved",1910302.0
202201,511,"Animal products not elsewhere specified or included; dead animals of Chapter 1 or 3, unfit for human consumption",14428820.0
202201,601,"Bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant, in growth or in flower; chicory plants and roots other than roots of heading 12.12.",5029474.0
202201,602,"Other live plants (including their roots), cuttings and slips; mushroom spawn.",4354517.0
202201,603,"Cut flowers and flower buds of a kind suitable for bouquets or for ornamental purposes, fresh, dried, dyed, bleached, impregnated or otherwise prepared.",7049917.0
202201,604,"Foliage, branches and other parts of plants, without flowers or flower buds, and grasses, mosses and lichens, being goods of a kind suitable for bouquets or for ornamental purposes, fresh,dried, dyed, bleached, impregnated or otherwise prepared",1296674.0
202201,709,"Other vegetables, fresh or chilled.",741637.0
202201,710,"Vegetables (uncooked or cooked by steaming or boiling in water),frozen.",4658102.0
202201,711,"Vegetables provisionally preserved, but unsuitable in that state for immediate consumption.",254642.0
202201,712,"Dried vegetables, whole, cut, sliced, broken or in powder, but not further prepared.",2199062.0
202201,713,"Dried leguminous vegetables, shelled, whether or not skinned or split.",122193348.0
202201,714,"Manioc, arrowroot, salep, Jerusalem artichokes, sweet potatoes and similar roots and tubers with high starch or inulin content, fresh, chilled, frozen or dried, whether or not sliced or in the form of pellets; sago pith.",171926096.0
202201,801,"Coconuts, Brazil nuts and cashew nuts, fresh or dried, whether or not shelled or peeled.",70172515.0
202201,802,"Other nuts, fresh or dried, whether or not shelled or peeled.",158475498.0
