Date of data,Commodity code,Commodity,US dollar
201703,101,,3010133.0
201703,102,,1829925.0
201703,106,,5122705.0
201703,201,,5804157.0
201703,202,,256760691.0
201703,203,,225977600.0
201703,204,,99056605.0
201703,205,,929100.0
201703,206,,174500798.0
201703,207,,77935863.0
201703,208,,440099.0
201703,209,,6673404.0
201703,210,,437265.0
201703,301,,6791941.0
201703,302,,22387257.0
201703,303,,326898063.0
201703,304,,16455607.0
201703,305,,1827734.0
201703,306,,190509230.0
201703,307,,75414877.0
201703,308,,2296060.0
201703,401,,52174039.0
201703,402,,175518896.0
201703,403,,5949720.0
201703,404,,56310099.0
201703,405,,31268255.0
201703,406,,40270274.0
201703,409,,7992428.0
201703,410,,7887018.0
201703,504,,32104242.0
201703,505,,8182428.0
201703,506,,612629.0
201703,507,,6533279.0
201703,508,,1191488.0
201703,510,,394085.0
201703,511,,6930133.0
201703,601,,3456790.0
201703,602,,15882600.0
201703,603,,4583709.0
201703,604,,423062.0
201703,701,,1782.0
201703,703,,34831.0
201703,704,,1062.0
201703,705,,1054.0
201703,706,,36772.0
201703,709,,823080.0
201703,710,,2757412.0
201703,711,,71064.0
201703,712,,654534.0
201703,713,,23960141.0
201703,714,,172008328.0
201703,801,,15807756.0
201703,802,,34264821.0
201703,803,,47991712.0
201703,804,,28436834.0
201703,805,,24698544.0
201703,806,,127667393.0
201703,807,,6619775.0
201703,808,,10168702.0
201703,809,,43940697.0
201703,810,,90586077.0
201703,811,,15490675.0
201703,812,,44285.0
201703,813,,1511894.0
201703,814,,1520.0
201703,901,,17209897.0
201703,902,,10920280.0
201703,903,,25592.0
201703,904,,3612474.0
201703,905,,73603.0
201703,906,,130402.0
201703,909,,7931.0
201703,910,,296443.0
201703,1001,,102588430.0
201703,1003,,137807334.0
201703,1004,,9361363.0
201703,1005,,3070510.0
201703,1006,,189124266.0
201703,1007,,141851508.0
201703,1008,,138784.0
201703,1101,,1089670.0
201703,1102,,2677483.0
201703,1103,,9516.0
201703,1104,,2572859.0
201703,1105,,885349.0
201703,1106,,2455651.0
201703,1107,,148106.0
201703,1108,,95137781.0
201703,1109,,169242.0
201703,1201,,2721130278.0
201703,1202,,40699369.0
201703,1204,,9684643.0
201703,1205,,135062628.0
201703,1206,,7760933.0
201703,1207,,80832708.0
201703,1208,,4701.0
201703,1209,,54919367.0
201703,1210,,7905581.0
201703,1211,,11733254.0
201703,1212,,47403565.0
201703,1213,,802647.0
201703,1214,,49513427.0
201703,1301,,3620764.0
201703,1302,,19894150.0
201703,1401,,1770462.0
201703,1404,,17436715.0
201703,1501,,144957.0
201703,1502,,9551768.0
201703,1504,,15510894.0
201703,1505,,27200.0
201703,1506,,92659.0
201703,1507,,22428860.0
201703,1508,,15771862.0
201703,1509,,8849171.0
201703,1510,,1209723.0
201703,1511,,273677621.0
201703,1512,,31774426.0
201703,1513,,97262300.0
201703,1514,,77849582.0
201703,1515,,34137546.0
201703,1516,,13810450.0
201703,1517,,46857595.0
201703,1518,,2555476.0
201703,1520,,19630919.0
201703,1521,,2671390.0
201703,1601,,455027.0
201703,1602,,850584.0
201703,1603,,18308.0
201703,1604,,6908198.0
201703,1605,,11214794.0
201703,1701,,144875301.0
201703,1702,,12850789.0
201703,1704,,15269911.0
201703,1801,,15182353.0
201703,1802,,26089.0
201703,1803,,5199520.0
201703,1804,,4029783.0
201703,1805,,7850876.0
201703,1806,,16665774.0
201703,1901,,328386186.0
201703,1902,,20728122.0
201703,1903,,398723.0
201703,1904,,12112986.0
201703,1905,,44238269.0
201703,2001,,680425.0
201703,2002,,1712242.0
201703,2003,,25488.0
201703,2004,,11506945.0
201703,2005,,2407103.0
201703,2006,,1010678.0
201703,2007,,4778462.0
201703,2008,,37678092.0
201703,2009,,22516447.0
201703,2101,,18682693.0
201703,2102,,1500268.0
201703,2103,,12438260.0
201703,2104,,2119868.0
201703,2105,,5946305.0
201703,2106,,141363340.0
201703,2201,,5082544.0
201703,2202,,35510208.0
201703,2203,,54198417.0
201703,2204,,203093471.0
201703,2205,,269596.0
201703,2206,,1961033.0
201703,2207,,176931.0
201703,2208,,75474078.0
201703,2209,,752472.0
201703,2301,,284334119.0
201703,2302,,6744850.0
201703,2303,,16810070.0
201703,2304,,4807624.0
201703,2305,,6250450.0
201703,2306,,21720257.0
201703,2308,,706597.0
201703,2309,,27142708.0
201703,2401,,260876719.0
201703,2402,,55952197.0
201703,2403,,364363.0
201703,2501,,33433051.0
201703,2502,,3863613.0
201703,2503,,113188676.0
201703,2504,,3029617.0
201703,2505,,4601064.0
201703,2506,,9481600.0
201703,2507,,11170385.0
201703,2508,,9635571.0
201703,2509,,15726.0
201703,2510,,12300.0
201703,2511,,87258.0
201703,2512,,714425.0
201703,2513,,1154008.0
201703,2514,,6434.0
201703,2515,,112367346.0
201703,2516,,105478895.0
201703,2517,,363162.0
201703,2518,,9402316.0
201703,2519,,4398065.0
201703,2520,,3130873.0
201703,2521,,30499.0
201703,2522,,148679.0
201703,2523,,1479443.0
201703,2524,,3642636.0
201703,2525,,5401945.0
201703,2526,,3059654.0
201703,2528,,13591071.0
201703,2529,,3118200.0
201703,2530,,53741917.0
201703,2601,,7970832297.0
201703,2602,,417695077.0
201703,2603,,2287937397.0
201703,2604,,58286646.0
201703,2605,,28289705.0
201703,2606,,256329026.0
201703,2607,,130922207.0
201703,2608,,263975285.0
201703,2609,,65275717.0
201703,2610,,341320432.0
201703,2611,,1796113.0
201703,2612,,1386144.0
201703,2613,,21240988.0
201703,2614,,38267094.0
201703,2615,,68180621.0
201703,2616,,222765219.0
201703,2617,,20139149.0
201703,2619,,19365145.0
201703,2621,,16455.0
201703,2701,,1554516276.0
201703,2702,,322641702.0
201703,2703,,3551160.0
201703,2704,,61194.0
201703,2706,,399484.0
201703,2707,,1063640054.0
201703,2708,,5085257.0
201703,2709,,15506443219.0
201703,2710,,1313569812.0
201703,2711,,2018657637.0
201703,2712,,14226450.0
201703,2713,,219283659.0
201703,2714,,431243.0
201703,2715,,282271480.0
201703,2716,,15168595.0
201703,2801,,25478258.0
201703,2802,,71850.0
201703,2803,,20475017.0
201703,2804,,227952472.0
201703,2805,,113176.0
201703,2806,,1194485.0
201703,2807,,3785065.0
201703,2808,,1560043.0
201703,2809,,9486687.0
201703,2810,,10366547.0
201703,2811,,28106445.0
201703,2812,,7916976.0
201703,2813,,33484.0
201703,2814,,11910533.0
201703,2815,,1144128.0
201703,2816,,1094749.0
201703,2817,,3180300.0
201703,2818,,163183169.0
201703,2819,,4059064.0
201703,2820,,245411.0
201703,2821,,9601740.0
201703,2822,,7871430.0
201703,2823,,2141860.0
201703,2824,,147468.0
201703,2825,,13199176.0
201703,2826,,11079458.0
201703,2827,,7494483.0
201703,2828,,1570454.0
201703,2829,,406586.0
201703,2830,,1695590.0
201703,2831,,718061.0
201703,2832,,294063.0
201703,2833,,5657439.0
201703,2834,,1204534.0
201703,2835,,4716092.0
201703,2836,,41316477.0
201703,2837,,375567.0
201703,2839,,2230185.0
201703,2840,,22211996.0
201703,2841,,22295969.0
201703,2842,,19021080.0
201703,2843,,21742497.0
201703,2844,,161086238.0
201703,2845,,1809046.0
201703,2846,,14377421.0
201703,2847,,2418542.0
201703,2849,,1172235.0
201703,2850,,11069953.0
201703,2853,,8812329.0
201703,2901,,613359346.0
201703,2902,,1867001800.0
201703,2903,,92626463.0
201703,2904,,5239097.0
201703,2905,,975219176.0
201703,2906,,18012499.0
201703,2907,,114117452.0
201703,2908,,8824108.0
201703,2909,,122809556.0
201703,2910,,25033623.0
201703,2911,,308673.0
201703,2912,,13690683.0
201703,2913,,50311.0
201703,2914,,82740117.0
201703,2915,,61000026.0
201703,2916,,46469101.0
201703,2917,,120142732.0
201703,2918,,19356607.0
201703,2919,,2908081.0
201703,2920,,13511296.0
201703,2921,,47327077.0
201703,2922,,34799280.0
201703,2923,,7179306.0
201703,2924,,93486416.0
201703,2925,,15123200.0
201703,2926,,80489820.0
201703,2927,,1675926.0
201703,2928,,13255500.0
201703,2929,,57521687.0
201703,2930,,61994861.0
201703,2931,,18383618.0
201703,2932,,31928472.0
201703,2933,,295523313.0
201703,2934,,31717244.0
201703,2935,,14441558.0
201703,2936,,22347368.0
201703,2937,,69008004.0
201703,2938,,10024342.0
201703,2939,,3059086.0
201703,2940,,673704.0
201703,2941,,47072393.0
201703,2942,,2425474.0
201703,3001,,4455770.0
201703,3002,,808085050.0
201703,3003,,27878653.0
201703,3004,,1456384664.0
201703,3005,,19110296.0
201703,3006,,53011329.0
201703,3101,,1286971.0
201703,3102,,1843899.0
201703,3103,,171654.0
201703,3104,,191302252.0
201703,3105,,57079025.0
201703,3201,,4223572.0
201703,3202,,19429008.0
201703,3203,,3330856.0
201703,3204,,75937967.0
201703,3205,,1357240.0
201703,3206,,87936705.0
201703,3207,,21064147.0
201703,3208,,57850982.0
201703,3209,,16340184.0
201703,3210,,8040272.0
201703,3211,,2938513.0
201703,3212,,18234043.0
201703,3213,,1188877.0
201703,3214,,45164038.0
201703,3215,,46195286.0
201703,3301,,19245494.0
201703,3302,,41765608.0
201703,3303,,24233457.0
201703,3304,,396129036.0
201703,3305,,26235709.0
201703,3306,,14900034.0
201703,3307,,32948824.0
201703,3401,,20033303.0
201703,3402,,130016222.0
201703,3403,,190802979.0
201703,3404,,35805300.0
201703,3405,,20565943.0
201703,3406,,675471.0
201703,3407,,2848685.0
201703,3501,,10124653.0
201703,3502,,17865423.0
201703,3503,,1302951.0
201703,3504,,6370719.0
201703,3505,,30360143.0
201703,3506,,177549206.0
201703,3507,,20819531.0
201703,3601,,2994270.0
201703,3603,,13559083.0
201703,3604,,840226.0
201703,3606,,609584.0
201703,3701,,11491237.0
201703,3702,,43152371.0
201703,3703,,4729638.0
201703,3704,,2473.0
201703,3705,,1622615.0
201703,3706,,357894.0
201703,3707,,136366307.0
201703,3801,,14824745.0
201703,3802,,11626548.0
201703,3803,,768329.0
201703,3804,,2474385.0
201703,3805,,583190.0
201703,3806,,10799754.0
201703,3807,,5089.0
201703,3808,,94607019.0
201703,3809,,39569812.0
201703,3810,,17415137.0
201703,3811,,121044819.0
201703,3812,,47439580.0
201703,3813,,722381.0
201703,3814,,8587897.0
201703,3815,,145069520.0
201703,3816,,3358007.0
201703,3817,,5200423.0
201703,3818,,109216585.0
201703,3819,,7364150.0
201703,3820,,3598647.0
201703,3821,,13794257.0
201703,3822,,124185477.0
201703,3823,,147994482.0
201703,3824,,499952564.0
201703,3825,,390000.0
201703,3826,,454313.0
201703,3901,,1610846711.0
201703,3902,,673609508.0
201703,3903,,467806273.0
201703,3904,,146321024.0
201703,3905,,37322209.0
201703,3906,,206016877.0
201703,3907,,781434325.0
201703,3908,,259731499.0
201703,3909,,163569910.0
201703,3910,,69762324.0
201703,3911,,63225570.0
201703,3912,,33278812.0
201703,3913,,8972922.0
201703,3914,,12304941.0
201703,3915,,400131244.0
201703,3916,,10015549.0
201703,3917,,89470457.0
201703,3918,,10056797.0
201703,3919,,218027009.0
201703,3920,,556850718.0
201703,3921,,121884915.0
201703,3922,,2173180.0
201703,3923,,105819974.0
201703,3924,,17156756.0
201703,3925,,4307416.0
201703,3926,,300000059.0
201703,4001,,623800510.0
201703,4002,,883534415.0
201703,4003,,4882476.0
201703,4005,,35496176.0
201703,4006,,1425187.0
201703,4007,,28493380.0
201703,4008,,19213058.0
201703,4009,,60192395.0
201703,4010,,24705102.0
201703,4011,,71011502.0
201703,4012,,7298005.0
201703,4013,,363674.0
201703,4014,,8043804.0
201703,4015,,18832507.0
201703,4016,,203724360.0
201703,4017,,1206030.0
201703,4101,,177348528.0
201703,4102,,38806961.0
201703,4103,,2996662.0
201703,4104,,129951537.0
201703,4105,,3108330.0
201703,4106,,6792392.0
201703,4107,,152809083.0
201703,4112,,10705572.0
201703,4113,,18439900.0
201703,4114,,5078222.0
201703,4115,,1422986.0
201703,4201,,120226.0
201703,4202,,202430344.0
201703,4203,,15564016.0
201703,4205,,7908493.0
201703,4206,,60328.0
201703,4301,,70348136.0
201703,4302,,17778442.0
201703,4303,,877307.0
201703,4304,,56313.0
201703,4401,,196643472.0
201703,4402,,5091126.0
201703,4403,,852082651.0
201703,4404,,37371.0
201703,4405,,180373.0
201703,4406,,47411.0
201703,4407,,858063538.0
201703,4408,,12398294.0
201703,4409,,3386643.0
201703,4410,,18837210.0
201703,4411,,12604180.0
201703,4412,,13262218.0
201703,4413,,257195.0
201703,4414,,138860.0
201703,4415,,1332464.0
201703,4416,,687548.0
201703,4417,,90951.0
201703,4418,,7990364.0
201703,4419,,2862410.0
201703,4420,,1193957.0
201703,4421,,57765453.0
201703,4501,,507027.0
201703,4502,,19300.0
201703,4503,,777570.0
201703,4504,,1832651.0
201703,4601,,610588.0
201703,4602,,789846.0
201703,4701,,217205.0
201703,4702,,259394761.0
201703,4703,,989670447.0
201703,4704,,563681.0
201703,4705,,78084385.0
201703,4706,,5330601.0
201703,4707,,679786226.0
201703,4801,,9199304.0
201703,4802,,42611006.0
201703,4803,,3045480.0
201703,4804,,88389213.0
201703,4805,,48665790.0
201703,4806,,4995456.0
201703,4807,,2773522.0
201703,4808,,5047162.0
201703,4809,,900324.0
201703,4810,,97017828.0
201703,4811,,61594293.0
201703,4812,,1575095.0
201703,4813,,2429917.0
201703,4814,,6937463.0
201703,4816,,796983.0
201703,4817,,257717.0
201703,4818,,3252884.0
201703,4819,,12864594.0
201703,4820,,1911335.0
201703,4821,,20218905.0
201703,4822,,319902.0
201703,4823,,18209342.0
201703,4901,,25647931.0
201703,4902,,13378250.0
201703,4903,,758385.0
201703,4904,,30344.0
201703,4905,,239789.0
201703,4906,,142616.0
201703,4907,,61684126.0
201703,4908,,16610620.0
201703,4909,,66913.0
201703,4910,,146199.0
201703,4911,,14988900.0
201703,5002,,936.0
201703,5003,,427936.0
201703,5004,,22708.0
201703,5005,,55953.0
